LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,Differentiation,Hewitt 1989a,http://wals.info/valuesets/52A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/52A,http://wals.info/refdb/record/Hewitt-1989a
Achagua,Differentiation,Meléndez 1989[47],http://wals.info/valuesets/52A-acg,http://wals.info/languoid/lect/wals_code_acg,http://wals.info/feature/52A,http://wals.info/refdb/record/Melendez-1989[47]
Acholi,Identity,Stolz 1996[185],http://wals.info/valuesets/52A-acl,http://wals.info/languoid/lect/wals_code_acl,http://wals.info/feature/52A,http://wals.info/refdb/record/Stolz-1996[185]
Acoma,Differentiation,Maring 1967;Miller 1965,http://wals.info/valuesets/52A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/52A,http://wals.info/refdb/record/Maring-1967;http://wals.info/refdb/record/Miller-1965
Afrikaans,Identity,Donaldson 1993[334],http://wals.info/valuesets/52A-afr,http://wals.info/languoid/lect/wals_code_afr,http://wals.info/feature/52A,http://wals.info/refdb/record/Donaldson-1993[334]
Ainu,Differentiation,Refsing 1986[168ff],http://wals.info/valuesets/52A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/52A,http://wals.info/refdb/record/Refsing-1986[168ff]
Alamblak,Differentiation,"Bruce 1984[202, 206]",http://wals.info/valuesets/52A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/52A,"http://wals.info/refdb/record/Bruce-1984[202, 206]"
Albanian,Identity,Buchholz and Fiedler 1987[379f],http://wals.info/valuesets/52A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/52A,http://wals.info/refdb/record/Buchholz-and-Fiedler-1987[379f]
Aleut,Mixed,"Bergsland 1994[101, 488]",http://wals.info/valuesets/52A-ale,http://wals.info/languoid/lect/wals_code_ale,http://wals.info/feature/52A,"http://wals.info/refdb/record/Bergsland-1994[101, 488]"
Alyawarra,Differentiation,Stolz 1996[197],http://wals.info/valuesets/52A-aly,http://wals.info/languoid/lect/wals_code_aly,http://wals.info/feature/52A,http://wals.info/refdb/record/Stolz-1996[197]
Amele,Differentiation,"Roberts 1987[81, 160]",http://wals.info/valuesets/52A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/52A,"http://wals.info/refdb/record/Roberts-1987[81, 160]"
