LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Chitimacha,Inconsistent or other,Swadesh 1946b,http://wals.info/valuesets/25A-ctm,http://wals.info/languoid/lect/wals_code_ctm,http://wals.info/feature/25A,http://wals.info/refdb/record/Swadesh-1946b
Chontal (Highland),Head-marking,Turner and Turner 1971;Waterhouse 1962,http://wals.info/valuesets/25A-cho,http://wals.info/languoid/lect/wals_code_cho,http://wals.info/feature/25A,http://wals.info/refdb/record/Turner-and-Turner-1971;http://wals.info/refdb/record/Waterhouse-1962
Chukchi,Inconsistent or other,Dunn 1999,http://wals.info/valuesets/25A-chk,http://wals.info/languoid/lect/wals_code_chk,http://wals.info/feature/25A,http://wals.info/refdb/record/Dunn-1999
Chumash (Ineseño),Head-marking,Applegate 1972,http://wals.info/valuesets/25A-cin,http://wals.info/languoid/lect/wals_code_cin,http://wals.info/feature/25A,http://wals.info/refdb/record/Applegate-1972
Cocopa,Inconsistent or other,Crawford 1966[passim],http://wals.info/valuesets/25A-ccp,http://wals.info/languoid/lect/wals_code_ccp,http://wals.info/feature/25A,http://wals.info/refdb/record/Crawford-1966[passim]
Coos (Hanis),Head-marking,Frachtenberg 1922a,http://wals.info/valuesets/25A-coo,http://wals.info/languoid/lect/wals_code_coo,http://wals.info/feature/25A,http://wals.info/refdb/record/Frachtenberg-1922a
Cree (Plains),Head-marking,Dahlstrom 1991;Wolfart 1973,http://wals.info/valuesets/25A-cre,http://wals.info/languoid/lect/wals_code_cre,http://wals.info/feature/25A,http://wals.info/refdb/record/Dahlstrom-1991;http://wals.info/refdb/record/Wolfart-1973
Daga,Head-marking,Murane 1974,http://wals.info/valuesets/25A-dag,http://wals.info/languoid/lect/wals_code_dag,http://wals.info/feature/25A,http://wals.info/refdb/record/Murane-1974
Dani (Lower Grand Valley),Inconsistent or other,Bromley 1981;Fahner 1979,http://wals.info/valuesets/25A-dni,http://wals.info/languoid/lect/wals_code_dni,http://wals.info/feature/25A,http://wals.info/refdb/record/Bromley-1981;http://wals.info/refdb/record/Fahner-1979
Diyari,Dependent-marking,Austin 1981,http://wals.info/valuesets/25A-diy,http://wals.info/languoid/lect/wals_code_diy,http://wals.info/feature/25A,http://wals.info/refdb/record/Austin-1981
Dizi,Inconsistent or other,Allan 1976b,http://wals.info/valuesets/25A-diz,http://wals.info/languoid/lect/wals_code_diz,http://wals.info/feature/25A,http://wals.info/refdb/record/Allan-1976b
Djapu,Dependent-marking,Morphy 1983,http://wals.info/valuesets/25A-djp,http://wals.info/languoid/lect/wals_code_djp,http://wals.info/feature/25A,http://wals.info/refdb/record/Morphy-1983
Djingili,Double-marking,Chadwick 1975,http://wals.info/valuesets/25A-dji,http://wals.info/languoid/lect/wals_code_dji,http://wals.info/feature/25A,http://wals.info/refdb/record/Chadwick-1975
Dumo,Inconsistent or other,Ross 1980,http://wals.info/valuesets/25A-dum,http://wals.info/languoid/lect/wals_code_dum,http://wals.info/feature/25A,http://wals.info/refdb/record/Ross-1980
Dyirbal,Dependent-marking,Dixon 1972,http://wals.info/valuesets/25A-dyi,http://wals.info/languoid/lect/wals_code_dyi,http://wals.info/feature/25A,http://wals.info/refdb/record/Dixon-1972
Ekari,Inconsistent or other,Steltenpool 1969;Boelaars 1950,http://wals.info/valuesets/25A-eka,http://wals.info/languoid/lect/wals_code_eka,http://wals.info/feature/25A,http://wals.info/refdb/record/Steltenpool-1969;http://wals.info/refdb/record/Boelaars-1950
English,Dependent-marking,,http://wals.info/valuesets/25A-eng,http://wals.info/languoid/lect/wals_code_eng,http://wals.info/feature/25A,
Epena Pedee,Inconsistent or other,Harms 1994,http://wals.info/valuesets/25A-epe,http://wals.info/languoid/lect/wals_code_epe,http://wals.info/feature/25A,http://wals.info/refdb/record/Harms-1994
Evenki,Inconsistent or other,Bulatova and Grenoble 1999,http://wals.info/valuesets/25A-eve,http://wals.info/languoid/lect/wals_code_eve,http://wals.info/feature/25A,http://wals.info/refdb/record/Bulatova-and-Grenoble-1999
Ewe,Inconsistent or other,Pasch 1995;Ameka 1991,http://wals.info/valuesets/25A-ewe,http://wals.info/languoid/lect/wals_code_ewe,http://wals.info/feature/25A,http://wals.info/refdb/record/Pasch-1995;http://wals.info/refdb/record/Ameka-1991
Fijian,Head-marking,Dixon 1988,http://wals.info/valuesets/25A-fij,http://wals.info/languoid/lect/wals_code_fij,http://wals.info/feature/25A,http://wals.info/refdb/record/Dixon-1988
Finnish,Inconsistent or other,Karlsson 1999,http://wals.info/valuesets/25A-fin,http://wals.info/languoid/lect/wals_code_fin,http://wals.info/feature/25A,http://wals.info/refdb/record/Karlsson-1999
French,Inconsistent or other,,http://wals.info/valuesets/25A-fre,http://wals.info/languoid/lect/wals_code_fre,http://wals.info/feature/25A,
Fur,Dependent-marking,Beaton 1968;Jakobi 1990,http://wals.info/valuesets/25A-fur,http://wals.info/languoid/lect/wals_code_fur,http://wals.info/feature/25A,http://wals.info/refdb/record/Beaton-1968;http://wals.info/refdb/record/Jakobi-1990
Garrwa,Dependent-marking,Furby and Furby 1977;Furby 1972,http://wals.info/valuesets/25A-grr,http://wals.info/languoid/lect/wals_code_grr,http://wals.info/feature/25A,http://wals.info/refdb/record/Furby-and-Furby-1977;http://wals.info/refdb/record/Furby-1972
Georgian,Inconsistent or other,,http://wals.info/valuesets/25A-geo,http://wals.info/languoid/lect/wals_code_geo,http://wals.info/feature/25A,
German,Dependent-marking,,http://wals.info/valuesets/25A-ger,http://wals.info/languoid/lect/wals_code_ger,http://wals.info/feature/25A,
Gooniyandi,Inconsistent or other,McGregor 1990,http://wals.info/valuesets/25A-goo,http://wals.info/languoid/lect/wals_code_goo,http://wals.info/feature/25A,http://wals.info/refdb/record/McGregor-1990
Grebo,Dependent-marking,Innes 1966,http://wals.info/valuesets/25A-grb,http://wals.info/languoid/lect/wals_code_grb,http://wals.info/feature/25A,http://wals.info/refdb/record/Innes-1966
Greek (Modern),Double-marking,Holton et al. 1997;Joseph and Philippaki-Warburton 1987,http://wals.info/valuesets/25A-grk,http://wals.info/languoid/lect/wals_code_grk,http://wals.info/feature/25A,http://wals.info/refdb/record/Holton-et-al-1997;http://wals.info/refdb/record/Joseph-and-Philippaki-Warburton-1987
Greenlandic (West),Double-marking,Fortescue 1984,http://wals.info/valuesets/25A-grw,http://wals.info/languoid/lect/wals_code_grw,http://wals.info/feature/25A,http://wals.info/refdb/record/Fortescue-1984
Guaraní,Head-marking,Jensen 1998,http://wals.info/valuesets/25A-gua,http://wals.info/languoid/lect/wals_code_gua,http://wals.info/feature/25A,http://wals.info/refdb/record/Jensen-1998
Gumuz,Inconsistent or other,Bender 1979,http://wals.info/valuesets/25A-gmz,http://wals.info/languoid/lect/wals_code_gmz,http://wals.info/feature/25A,http://wals.info/refdb/record/Bender-1979
Gününa Küne,Inconsistent or other,Casamiquela 1983,http://wals.info/valuesets/25A-gku,http://wals.info/languoid/lect/wals_code_gku,http://wals.info/feature/25A,http://wals.info/refdb/record/Casamiquela-1983
Haida,Inconsistent or other,Levine 1977,http://wals.info/valuesets/25A-hai,http://wals.info/languoid/lect/wals_code_hai,http://wals.info/feature/25A,http://wals.info/refdb/record/Levine-1977
Hatam,Inconsistent or other,Reesink 1999,http://wals.info/valuesets/25A-hat,http://wals.info/languoid/lect/wals_code_hat,http://wals.info/feature/25A,http://wals.info/refdb/record/Reesink-1999
Hausa,Inconsistent or other,Newman 2000;Wolff 1993,http://wals.info/valuesets/25A-hau,http://wals.info/languoid/lect/wals_code_hau,http://wals.info/feature/25A,http://wals.info/refdb/record/Newman-2000;http://wals.info/refdb/record/Wolff-1993
Hebrew (Modern),Inconsistent or other,Aikhenvald 1990,http://wals.info/valuesets/25A-heb,http://wals.info/languoid/lect/wals_code_heb,http://wals.info/feature/25A,http://wals.info/refdb/record/Aikhenvald-1990
