LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abipón,Accusative,"Najlis 1966[28, 39]",http://wals.info/valuesets/100A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/100A,"http://wals.info/refdb/record/Najlis-1966[28, 39]"
Abkhaz,Ergative,Hewitt 1979[101-3],http://wals.info/valuesets/100A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/100A,http://wals.info/refdb/record/Hewitt-1979[101-3]
Abun,Neutral,Berry and Berry 1999[48],http://wals.info/valuesets/100A-abu,http://wals.info/languoid/lect/wals_code_abu,http://wals.info/feature/100A,http://wals.info/refdb/record/Berry-and-Berry-1999[48]
Acehnese,Active,Durie 1985[186],http://wals.info/valuesets/100A-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/100A,http://wals.info/refdb/record/Durie-1985[186]
Achumawi,Accusative,de Angulo and Freeland 1931[91],http://wals.info/valuesets/100A-acm,http://wals.info/languoid/lect/wals_code_acm,http://wals.info/feature/100A,http://wals.info/refdb/record/de-Angulo-and-Freeland-1931[91]
Acoma,Active,Miller 1965[100],http://wals.info/valuesets/100A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/100A,http://wals.info/refdb/record/Miller-1965[100]
Adzera,Neutral,Holzknecht 1986[95],http://wals.info/valuesets/100A-adz,http://wals.info/languoid/lect/wals_code_adz,http://wals.info/feature/100A,http://wals.info/refdb/record/Holzknecht-1986[95]
Ainu,Split,Shibatani 1990[28-9],http://wals.info/valuesets/100A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/100A,http://wals.info/refdb/record/Shibatani-1990[28-9]
Alamblak,Accusative,Bruce 1984[147-9],http://wals.info/valuesets/100A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/100A,http://wals.info/refdb/record/Bruce-1984[147-9]
Albanian,Accusative,"Camaj 1984[127, 180, 188]",http://wals.info/valuesets/100A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/100A,"http://wals.info/refdb/record/Camaj-1984[127, 180, 188]"
Amele,Accusative,Roberts 1987[277-9],http://wals.info/valuesets/100A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/100A,http://wals.info/refdb/record/Roberts-1987[277-9]
Amharic,Accusative,Hudson 1997[470-3],http://wals.info/valuesets/100A-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/100A,http://wals.info/refdb/record/Hudson-1997[470-3]
Anejom,Accusative,"Lynch 1982a[110, 116-7]",http://wals.info/valuesets/100A-anj,http://wals.info/languoid/lect/wals_code_anj,http://wals.info/feature/100A,"http://wals.info/refdb/record/Lynch-1982a[110, 116-7]"
Anêm,Accusative,Thurston 1982[85-6],http://wals.info/valuesets/100A-ane,http://wals.info/languoid/lect/wals_code_ane,http://wals.info/feature/100A,http://wals.info/refdb/record/Thurston-1982[85-6]
//Ani,Accusative,Heine 1999a[27],http://wals.info/valuesets/100A-ani,http://wals.info/languoid/lect/wals_code_ani,http://wals.info/feature/100A,http://wals.info/refdb/record/Heine-1999a[27]
Apurinã,Active,Facundes 2000[484],http://wals.info/valuesets/100A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/100A,http://wals.info/refdb/record/Facundes-2000[484]
Arabana,Neutral,"Hercus 1994[130, 264]",http://wals.info/valuesets/100A-abn,http://wals.info/languoid/lect/wals_code_abn,http://wals.info/feature/100A,"http://wals.info/refdb/record/Hercus-1994[130, 264]"
Arabic (Egyptian),Accusative,Gary and Gamal-Eldin 1982[100-1],http://wals.info/valuesets/100A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/100A,http://wals.info/refdb/record/Gary-and-Gamal-Eldin-1982[100-1]
Araona,Neutral,Pitman 1980[43-44],http://wals.info/valuesets/100A-ana,http://wals.info/languoid/lect/wals_code_ana,http://wals.info/feature/100A,http://wals.info/refdb/record/Pitman-1980[43-44]
Arapesh (Mountain),Active,Conrad and Wogiga 1991[15-27],http://wals.info/valuesets/100A-arp,http://wals.info/languoid/lect/wals_code_arp,http://wals.info/feature/100A,http://wals.info/refdb/record/Conrad-and-Wogiga-1991[15-27]
Arawak,Active,"Pet 1987[23, 69]",http://wals.info/valuesets/100A-ara,http://wals.info/languoid/lect/wals_code_ara,http://wals.info/feature/100A,"http://wals.info/refdb/record/Pet-1987[23, 69]"
Armenian (Eastern),Accusative,Kozintseva 1999[21],http://wals.info/valuesets/100A-arm,http://wals.info/languoid/lect/wals_code_arm,http://wals.info/feature/100A,http://wals.info/refdb/record/Kozintseva-1999[21]
Asmat,Accusative,Voorhoeve 1965[85],http://wals.info/valuesets/100A-asm,http://wals.info/languoid/lect/wals_code_asm,http://wals.info/feature/100A,http://wals.info/refdb/record/Voorhoeve-1965[85]
Atakapa,Split,Swanton 1929[125-6],http://wals.info/valuesets/100A-atk,http://wals.info/languoid/lect/wals_code_atk,http://wals.info/feature/100A,http://wals.info/refdb/record/Swanton-1929[125-6]
Atayal,Ergative,"Rau 1992[35, 125-6]",http://wals.info/valuesets/100A-ata,http://wals.info/languoid/lect/wals_code_ata,http://wals.info/feature/100A,"http://wals.info/refdb/record/Rau-1992[35, 125-6]"
Au,Accusative,Scorza 1985[223-225],http://wals.info/valuesets/100A-au,http://wals.info/languoid/lect/wals_code_au,http://wals.info/feature/100A,http://wals.info/refdb/record/Scorza-1985[223-225]
Awa Pit,Hierarchical,Curnow 1997[187-201],http://wals.info/valuesets/100A-awp,http://wals.info/languoid/lect/wals_code_awp,http://wals.info/feature/100A,http://wals.info/refdb/record/Curnow-1997[187-201]
Awtuw,Neutral,Feldman 1986[53],http://wals.info/valuesets/100A-awt,http://wals.info/languoid/lect/wals_code_awt,http://wals.info/feature/100A,http://wals.info/refdb/record/Feldman-1986[53]
Aymara,Hierarchical,Hardman de Bautista et al. 1988[391-435],http://wals.info/valuesets/100A-aym,http://wals.info/languoid/lect/wals_code_aym,http://wals.info/feature/100A,http://wals.info/refdb/record/Hardman-de-Bautista-et-al-1988[391-435]
Babungo,Neutral,Schaub 1985[232],http://wals.info/valuesets/100A-bab,http://wals.info/languoid/lect/wals_code_bab,http://wals.info/feature/100A,http://wals.info/refdb/record/Schaub-1985[232]
Bagirmi,Accusative,Stevenson 1969[36-39],http://wals.info/valuesets/100A-bag,http://wals.info/languoid/lect/wals_code_bag,http://wals.info/feature/100A,http://wals.info/refdb/record/Stevenson-1969[36-39]
Bambara,Neutral,Bird and Kante 1976[141-150],http://wals.info/valuesets/100A-bam,http://wals.info/languoid/lect/wals_code_bam,http://wals.info/feature/100A,http://wals.info/refdb/record/Bird-and-Kante-1976[141-150]
Bandjalang,Neutral,Crowley 1978[82-104],http://wals.info/valuesets/100A-bnj,http://wals.info/languoid/lect/wals_code_bnj,http://wals.info/feature/100A,http://wals.info/refdb/record/Crowley-1978[82-104]
