LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abipón,Both,"Najlis 1966[70-71, passim]",http://wals.info/valuesets/113A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/113A,"http://wals.info/refdb/record/Najlis-1966[70-71, passim]"
Abkhaz,Both,Hewitt 1979[70-71],http://wals.info/valuesets/113A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/113A,http://wals.info/refdb/record/Hewitt-1979[70-71]
Achumawi,Asymmetric,"de Angulo and Freeland 1931[112, 115-116, passim]",http://wals.info/valuesets/113A-acm,http://wals.info/languoid/lect/wals_code_acm,http://wals.info/feature/113A,"http://wals.info/refdb/record/de-Angulo-and-Freeland-1931[112, 115-116, passim]"
Acoma,Both,"Miller 1965[123, 182, passim]",http://wals.info/valuesets/113A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/113A,"http://wals.info/refdb/record/Miller-1965[123, 182, passim]"
Ainu,Symmetric,"Shibatani 1990[24, 82];Refsing 1986[137, passim]",http://wals.info/valuesets/113A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/113A,"http://wals.info/refdb/record/Shibatani-1990[24, 82];http://wals.info/refdb/record/Refsing-1986[137, passim]"
Alamblak,Both,"Bruce 1984[131-138, 191-194]",http://wals.info/valuesets/113A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/113A,"http://wals.info/refdb/record/Bruce-1984[131-138, 191-194]"
Albanian,Symmetric,Newmark et al. 1982[318],http://wals.info/valuesets/113A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/113A,http://wals.info/refdb/record/Newmark-et-al-1982[318]
Amele,Both,"Roberts 1987[110, 223-226]",http://wals.info/valuesets/113A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/113A,"http://wals.info/refdb/record/Roberts-1987[110, 223-226]"
Andoke,Symmetric,"Landaburu 1979[251, passim]",http://wals.info/valuesets/113A-adk,http://wals.info/languoid/lect/wals_code_adk,http://wals.info/feature/113A,"http://wals.info/refdb/record/Landaburu-1979[251, passim]"
Apalaí,Asymmetric,Koehn and Koehn 1986[64],http://wals.info/valuesets/113A-apl,http://wals.info/languoid/lect/wals_code_apl,http://wals.info/feature/113A,http://wals.info/refdb/record/Koehn-and-Koehn-1986[64]
Apurinã,Symmetric,Facundes 2000[534-537],http://wals.info/valuesets/113A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/113A,http://wals.info/refdb/record/Facundes-2000[534-537]
Arabic (Egyptian),Symmetric,Gary and Gamal-Eldin 1982[38-39],http://wals.info/valuesets/113A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/113A,http://wals.info/refdb/record/Gary-and-Gamal-Eldin-1982[38-39]
Araona,Asymmetric,"Pitman 1980[25, 26-42]",http://wals.info/valuesets/113A-ana,http://wals.info/languoid/lect/wals_code_ana,http://wals.info/feature/113A,"http://wals.info/refdb/record/Pitman-1980[25, 26-42]"
