LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,No possessive classification,Hewitt 1979,http://wals.info/valuesets/59A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/59A,http://wals.info/refdb/record/Hewitt-1979
Acoma,No possessive classification,Miller 1965,http://wals.info/valuesets/59A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/59A,http://wals.info/refdb/record/Miller-1965
Ainu,No possessive classification,Patrie 1982;Shibatani 1990;Tamura 2000,http://wals.info/valuesets/59A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/59A,http://wals.info/refdb/record/Patrie-1982;http://wals.info/refdb/record/Shibatani-1990;http://wals.info/refdb/record/Tamura-2000
Alamblak,No possessive classification,Bruce 1984,http://wals.info/valuesets/59A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/59A,http://wals.info/refdb/record/Bruce-1984
Alawa,Two classes,Sharpe 1972,http://wals.info/valuesets/59A-alw,http://wals.info/languoid/lect/wals_code_alw,http://wals.info/feature/59A,http://wals.info/refdb/record/Sharpe-1972
Amele,More than five classes,Roberts 1987,http://wals.info/valuesets/59A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/59A,http://wals.info/refdb/record/Roberts-1987
Amharic,No possessive classification,Dillmann and Bezold 1907,http://wals.info/valuesets/59A-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/59A,http://wals.info/refdb/record/Dillmann-and-Bezold-1907
Anêm,More than five classes,Thurston 1982,http://wals.info/valuesets/59A-ane,http://wals.info/languoid/lect/wals_code_ane,http://wals.info/feature/59A,http://wals.info/refdb/record/Thurston-1982
Apurinã,No possessive classification,Facundes 2000,http://wals.info/valuesets/59A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/59A,http://wals.info/refdb/record/Facundes-2000
Arabic (Egyptian),No possessive classification,Gary and Gamal-Eldin 1982,http://wals.info/valuesets/59A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/59A,http://wals.info/refdb/record/Gary-and-Gamal-Eldin-1982
Arapesh (Mountain),No possessive classification,Conrad and Wogiga 1991,http://wals.info/valuesets/59A-arp,http://wals.info/languoid/lect/wals_code_arp,http://wals.info/feature/59A,http://wals.info/refdb/record/Conrad-and-Wogiga-1991
Armenian (Eastern),No possessive classification,Tumanjan 1966,http://wals.info/valuesets/59A-arm,http://wals.info/languoid/lect/wals_code_arm,http://wals.info/feature/59A,http://wals.info/refdb/record/Tumanjan-1966
Arrernte (Mparntwe),Two classes,Wilkins 1989,http://wals.info/valuesets/59A-amp,http://wals.info/languoid/lect/wals_code_amp,http://wals.info/feature/59A,http://wals.info/refdb/record/Wilkins-1989
Asmat,Two classes,Drabbe 1959c;Voorhoeve 1965,http://wals.info/valuesets/59A-asm,http://wals.info/languoid/lect/wals_code_asm,http://wals.info/feature/59A,http://wals.info/refdb/record/Drabbe-1959c;http://wals.info/refdb/record/Voorhoeve-1965
Awa Pit,No possessive classification,Curnow 1997,http://wals.info/valuesets/59A-awp,http://wals.info/languoid/lect/wals_code_awp,http://wals.info/feature/59A,http://wals.info/refdb/record/Curnow-1997
Awtuw,No possessive classification,Feldman 1986,http://wals.info/valuesets/59A-awt,http://wals.info/languoid/lect/wals_code_awt,http://wals.info/feature/59A,http://wals.info/refdb/record/Feldman-1986
Aymara,No possessive classification,Hardman 2001,http://wals.info/valuesets/59A-aym,http://wals.info/languoid/lect/wals_code_aym,http://wals.info/feature/59A,http://wals.info/refdb/record/Hardman-2001
Bagirmi,No possessive classification,Stevenson 1969,http://wals.info/valuesets/59A-bag,http://wals.info/languoid/lect/wals_code_bag,http://wals.info/feature/59A,http://wals.info/refdb/record/Stevenson-1969
Barai,No possessive classification,Olson 1979,http://wals.info/valuesets/59A-baa,http://wals.info/languoid/lect/wals_code_baa,http://wals.info/feature/59A,http://wals.info/refdb/record/Olson-1979
Barasano,Two classes,Smith 1973;Jones and Jones 1991,http://wals.info/valuesets/59A-brs,http://wals.info/languoid/lect/wals_code_brs,http://wals.info/feature/59A,http://wals.info/refdb/record/Smith-1973;http://wals.info/refdb/record/Jones-and-Jones-1991
