LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abidji,Green/blue,,http://wals.info/valuesets/134A-abd,http://wals.info/languoid/lect/wals_code_abd,http://wals.info/feature/134A,
Agarabi,Green/blue,,http://wals.info/valuesets/134A-aga,http://wals.info/languoid/lect/wals_code_aga,http://wals.info/feature/134A,
Agta (Central),Green/blue,,http://wals.info/valuesets/134A-agc,http://wals.info/languoid/lect/wals_code_agc,http://wals.info/feature/134A,
Aguacatec,Green/blue,,http://wals.info/valuesets/134A-agu,http://wals.info/languoid/lect/wals_code_agu,http://wals.info/feature/134A,
Amarakaeri,Green/blue,,http://wals.info/valuesets/134A-amk,http://wals.info/languoid/lect/wals_code_amk,http://wals.info/feature/134A,
Ampeeli,Green/blue,,http://wals.info/valuesets/134A-ape,http://wals.info/languoid/lect/wals_code_ape,http://wals.info/feature/134A,
Amuzgo,Green vs. blue,,http://wals.info/valuesets/134A-amz,http://wals.info/languoid/lect/wals_code_amz,http://wals.info/feature/134A,
Angaatiha,Green vs. blue,,http://wals.info/valuesets/134A-ant,http://wals.info/languoid/lect/wals_code_ant,http://wals.info/feature/134A,
Apinayé,Green/blue,,http://wals.info/valuesets/134A-api,http://wals.info/languoid/lect/wals_code_api,http://wals.info/feature/134A,
Arabela,Green/blue,,http://wals.info/valuesets/134A-arb,http://wals.info/languoid/lect/wals_code_arb,http://wals.info/feature/134A,
Arabic (Lebanese),Green vs. blue,,http://wals.info/valuesets/134A-arl,http://wals.info/languoid/lect/wals_code_arl,http://wals.info/feature/134A,
Bahinemo,Green/blue,,http://wals.info/valuesets/134A-bhn,http://wals.info/languoid/lect/wals_code_bhn,http://wals.info/feature/134A,
Bauzi,Green/blue,,http://wals.info/valuesets/134A-bzi,http://wals.info/languoid/lect/wals_code_bzi,http://wals.info/feature/134A,
Berik,Green/blue,,http://wals.info/valuesets/134A-brk,http://wals.info/languoid/lect/wals_code_brk,http://wals.info/feature/134A,
Bété,Black/green/blue,,http://wals.info/valuesets/134A-bet,http://wals.info/languoid/lect/wals_code_bet,http://wals.info/feature/134A,
Bhili,Green/blue,,http://wals.info/valuesets/134A-bhi,http://wals.info/languoid/lect/wals_code_bhi,http://wals.info/feature/134A,
Buglere,Green vs. blue,,http://wals.info/valuesets/134A-bgl,http://wals.info/languoid/lect/wals_code_bgl,http://wals.info/feature/134A,
Cahuilla,Green/blue,"Seiler and Hioki 1979[261,271,281 291]",http://wals.info/valuesets/134A-cah,http://wals.info/languoid/lect/wals_code_cah,http://wals.info/feature/134A,"http://wals.info/refdb/record/Seiler-and-Hioki-1979[261,271,281 291]"
Cakchiquel,Green vs. blue,,http://wals.info/valuesets/134A-cak,http://wals.info/languoid/lect/wals_code_cak,http://wals.info/feature/134A,
Campa (Axininca),Black/green/blue,,http://wals.info/valuesets/134A-cax,http://wals.info/languoid/lect/wals_code_cax,http://wals.info/feature/134A,
Camsá,Green vs. blue,,http://wals.info/valuesets/134A-cam,http://wals.info/languoid/lect/wals_code_cam,http://wals.info/feature/134A,
Candoshi,Green vs. blue,,http://wals.info/valuesets/134A-can,http://wals.info/languoid/lect/wals_code_can,http://wals.info/feature/134A,
Cavineña,Green/blue,,http://wals.info/valuesets/134A-cav,http://wals.info/languoid/lect/wals_code_cav,http://wals.info/feature/134A,
