LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abipón,Neutral,"Najlis 1966[74-75, 88]",http://wals.info/valuesets/99A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/99A,"http://wals.info/refdb/record/Najlis-1966[74-75, 88]"
Abkhaz,Neutral,Hewitt 1979[104],http://wals.info/valuesets/99A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/99A,http://wals.info/refdb/record/Hewitt-1979[104]
Ainu,Neutral,Refsing 1986,http://wals.info/valuesets/99A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/99A,http://wals.info/refdb/record/Refsing-1986
Amele,Neutral,"Roberts 1987[32, 37, 39]",http://wals.info/valuesets/99A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/99A,"http://wals.info/refdb/record/Roberts-1987[32, 37, 39]"
Apurinã,Neutral,"Facundes 2000[281, 290, 299]",http://wals.info/valuesets/99A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/99A,"http://wals.info/refdb/record/Facundes-2000[281, 290, 299]"
Arabic (Egyptian),Neutral,Gary and Gamal-Eldin 1982[61],http://wals.info/valuesets/99A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/99A,http://wals.info/refdb/record/Gary-and-Gamal-Eldin-1982[61]
Araona,Ergative - absolutive,"Pitman 1980[81, 84]",http://wals.info/valuesets/99A-ana,http://wals.info/languoid/lect/wals_code_ana,http://wals.info/feature/99A,"http://wals.info/refdb/record/Pitman-1980[81, 84]"
Arapesh (Mountain),Neutral,"Conrad and Wogiga 1991[15-16, 85]",http://wals.info/valuesets/99A-arp,http://wals.info/languoid/lect/wals_code_arp,http://wals.info/feature/99A,"http://wals.info/refdb/record/Conrad-and-Wogiga-1991[15-16, 85]"
Armenian (Eastern),Nominative - accusative (standard),"Minassian 1980[277, 300]",http://wals.info/valuesets/99A-arm,http://wals.info/languoid/lect/wals_code_arm,http://wals.info/feature/99A,"http://wals.info/refdb/record/Minassian-1980[277, 300]"
Awa Pit,Nominative - accusative (standard),Curnow 1997[65],http://wals.info/valuesets/99A-awp,http://wals.info/languoid/lect/wals_code_awp,http://wals.info/feature/99A,http://wals.info/refdb/record/Curnow-1997[65]
Aymara,Nominative - accusative (marked nominative),"Hardman 2001[56, 171]",http://wals.info/valuesets/99A-aym,http://wals.info/languoid/lect/wals_code_aym,http://wals.info/feature/99A,"http://wals.info/refdb/record/Hardman-2001[56, 171]"
Bambara,Neutral,"Bird et al. 1977[210, 264]",http://wals.info/valuesets/99A-bam,http://wals.info/languoid/lect/wals_code_bam,http://wals.info/feature/99A,"http://wals.info/refdb/record/Bird-et-al-1977[210, 264]"
Barasano,Nominative - accusative (standard),Jones and Jones 1991[8],http://wals.info/valuesets/99A-brs,http://wals.info/languoid/lect/wals_code_brs,http://wals.info/feature/99A,http://wals.info/refdb/record/Jones-and-Jones-1991[8]
Basque,Active - inactive,,http://wals.info/valuesets/99A-bsq,http://wals.info/languoid/lect/wals_code_bsq,http://wals.info/feature/99A,
Batak (Karo),Neutral,"Woollams 1996[114, 176, 187]",http://wals.info/valuesets/99A-bkr,http://wals.info/languoid/lect/wals_code_bkr,http://wals.info/feature/99A,"http://wals.info/refdb/record/Woollams-1996[114, 176, 187]"
Bawm,Ergative - absolutive,Reichle 1981[151-152],http://wals.info/valuesets/99A-baw,http://wals.info/languoid/lect/wals_code_baw,http://wals.info/feature/99A,http://wals.info/refdb/record/Reichle-1981[151-152]
Berber (Middle Atlas),Neutral,Penchoen 1973b[27],http://wals.info/valuesets/99A-bma,http://wals.info/languoid/lect/wals_code_bma,http://wals.info/feature/99A,http://wals.info/refdb/record/Penchoen-1973b[27]
Brahui,Nominative - accusative (standard),"Andronov 1971[46, 120]",http://wals.info/valuesets/99A-brh,http://wals.info/languoid/lect/wals_code_brh,http://wals.info/feature/99A,"http://wals.info/refdb/record/Andronov-1971[46, 120]"
Bribri,Ergative - absolutive,Constenla Umaña et al. 1998[17],http://wals.info/valuesets/99A-bri,http://wals.info/languoid/lect/wals_code_bri,http://wals.info/feature/99A,http://wals.info/refdb/record/Constenla-Umana-et-al-1998[17]
Burmese,Nominative - accusative (standard),"Cornyn and Roop 1968[60, 78, 212]",http://wals.info/valuesets/99A-brm,http://wals.info/languoid/lect/wals_code_brm,http://wals.info/feature/99A,"http://wals.info/refdb/record/Cornyn-and-Roop-1968[60, 78, 212]"
