LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,Absent,Hewitt 1979,http://wals.info/valuesets/58A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/58A,http://wals.info/refdb/record/Hewitt-1979
Acoma,Exists,Miller 1965,http://wals.info/valuesets/58A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/58A,http://wals.info/refdb/record/Miller-1965
Ainu,Absent,Patrie 1982;Shibatani 1990;Tamura 2000,http://wals.info/valuesets/58A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/58A,http://wals.info/refdb/record/Patrie-1982;http://wals.info/refdb/record/Shibatani-1990;http://wals.info/refdb/record/Tamura-2000
Alamblak,Absent,Bruce 1984,http://wals.info/valuesets/58A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/58A,http://wals.info/refdb/record/Bruce-1984
Alawa,Absent,Sharpe 1972,http://wals.info/valuesets/58A-alw,http://wals.info/languoid/lect/wals_code_alw,http://wals.info/feature/58A,http://wals.info/refdb/record/Sharpe-1972
Amele,Absent,Roberts 1987,http://wals.info/valuesets/58A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/58A,http://wals.info/refdb/record/Roberts-1987
Amharic,Absent,Dillmann and Bezold 1907,http://wals.info/valuesets/58A-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/58A,http://wals.info/refdb/record/Dillmann-and-Bezold-1907
Anêm,Absent,Thurston 1982,http://wals.info/valuesets/58A-ane,http://wals.info/languoid/lect/wals_code_ane,http://wals.info/feature/58A,http://wals.info/refdb/record/Thurston-1982
Apurinã,Absent,Facundes 2000,http://wals.info/valuesets/58A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/58A,http://wals.info/refdb/record/Facundes-2000
Arabic (Egyptian),Absent,Gary and Gamal-Eldin 1982,http://wals.info/valuesets/58A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/58A,http://wals.info/refdb/record/Gary-and-Gamal-Eldin-1982
Arapesh (Mountain),Absent,Conrad and Wogiga 1991,http://wals.info/valuesets/58A-arp,http://wals.info/languoid/lect/wals_code_arp,http://wals.info/feature/58A,http://wals.info/refdb/record/Conrad-and-Wogiga-1991
Armenian (Eastern),Absent,Tumanjan 1966,http://wals.info/valuesets/58A-arm,http://wals.info/languoid/lect/wals_code_arm,http://wals.info/feature/58A,http://wals.info/refdb/record/Tumanjan-1966
