LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abenaki (Western),Different,Day 1994;Day 1995,http://wals.info/valuesets/129A-abw,http://wals.info/languoid/lect/wals_code_abw,http://wals.info/feature/129A,http://wals.info/refdb/record/Day-1994;http://wals.info/refdb/record/Day-1995
Abipón,Different,Najlis 1966,http://wals.info/valuesets/129A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/129A,http://wals.info/refdb/record/Najlis-1966
Abkhaz,Different,Hewitt 1989d,http://wals.info/valuesets/129A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/129A,http://wals.info/refdb/record/Hewitt-1989d
Achagua,Different,Huber and Reed 1992,http://wals.info/valuesets/129A-acg,http://wals.info/languoid/lect/wals_code_acg,http://wals.info/feature/129A,http://wals.info/refdb/record/Huber-and-Reed-1992
Achuar,Different,Wise 1978,http://wals.info/valuesets/129A-acu,http://wals.info/languoid/lect/wals_code_acu,http://wals.info/feature/129A,http://wals.info/refdb/record/Wise-1978
Achumawi,Different,Olmsted 1966,http://wals.info/valuesets/129A-acm,http://wals.info/languoid/lect/wals_code_acm,http://wals.info/feature/129A,http://wals.info/refdb/record/Olmsted-1966
Afrikaans,Different,Potgieter and Potgieter 1932,http://wals.info/valuesets/129A-afr,http://wals.info/languoid/lect/wals_code_afr,http://wals.info/feature/129A,http://wals.info/refdb/record/Potgieter-and-Potgieter-1932
Aguaruna,Different,Larson 1966,http://wals.info/valuesets/129A-agr,http://wals.info/languoid/lect/wals_code_agr,http://wals.info/feature/129A,http://wals.info/refdb/record/Larson-1966
Ahtna,Different,Kari 1990,http://wals.info/valuesets/129A-aht,http://wals.info/languoid/lect/wals_code_aht,http://wals.info/feature/129A,http://wals.info/refdb/record/Kari-1990
Ainu,Identical,Tamura 2000,http://wals.info/valuesets/129A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/129A,http://wals.info/refdb/record/Tamura-2000
