LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abau,SOV,Bailey 1975[passim],http://wals.info/valuesets/81A-aba,http://wals.info/languoid/lect/wals_code_aba,http://wals.info/feature/81A,http://wals.info/refdb/record/Bailey-1975[passim]
Abipón,SVO,"Najlis 1966[passim 80, 87]",http://wals.info/valuesets/81A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/81A,"http://wals.info/refdb/record/Najlis-1966[passim 80, 87]"
Abkhaz,SOV,Hewitt 1979[103],http://wals.info/valuesets/81A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/81A,http://wals.info/refdb/record/Hewitt-1979[103]
Abui,SOV,"Kratochvil 2007[ 11, 18]",http://wals.info/valuesets/81A-abv,http://wals.info/languoid/lect/wals_code_abv,http://wals.info/feature/81A,"http://wals.info/refdb/record/Kratochvil-2007[ 11, 18]"
Abun,SVO,Berry 1995b[5],http://wals.info/valuesets/81A-abu,http://wals.info/languoid/lect/wals_code_abu,http://wals.info/feature/81A,http://wals.info/refdb/record/Berry-1995b[5]
Acehnese,No dominant order,Durie 1985[passim],http://wals.info/valuesets/81A-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/81A,http://wals.info/refdb/record/Durie-1985[passim]
Achagua,SVO,Wilson and Levinsohn 1992[2],http://wals.info/valuesets/81A-acg,http://wals.info/languoid/lect/wals_code_acg,http://wals.info/feature/81A,http://wals.info/refdb/record/Wilson-and-Levinsohn-1992[2]
Acholi,SVO,Crazzolara 1955[43],http://wals.info/valuesets/81A-acl,http://wals.info/languoid/lect/wals_code_acl,http://wals.info/feature/81A,http://wals.info/refdb/record/Crazzolara-1955[43]
Achumawi,SVO,Olmsted 1977[passim],http://wals.info/valuesets/81A-acm,http://wals.info/languoid/lect/wals_code_acm,http://wals.info/feature/81A,http://wals.info/refdb/record/Olmsted-1977[passim]
Acoma,No dominant order,"Miller 1965[175];Maring 1967[107-111, passim]",http://wals.info/valuesets/81A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/81A,"http://wals.info/refdb/record/Miller-1965[175];http://wals.info/refdb/record/Maring-1967[107-111, passim]"
Adang,SOV,Haan 2001[ 220],http://wals.info/valuesets/81A-adg,http://wals.info/languoid/lect/wals_code_adg,http://wals.info/feature/81A,http://wals.info/refdb/record/Haan-2001[ 220]
Adioukrou,SVO,"Herault 1978[27-37, 249, 251, 253-255, passim]",http://wals.info/valuesets/81A-adi,http://wals.info/languoid/lect/wals_code_adi,http://wals.info/feature/81A,"http://wals.info/refdb/record/Herault-1978[27-37, 249, 251, 253-255, passim]"
Adyghe (Abzakh),SOV,Paris 1989[219-220],http://wals.info/valuesets/81A-ady,http://wals.info/languoid/lect/wals_code_ady,http://wals.info/feature/81A,http://wals.info/refdb/record/Paris-1989[219-220]
Adynyamathanha,No dominant order,"Schebeck 1974[54, 58]",http://wals.info/valuesets/81A-adn,http://wals.info/languoid/lect/wals_code_adn,http://wals.info/feature/81A,"http://wals.info/refdb/record/Schebeck-1974[54, 58]"
Adzera,SVO,Holzknecht 1986[ passim],http://wals.info/valuesets/81A-adz,http://wals.info/languoid/lect/wals_code_adz,http://wals.info/feature/81A,http://wals.info/refdb/record/Holzknecht-1986[ passim]
Aekyom,SOV,Horowitz 2008[ 4];Voorhoeve 1975[390],http://wals.info/valuesets/81A-awi,http://wals.info/languoid/lect/wals_code_awi,http://wals.info/feature/81A,http://wals.info/refdb/record/Horowitz-2008[ 4];http://wals.info/refdb/record/Voorhoeve-1975[390]
Agarabi,SOV,Goddard 1967[15],http://wals.info/valuesets/81A-aga,http://wals.info/languoid/lect/wals_code_aga,http://wals.info/feature/81A,http://wals.info/refdb/record/Goddard-1967[15]
Aghem,SVO,Watters 1979[143],http://wals.info/valuesets/81A-agh,http://wals.info/languoid/lect/wals_code_agh,http://wals.info/feature/81A,http://wals.info/refdb/record/Watters-1979[143]
Agta (Central),VSO,Healey 1960[35],http://wals.info/valuesets/81A-agc,http://wals.info/languoid/lect/wals_code_agc,http://wals.info/feature/81A,http://wals.info/refdb/record/Healey-1960[35]
Agta (Dupaningan),VSO,Robinson 2008[ 211],http://wals.info/valuesets/81A-agd,http://wals.info/languoid/lect/wals_code_agd,http://wals.info/feature/81A,http://wals.info/refdb/record/Robinson-2008[ 211]
Ainu,SOV,"Dettmer 1989[913];Shibatani 1990[22];Refsing 1986[144, 268, 270]",http://wals.info/valuesets/81A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/81A,"http://wals.info/refdb/record/Dettmer-1989[913];http://wals.info/refdb/record/Shibatani-1990[22];http://wals.info/refdb/record/Refsing-1986[144, 268, 270]"
