LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abipón,A/Cat,"Najlis 1966[70-71, passim]",http://wals.info/valuesets/114A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/114A,"http://wals.info/refdb/record/Najlis-1966[70-71, passim]"
Abkhaz,A/Cat,Hewitt 1979[70-71],http://wals.info/valuesets/114A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/114A,http://wals.info/refdb/record/Hewitt-1979[70-71]
Achumawi,A/Fin,"de Angulo and Freeland 1931[112, 115-116, passim]",http://wals.info/valuesets/114A-acm,http://wals.info/languoid/lect/wals_code_acm,http://wals.info/feature/114A,"http://wals.info/refdb/record/de-Angulo-and-Freeland-1931[112, 115-116, passim]"
Acoma,A/Cat,"Miller 1965[123, 182, passim]",http://wals.info/valuesets/114A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/114A,"http://wals.info/refdb/record/Miller-1965[123, 182, passim]"
Ainu,Non-assignable,"Shibatani 1990[24, 82];Refsing 1986[137, passim]",http://wals.info/valuesets/114A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/114A,"http://wals.info/refdb/record/Shibatani-1990[24, 82];http://wals.info/refdb/record/Refsing-1986[137, passim]"
Alamblak,A/NonReal,"Bruce 1984[131-138, 191-194]",http://wals.info/valuesets/114A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/114A,"http://wals.info/refdb/record/Bruce-1984[131-138, 191-194]"
Albanian,Non-assignable,Newmark et al. 1982[318],http://wals.info/valuesets/114A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/114A,http://wals.info/refdb/record/Newmark-et-al-1982[318]
Amele,A/Cat,"Roberts 1987[110, 223-226]",http://wals.info/valuesets/114A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/114A,"http://wals.info/refdb/record/Roberts-1987[110, 223-226]"
Andoke,Non-assignable,"Landaburu 1979[251, passim]",http://wals.info/valuesets/114A-adk,http://wals.info/languoid/lect/wals_code_adk,http://wals.info/feature/114A,"http://wals.info/refdb/record/Landaburu-1979[251, passim]"
Apalaí,A/Fin,Koehn and Koehn 1986[64],http://wals.info/valuesets/114A-apl,http://wals.info/languoid/lect/wals_code_apl,http://wals.info/feature/114A,http://wals.info/refdb/record/Koehn-and-Koehn-1986[64]
Apurinã,Non-assignable,Facundes 2000[534-537],http://wals.info/valuesets/114A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/114A,http://wals.info/refdb/record/Facundes-2000[534-537]
Arabic (Egyptian),Non-assignable,Gary and Gamal-Eldin 1982[38-39],http://wals.info/valuesets/114A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/114A,http://wals.info/refdb/record/Gary-and-Gamal-Eldin-1982[38-39]
Araona,A/Fin,"Pitman 1980[25, 26-42]",http://wals.info/valuesets/114A-ana,http://wals.info/languoid/lect/wals_code_ana,http://wals.info/feature/114A,"http://wals.info/refdb/record/Pitman-1980[25, 26-42]"
Arapesh (Mountain),A/NonReal,"Conrad and Wogiga 1991[99-100, passim]",http://wals.info/valuesets/114A-arp,http://wals.info/languoid/lect/wals_code_arp,http://wals.info/feature/114A,"http://wals.info/refdb/record/Conrad-and-Wogiga-1991[99-100, passim]"
Armenian (Eastern),A/Fin,"Kozintseva 1995[24, 41-42]",http://wals.info/valuesets/114A-arm,http://wals.info/languoid/lect/wals_code_arm,http://wals.info/feature/114A,"http://wals.info/refdb/record/Kozintseva-1995[24, 41-42]"
Asmat,A/NonReal,"Voorhoeve 1965[127, 165, passim]",http://wals.info/valuesets/114A-asm,http://wals.info/languoid/lect/wals_code_asm,http://wals.info/feature/114A,"http://wals.info/refdb/record/Voorhoeve-1965[127, 165, passim]"
Awa Pit,A/Fin and A/Cat,"Curnow 1997[331-335, passim]",http://wals.info/valuesets/114A-awp,http://wals.info/languoid/lect/wals_code_awp,http://wals.info/feature/114A,"http://wals.info/refdb/record/Curnow-1997[331-335, passim]"
Aymara,A/NonReal,"Hardman de Bautista et al. 1988[282-283, 299-302];Martín 1969[59-60]",http://wals.info/valuesets/114A-aym,http://wals.info/languoid/lect/wals_code_aym,http://wals.info/feature/114A,"http://wals.info/refdb/record/Hardman-de-Bautista-et-al-1988[282-283, 299-302];http://wals.info/refdb/record/Martin-1969[59-60]"
