LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abaza,No velar nasal,Lomtatidze and Klychev 1989[94],http://wals.info/valuesets/9A-abz,http://wals.info/languoid/lect/wals_code_abz,http://wals.info/feature/9A,http://wals.info/refdb/record/Lomtatidze-and-Klychev-1989[94]
Abipón,No velar nasal,Najlis 1966[13],http://wals.info/valuesets/9A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/9A,http://wals.info/refdb/record/Najlis-1966[13]
Abkhaz,No velar nasal,Hewitt 1979[258],http://wals.info/valuesets/9A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/9A,http://wals.info/refdb/record/Hewitt-1979[258]
Acoma,No velar nasal,Miller 1965[7],http://wals.info/valuesets/9A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/9A,http://wals.info/refdb/record/Miller-1965[7]
Adyghe (Abzakh),No velar nasal,Paris 1989[159],http://wals.info/valuesets/9A-ady,http://wals.info/languoid/lect/wals_code_ady,http://wals.info/feature/9A,http://wals.info/refdb/record/Paris-1989[159]
Aguacatec,No velar nasal,McArthur and McArthur 1956[73],http://wals.info/valuesets/9A-agu,http://wals.info/languoid/lect/wals_code_agu,http://wals.info/feature/9A,http://wals.info/refdb/record/McArthur-and-McArthur-1956[73]
Aguaruna,No initial velar nasal,Wise 1999[314],http://wals.info/valuesets/9A-agr,http://wals.info/languoid/lect/wals_code_agr,http://wals.info/feature/9A,http://wals.info/refdb/record/Wise-1999[314]
Aikaná,No velar nasal,Aikhenvald and Dixon 1999[363],http://wals.info/valuesets/9A-aik,http://wals.info/languoid/lect/wals_code_aik,http://wals.info/feature/9A,http://wals.info/refdb/record/Aikhenvald-and-Dixon-1999[363]
Ainu,No velar nasal,Shibatani 1990,http://wals.info/valuesets/9A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/9A,http://wals.info/refdb/record/Shibatani-1990
Aka-Biada,Initial velar nasal,Portman 1887b[198],http://wals.info/valuesets/9A-akb,http://wals.info/languoid/lect/wals_code_akb,http://wals.info/feature/9A,http://wals.info/refdb/record/Portman-1887b[198]
Aka-Cari,Initial velar nasal,Portman 1887b[61],http://wals.info/valuesets/9A-akc,http://wals.info/languoid/lect/wals_code_akc,http://wals.info/feature/9A,http://wals.info/refdb/record/Portman-1887b[61]
Aka-Kede,Initial velar nasal,Portman 1887b[209],http://wals.info/valuesets/9A-akk,http://wals.info/languoid/lect/wals_code_akk,http://wals.info/feature/9A,http://wals.info/refdb/record/Portman-1887b[209]
Akhvakh,No velar nasal,Gudava 1964[13],http://wals.info/valuesets/9A-axv,http://wals.info/languoid/lect/wals_code_axv,http://wals.info/feature/9A,http://wals.info/refdb/record/Gudava-1964[13]
Alabama,No velar nasal,Rand 1968[100],http://wals.info/valuesets/9A-abm,http://wals.info/languoid/lect/wals_code_abm,http://wals.info/feature/9A,http://wals.info/refdb/record/Rand-1968[100]
Alamblak,No velar nasal,Bruce 1984[21],http://wals.info/valuesets/9A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/9A,http://wals.info/refdb/record/Bruce-1984[21]
Albanian,No velar nasal,Newmark et al. 1982,http://wals.info/valuesets/9A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/9A,http://wals.info/refdb/record/Newmark-et-al-1982
Aleut,Initial velar nasal,Bergsland 1997[20],http://wals.info/valuesets/9A-ale,http://wals.info/languoid/lect/wals_code_ale,http://wals.info/feature/9A,http://wals.info/refdb/record/Bergsland-1997[20]
Altai (Southern),No initial velar nasal,Baskakov 1997a[184],http://wals.info/valuesets/9A-aso,http://wals.info/languoid/lect/wals_code_aso,http://wals.info/feature/9A,http://wals.info/refdb/record/Baskakov-1997a[184]
Alune,No velar nasal,Makaruku et al. 1997,http://wals.info/valuesets/9A-aln,http://wals.info/languoid/lect/wals_code_aln,http://wals.info/feature/9A,http://wals.info/refdb/record/Makaruku-et-al-1997
Alutor,Initial velar nasal,"Skorik 1986[79, 85]",http://wals.info/valuesets/9A-alu,http://wals.info/languoid/lect/wals_code_alu,http://wals.info/feature/9A,"http://wals.info/refdb/record/Skorik-1986[79, 85]"
Amanab,No initial velar nasal,Minch 1992[108],http://wals.info/valuesets/9A-amn,http://wals.info/languoid/lect/wals_code_amn,http://wals.info/feature/9A,http://wals.info/refdb/record/Minch-1992[108]
Amele,No velar nasal,Roberts 1987[332],http://wals.info/valuesets/9A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/9A,http://wals.info/refdb/record/Roberts-1987[332]
Amharic,No velar nasal,Leslau 1997b[400],http://wals.info/valuesets/9A-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/9A,http://wals.info/refdb/record/Leslau-1997b[400]
Amuzgo,No velar nasal,Longacre 1966[46],http://wals.info/valuesets/9A-amz,http://wals.info/languoid/lect/wals_code_amz,http://wals.info/feature/9A,http://wals.info/refdb/record/Longacre-1966[46]
Andoke,No velar nasal,Aikhenvald and Dixon 1999[372],http://wals.info/valuesets/9A-adk,http://wals.info/languoid/lect/wals_code_adk,http://wals.info/feature/9A,http://wals.info/refdb/record/Aikhenvald-and-Dixon-1999[372]
A-Pucikwar,Initial velar nasal,Portman 1887b[198],http://wals.info/valuesets/9A-apk,http://wals.info/languoid/lect/wals_code_apk,http://wals.info/feature/9A,http://wals.info/refdb/record/Portman-1887b[198]
Apurinã,No velar nasal,,http://wals.info/valuesets/9A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/9A,
Arabela,No velar nasal,Wise 1999[317],http://wals.info/valuesets/9A-arb,http://wals.info/languoid/lect/wals_code_arb,http://wals.info/feature/9A,http://wals.info/refdb/record/Wise-1999[317]
Arabic (Egyptian),No velar nasal,Gary and Gamal-Eldin 1982,http://wals.info/valuesets/9A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/9A,http://wals.info/refdb/record/Gary-and-Gamal-Eldin-1982
Arabic (Moroccan),No velar nasal,Heath 1997[208],http://wals.info/valuesets/9A-amr,http://wals.info/languoid/lect/wals_code_amr,http://wals.info/feature/9A,http://wals.info/refdb/record/Heath-1997[208]
Araona,No velar nasal,Pitman 1980,http://wals.info/valuesets/9A-ana,http://wals.info/languoid/lect/wals_code_ana,http://wals.info/feature/9A,http://wals.info/refdb/record/Pitman-1980
