LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,Predicate negation also present,Hewitt 1979[72],http://wals.info/valuesets/115A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/115A,http://wals.info/refdb/record/Hewitt-1979[72]
Abun,Predicate negation also present,Berry and Berry 1999[142-3],http://wals.info/valuesets/115A-abu,http://wals.info/languoid/lect/wals_code_abu,http://wals.info/feature/115A,http://wals.info/refdb/record/Berry-and-Berry-1999[142-3]
Acehnese,Predicate negation also present,Durie 1985[161-2],http://wals.info/valuesets/115A-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/115A,http://wals.info/refdb/record/Durie-1985[161-2]
Adyghe (Abzakh),Predicate negation also present,Paris 1989[180],http://wals.info/valuesets/115A-ady,http://wals.info/languoid/lect/wals_code_ady,http://wals.info/feature/115A,http://wals.info/refdb/record/Paris-1989[180]
Ainu,Predicate negation also present,Refsing 1986[104-6],http://wals.info/valuesets/115A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/115A,http://wals.info/refdb/record/Refsing-1986[104-6]
Anong,Predicate negation also present,,http://wals.info/valuesets/115A-ano,http://wals.info/languoid/lect/wals_code_ano,http://wals.info/feature/115A,
Arabic (Egyptian),Predicate negation also present,Mitchell 1962[111],http://wals.info/valuesets/115A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/115A,http://wals.info/refdb/record/Mitchell-1962[111]
Araona,Predicate negation also present,Pitman 1980[87],http://wals.info/valuesets/115A-ana,http://wals.info/languoid/lect/wals_code_ana,http://wals.info/feature/115A,http://wals.info/refdb/record/Pitman-1980[87]
Assamese,Predicate negation also present,Goswami and Tamuli 2003[437-8],http://wals.info/valuesets/115A-ass,http://wals.info/languoid/lect/wals_code_ass,http://wals.info/feature/115A,http://wals.info/refdb/record/Goswami-and-Tamuli-2003[437-8]
Awa Pit,Predicate negation also present,Curnow 1997[315-6],http://wals.info/valuesets/115A-awp,http://wals.info/languoid/lect/wals_code_awp,http://wals.info/feature/115A,http://wals.info/refdb/record/Curnow-1997[315-6]
Babungo,Predicate negation also present,Schaub 1985[91-2],http://wals.info/valuesets/115A-bab,http://wals.info/languoid/lect/wals_code_bab,http://wals.info/feature/115A,http://wals.info/refdb/record/Schaub-1985[91-2]
Bagirmi,Predicate negation also present,Stevenson 1969[91],http://wals.info/valuesets/115A-bag,http://wals.info/languoid/lect/wals_code_bag,http://wals.info/feature/115A,http://wals.info/refdb/record/Stevenson-1969[91]
Barasano,Negative existential construction,Jones and Jones 1991[130-1],http://wals.info/valuesets/115A-brs,http://wals.info/languoid/lect/wals_code_brs,http://wals.info/feature/115A,http://wals.info/refdb/record/Jones-and-Jones-1991[130-1]
Baré,Predicate negation also present,"Aikhenvald 1996[35, 52]",http://wals.info/valuesets/115A-bae,http://wals.info/languoid/lect/wals_code_bae,http://wals.info/feature/115A,"http://wals.info/refdb/record/Aikhenvald-1996[35, 52]"
Basque,Predicate negation also present,Saltarelli et al. 1988[93],http://wals.info/valuesets/115A-bsq,http://wals.info/languoid/lect/wals_code_bsq,http://wals.info/feature/115A,http://wals.info/refdb/record/Saltarelli-et-al-1988[93]
Batak (Karo),Predicate negation also present,"Woollams 1996[108, 231-2]",http://wals.info/valuesets/115A-bkr,http://wals.info/languoid/lect/wals_code_bkr,http://wals.info/feature/115A,"http://wals.info/refdb/record/Woollams-1996[108, 231-2]"
Bawm,Predicate negation also present,Reichle 1981[157],http://wals.info/valuesets/115A-baw,http://wals.info/languoid/lect/wals_code_baw,http://wals.info/feature/115A,http://wals.info/refdb/record/Reichle-1981[157]
Berber (Middle Atlas),Predicate negation also present,Penchoen 1973b[60-1],http://wals.info/valuesets/115A-bma,http://wals.info/languoid/lect/wals_code_bma,http://wals.info/feature/115A,http://wals.info/refdb/record/Penchoen-1973b[60-1]
Bininj Gun-Wok,Predicate negation also present,"Evans 2003[278, 606]",http://wals.info/valuesets/115A-bbw,http://wals.info/languoid/lect/wals_code_bbw,http://wals.info/feature/115A,"http://wals.info/refdb/record/Evans-2003[278, 606]"
Bisu,Predicate negation also present,Shixuan 2001[103],http://wals.info/valuesets/115A-biu,http://wals.info/languoid/lect/wals_code_biu,http://wals.info/feature/115A,http://wals.info/refdb/record/Shixuan-2001[103]
Bozo (Tigemaxo),Predicate negation also present,Blecke 1996[115],http://wals.info/valuesets/115A-boz,http://wals.info/languoid/lect/wals_code_boz,http://wals.info/feature/115A,http://wals.info/refdb/record/Blecke-1996[115]
Brahui,Predicate negation also present,Andronov 1980[56],http://wals.info/valuesets/115A-brh,http://wals.info/languoid/lect/wals_code_brh,http://wals.info/feature/115A,http://wals.info/refdb/record/Andronov-1980[56]
Buduma,Predicate negation also present,Awagana 2001[77],http://wals.info/valuesets/115A-bud,http://wals.info/languoid/lect/wals_code_bud,http://wals.info/feature/115A,http://wals.info/refdb/record/Awagana-2001[77]
Bulgarian,Predicate negation also present,Haspelmath 1997[269],http://wals.info/valuesets/115A-bul,http://wals.info/languoid/lect/wals_code_bul,http://wals.info/feature/115A,http://wals.info/refdb/record/Haspelmath-1997[269]
Burmese,Predicate negation also present,"Okell 1969[vol. 1, 153, 185]",http://wals.info/valuesets/115A-brm,http://wals.info/languoid/lect/wals_code_brm,http://wals.info/feature/115A,"http://wals.info/refdb/record/Okell-1969[vol. 1, 153, 185]"
Canela-Krahô,Predicate negation also present,Popjes and Popjes 1986[177],http://wals.info/valuesets/115A-ckr,http://wals.info/languoid/lect/wals_code_ckr,http://wals.info/feature/115A,http://wals.info/refdb/record/Popjes-and-Popjes-1986[177]
Cantonese,Predicate negation also present,Matthews and Yip 1994[257-9],http://wals.info/valuesets/115A-cnt,http://wals.info/languoid/lect/wals_code_cnt,http://wals.info/feature/115A,http://wals.info/refdb/record/Matthews-and-Yip-1994[257-9]
Catalan,Predicate negation also present,Haspelmath 1997[259],http://wals.info/valuesets/115A-ctl,http://wals.info/languoid/lect/wals_code_ctl,http://wals.info/feature/115A,http://wals.info/refdb/record/Haspelmath-1997[259]
Chamorro,No predicate negation,Topping 1973[268-9],http://wals.info/valuesets/115A-cha,http://wals.info/languoid/lect/wals_code_cha,http://wals.info/feature/115A,http://wals.info/refdb/record/Topping-1973[268-9]
Chantyal,Predicate negation also present,Noonan 2003b[331],http://wals.info/valuesets/115A-chn,http://wals.info/languoid/lect/wals_code_chn,http://wals.info/feature/115A,http://wals.info/refdb/record/Noonan-2003b[331]
Chocho,No predicate negation,"Veerman-Leichsenring 2000[73, 87]",http://wals.info/valuesets/115A-cch,http://wals.info/languoid/lect/wals_code_cch,http://wals.info/feature/115A,"http://wals.info/refdb/record/Veerman-Leichsenring-2000[73, 87]"
Chukchi,Predicate negation also present,Dunn 1999[126],http://wals.info/valuesets/115A-chk,http://wals.info/languoid/lect/wals_code_chk,http://wals.info/feature/115A,http://wals.info/refdb/record/Dunn-1999[126]
Coos (Hanis),Predicate negation also present,,http://wals.info/valuesets/115A-coo,http://wals.info/languoid/lect/wals_code_coo,http://wals.info/feature/115A,
Coptic,Predicate negation also present,Lambdin 1983[62],http://wals.info/valuesets/115A-cop,http://wals.info/languoid/lect/wals_code_cop,http://wals.info/feature/115A,http://wals.info/refdb/record/Lambdin-1983[62]
Dagur,Predicate negation also present,Wu 1996[43],http://wals.info/valuesets/115A-dgr,http://wals.info/languoid/lect/wals_code_dgr,http://wals.info/feature/115A,http://wals.info/refdb/record/Wu-1996[43]
Djingili,Predicate negation also present,Pensalfini 1997[203-4],http://wals.info/valuesets/115A-dji,http://wals.info/languoid/lect/wals_code_dji,http://wals.info/feature/115A,http://wals.info/refdb/record/Pensalfini-1997[203-4]
Dutch,No predicate negation,Haspelmath 1997[247],http://wals.info/valuesets/115A-dut,http://wals.info/languoid/lect/wals_code_dut,http://wals.info/feature/115A,http://wals.info/refdb/record/Haspelmath-1997[247]
English,Mixed behaviour,,http://wals.info/valuesets/115A-eng,http://wals.info/languoid/lect/wals_code_eng,http://wals.info/feature/115A,
Epena Pedee,Predicate negation also present,Harms 1994[138],http://wals.info/valuesets/115A-epe,http://wals.info/languoid/lect/wals_code_epe,http://wals.info/feature/115A,http://wals.info/refdb/record/Harms-1994[138]
Evenki,Predicate negation also present,Nedjalkov 1997[99],http://wals.info/valuesets/115A-eve,http://wals.info/languoid/lect/wals_code_eve,http://wals.info/feature/115A,http://wals.info/refdb/record/Nedjalkov-1997[99]
Finnish,Predicate negation also present,Karlsson 1999[144];Haspelmath 1997[294],http://wals.info/valuesets/115A-fin,http://wals.info/languoid/lect/wals_code_fin,http://wals.info/feature/115A,http://wals.info/refdb/record/Karlsson-1999[144];http://wals.info/refdb/record/Haspelmath-1997[294]
Fongbe,Predicate negation also present,Lefebvre and Brousseau 2002[370-4],http://wals.info/valuesets/115A-fon,http://wals.info/languoid/lect/wals_code_fon,http://wals.info/feature/115A,http://wals.info/refdb/record/Lefebvre-and-Brousseau-2002[370-4]
French,Mixed behaviour,Haspelmath 1997[261],http://wals.info/valuesets/115A-fre,http://wals.info/languoid/lect/wals_code_fre,http://wals.info/feature/115A,http://wals.info/refdb/record/Haspelmath-1997[261]
Futuna (East),Negative existential construction,Moyse-Faurie 1999[120-121],http://wals.info/valuesets/115A-fue,http://wals.info/languoid/lect/wals_code_fue,http://wals.info/feature/115A,http://wals.info/refdb/record/Moyse-Faurie-1999[120-121]
Georgian,Mixed behaviour,Hewitt 1995[81],http://wals.info/valuesets/115A-geo,http://wals.info/languoid/lect/wals_code_geo,http://wals.info/feature/115A,http://wals.info/refdb/record/Hewitt-1995[81]
German,No predicate negation,,http://wals.info/valuesets/115A-ger,http://wals.info/languoid/lect/wals_code_ger,http://wals.info/feature/115A,
