LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Adamorobe Sign Language,Some (2-5),,http://wals.info/valuesets/139A-ada,http://wals.info/languoid/lect/wals_code_ada,http://wals.info/feature/139A,
American Sign Language,Many (more than 5),Baker-Shenk and Cokely 1996[152];Deuchar 1987[37],http://wals.info/valuesets/139A-asl,http://wals.info/languoid/lect/wals_code_asl,http://wals.info/feature/139A,http://wals.info/refdb/record/Baker-Shenk-and-Cokely-1996[152];http://wals.info/refdb/record/Deuchar-1987[37]
Auslan,Many (more than 5),,http://wals.info/valuesets/139A-aus,http://wals.info/languoid/lect/wals_code_aus,http://wals.info/feature/139A,
British Sign Language,Many (more than 5),Deuchar 1987[37];Sutton-Spence and Woll 1999[passim],http://wals.info/valuesets/139A-bsl,http://wals.info/languoid/lect/wals_code_bsl,http://wals.info/feature/139A,http://wals.info/refdb/record/Deuchar-1987[37];http://wals.info/refdb/record/Sutton-Spence-and-Woll-1999[passim]
Chinese Sign Language,Many (more than 5),Yang and Fischer 2002[passim],http://wals.info/valuesets/139A-csl,http://wals.info/languoid/lect/wals_code_csl,http://wals.info/feature/139A,http://wals.info/refdb/record/Yang-and-Fischer-2002[passim]
Deutsche Gebärdensprache,Many (more than 5),,http://wals.info/valuesets/139A-dge,http://wals.info/languoid/lect/wals_code_dge,http://wals.info/feature/139A,
Finnish Sign Language,Many (more than 5),Savolainen 2003,http://wals.info/valuesets/139A-fsl,http://wals.info/languoid/lect/wals_code_fsl,http://wals.info/feature/139A,http://wals.info/refdb/record/Savolainen-2003
Greek Sign Language,Many (more than 5),,http://wals.info/valuesets/139A-gsl,http://wals.info/languoid/lect/wals_code_gsl,http://wals.info/feature/139A,
Hong Kong Sign Language,Many (more than 5),Tang 2003,http://wals.info/valuesets/139A-hks,http://wals.info/languoid/lect/wals_code_hks,http://wals.info/feature/139A,http://wals.info/refdb/record/Tang-2003
Icelandic Sign Language,Some (2-5),,http://wals.info/valuesets/139A-ics,http://wals.info/languoid/lect/wals_code_ics,http://wals.info/feature/139A,
Indo-Pakistani Sign Language (Indian dialects),One,,http://wals.info/valuesets/139A-ipi,http://wals.info/languoid/lect/wals_code_ipi,http://wals.info/feature/139A,
Indo-Pakistani Sign Language (Karachi dialect),None,,http://wals.info/valuesets/139A-ipk,http://wals.info/languoid/lect/wals_code_ipk,http://wals.info/feature/139A,
International Sign,Some (2-5),Webb and Supalla 1994[177],http://wals.info/valuesets/139A-isl,http://wals.info/languoid/lect/wals_code_isl,http://wals.info/feature/139A,http://wals.info/refdb/record/Webb-and-Supalla-1994[177]
