LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Alyawarra,Hunter-gatherers,,http://wals.info/valuesets/130B-aly,http://wals.info/languoid/lect/wals_code_aly,http://wals.info/feature/130B,
Amahuaca,Farmer-foragers,,http://wals.info/valuesets/130B-amc,http://wals.info/languoid/lect/wals_code_amc,http://wals.info/feature/130B,
Apache (Western),Farmer-foragers,,http://wals.info/valuesets/130B-apw,http://wals.info/languoid/lect/wals_code_apw,http://wals.info/feature/130B,
Arrernte (Mparntwe),Hunter-gatherers,,http://wals.info/valuesets/130B-amp,http://wals.info/languoid/lect/wals_code_amp,http://wals.info/feature/130B,
Atakapa,Hunter-gatherers,,http://wals.info/valuesets/130B-atk,http://wals.info/languoid/lect/wals_code_atk,http://wals.info/feature/130B,
Atikamekw,Hunter-gatherers,,http://wals.info/valuesets/130B-ati,http://wals.info/languoid/lect/wals_code_ati,http://wals.info/feature/130B,
Bandjalang,Hunter-gatherers,,http://wals.info/valuesets/130B-bnj,http://wals.info/languoid/lect/wals_code_bnj,http://wals.info/feature/130B,
Bandjalang (Waalubal),Hunter-gatherers,,http://wals.info/valuesets/130B-bwa,http://wals.info/languoid/lect/wals_code_bwa,http://wals.info/feature/130B,
Bandjalang (Yugumbir),Hunter-gatherers,,http://wals.info/valuesets/130B-byu,http://wals.info/languoid/lect/wals_code_byu,http://wals.info/feature/130B,
Beothuk,Hunter-gatherers,,http://wals.info/valuesets/130B-beo,http://wals.info/languoid/lect/wals_code_beo,http://wals.info/feature/130B,
Bunuba,Hunter-gatherers,,http://wals.info/valuesets/130B-bnb,http://wals.info/languoid/lect/wals_code_bnb,http://wals.info/feature/130B,
Cahuilla,Hunter-gatherers,,http://wals.info/valuesets/130B-cah,http://wals.info/languoid/lect/wals_code_cah,http://wals.info/feature/130B,
Carijona,Farmer-foragers,,http://wals.info/valuesets/130B-crj,http://wals.info/languoid/lect/wals_code_crj,http://wals.info/feature/130B,
Chayahuita,Farmer-foragers,,http://wals.info/valuesets/130B-chy,http://wals.info/languoid/lect/wals_code_chy,http://wals.info/feature/130B,
Cocopa,Farmer-foragers,,http://wals.info/valuesets/130B-ccp,http://wals.info/languoid/lect/wals_code_ccp,http://wals.info/feature/130B,
Comecrudo,Hunter-gatherers,,http://wals.info/valuesets/130B-cmc,http://wals.info/languoid/lect/wals_code_cmc,http://wals.info/feature/130B,
Diegueño (Mesa Grande),Hunter-gatherers,,http://wals.info/valuesets/130B-die,http://wals.info/languoid/lect/wals_code_die,http://wals.info/feature/130B,
Djabugay,Hunter-gatherers,,http://wals.info/valuesets/130B-dja,http://wals.info/languoid/lect/wals_code_dja,http://wals.info/feature/130B,
Djingili,Hunter-gatherers,,http://wals.info/valuesets/130B-dji,http://wals.info/languoid/lect/wals_code_dji,http://wals.info/feature/130B,
Eudeve,Farmer-foragers,,http://wals.info/valuesets/130B-eud,http://wals.info/languoid/lect/wals_code_eud,http://wals.info/feature/130B,
Hawaiian,Full-fledged farmers,,http://wals.info/valuesets/130B-haw,http://wals.info/languoid/lect/wals_code_haw,http://wals.info/feature/130B,
Hupa,Hunter-gatherers,,http://wals.info/valuesets/130B-hup,http://wals.info/languoid/lect/wals_code_hup,http://wals.info/feature/130B,
Iñupiaq,Hunter-gatherers,,http://wals.info/valuesets/130B-inu,http://wals.info/languoid/lect/wals_code_inu,http://wals.info/feature/130B,
Javaé,Farmer-foragers,,http://wals.info/valuesets/130B-jva,http://wals.info/languoid/lect/wals_code_jva,http://wals.info/feature/130B,
Jivaro,Farmer-foragers,,http://wals.info/valuesets/130B-jiv,http://wals.info/languoid/lect/wals_code_jiv,http://wals.info/feature/130B,
Kalispel,Hunter-gatherers,,http://wals.info/valuesets/130B-kls,http://wals.info/languoid/lect/wals_code_kls,http://wals.info/feature/130B,
Karankawa,Hunter-gatherers,,http://wals.info/valuesets/130B-kkw,http://wals.info/languoid/lect/wals_code_kkw,http://wals.info/feature/130B,
Karok,Hunter-gatherers,,http://wals.info/valuesets/130B-krk,http://wals.info/languoid/lect/wals_code_krk,http://wals.info/feature/130B,
Kaurna,Hunter-gatherers,,http://wals.info/valuesets/130B-kaq,http://wals.info/languoid/lect/wals_code_kaq,http://wals.info/feature/130B,
Keresan (Santa Ana),Full-fledged farmers,,http://wals.info/valuesets/130B-ksa,http://wals.info/languoid/lect/wals_code_ksa,http://wals.info/feature/130B,
Kxoe,Hunter-gatherers,,http://wals.info/valuesets/130B-kxo,http://wals.info/languoid/lect/wals_code_kxo,http://wals.info/feature/130B,
Maranungku,Hunter-gatherers,,http://wals.info/valuesets/130B-mku,http://wals.info/languoid/lect/wals_code_mku,http://wals.info/feature/130B,
Miwok (Northern Sierra),Hunter-gatherers,,http://wals.info/valuesets/130B-mwn,http://wals.info/languoid/lect/wals_code_mwn,http://wals.info/feature/130B,
Miwok (Plains),Hunter-gatherers,,http://wals.info/valuesets/130B-mwp,http://wals.info/languoid/lect/wals_code_mwp,http://wals.info/feature/130B,
Mohawk,Farmer-foragers,,http://wals.info/valuesets/130B-moh,http://wals.info/languoid/lect/wals_code_moh,http://wals.info/feature/130B,
Mundurukú,Farmer-foragers,,http://wals.info/valuesets/130B-muu,http://wals.info/languoid/lect/wals_code_muu,http://wals.info/feature/130B,
Murrinh-Patha,Hunter-gatherers,,http://wals.info/valuesets/130B-mpa,http://wals.info/languoid/lect/wals_code_mpa,http://wals.info/feature/130B,
Natchez,Farmer-foragers,,http://wals.info/valuesets/130B-nat,http://wals.info/languoid/lect/wals_code_nat,http://wals.info/feature/130B,
Navajo,Full-fledged farmers,,http://wals.info/valuesets/130B-nav,http://wals.info/languoid/lect/wals_code_nav,http://wals.info/feature/130B,
Ndjébbana,Hunter-gatherers,,http://wals.info/valuesets/130B-ndj,http://wals.info/languoid/lect/wals_code_ndj,http://wals.info/feature/130B,
Nez Perce,Hunter-gatherers,,http://wals.info/valuesets/130B-nez,http://wals.info/languoid/lect/wals_code_nez,http://wals.info/feature/130B,
Ngadjumaja,Hunter-gatherers,,http://wals.info/valuesets/130B-ngj,http://wals.info/languoid/lect/wals_code_ngj,http://wals.info/feature/130B,
Ngiyambaa,Hunter-gatherers,,http://wals.info/valuesets/130B-ngi,http://wals.info/languoid/lect/wals_code_ngi,http://wals.info/feature/130B,
Ngizim,Full-fledged farmers,,http://wals.info/valuesets/130B-ngz,http://wals.info/languoid/lect/wals_code_ngz,http://wals.info/feature/130B,
Nunggubuyu,Hunter-gatherers,,http://wals.info/valuesets/130B-nug,http://wals.info/languoid/lect/wals_code_nug,http://wals.info/feature/130B,
Ojibwe (Minnesota),Hunter-gatherers,,http://wals.info/valuesets/130B-ojm,http://wals.info/languoid/lect/wals_code_ojm,http://wals.info/feature/130B,
Oneida,Farmer-foragers,,http://wals.info/valuesets/130B-ond,http://wals.info/languoid/lect/wals_code_ond,http://wals.info/feature/130B,
Onondaga,Farmer-foragers,,http://wals.info/valuesets/130B-onn,http://wals.info/languoid/lect/wals_code_onn,http://wals.info/feature/130B,
Paakantyi,Hunter-gatherers,,http://wals.info/valuesets/130B-pkn,http://wals.info/languoid/lect/wals_code_pkn,http://wals.info/feature/130B,
Pacoh,Full-fledged farmers,,http://wals.info/valuesets/130B-pac,http://wals.info/languoid/lect/wals_code_pac,http://wals.info/feature/130B,
Pintupi,Hunter-gatherers,,http://wals.info/valuesets/130B-pin,http://wals.info/languoid/lect/wals_code_pin,http://wals.info/feature/130B,
Pitjantjatjara,Hunter-gatherers,,http://wals.info/valuesets/130B-pit,http://wals.info/languoid/lect/wals_code_pit,http://wals.info/feature/130B,
Quileute,Hunter-gatherers,,http://wals.info/valuesets/130B-qui,http://wals.info/languoid/lect/wals_code_qui,http://wals.info/feature/130B,
Seneca,Farmer-foragers,,http://wals.info/valuesets/130B-snc,http://wals.info/languoid/lect/wals_code_snc,http://wals.info/feature/130B,
Seri,Hunter-gatherers,,http://wals.info/valuesets/130B-ser,http://wals.info/languoid/lect/wals_code_ser,http://wals.info/feature/130B,
Shasta,Hunter-gatherers,,http://wals.info/valuesets/130B-shs,http://wals.info/languoid/lect/wals_code_shs,http://wals.info/feature/130B,
Tahitian,Full-fledged farmers,,http://wals.info/valuesets/130B-tah,http://wals.info/languoid/lect/wals_code_tah,http://wals.info/feature/130B,
Tasmanian,Hunter-gatherers,,http://wals.info/valuesets/130B-tsm,http://wals.info/languoid/lect/wals_code_tsm,http://wals.info/feature/130B,
Thompson,Hunter-gatherers,,http://wals.info/valuesets/130B-tho,http://wals.info/languoid/lect/wals_code_tho,http://wals.info/feature/130B,
Tuamotuan,Full-fledged farmers,,http://wals.info/valuesets/130B-tua,http://wals.info/languoid/lect/wals_code_tua,http://wals.info/feature/130B,
Tunica,Farmer-foragers,,http://wals.info/valuesets/130B-tun,http://wals.info/languoid/lect/wals_code_tun,http://wals.info/feature/130B,
Urubú-Kaapor,Farmer-foragers,,http://wals.info/valuesets/130B-urk,http://wals.info/languoid/lect/wals_code_urk,http://wals.info/feature/130B,
Wambaya,Hunter-gatherers,,http://wals.info/valuesets/130B-wam,http://wals.info/languoid/lect/wals_code_wam,http://wals.info/feature/130B,
Warlpiri,Hunter-gatherers,,http://wals.info/valuesets/130B-wrl,http://wals.info/languoid/lect/wals_code_wrl,http://wals.info/feature/130B,
Winnebago,Farmer-foragers,,http://wals.info/valuesets/130B-wnb,http://wals.info/languoid/lect/wals_code_wnb,http://wals.info/feature/130B,
Wintu,Hunter-gatherers,,http://wals.info/valuesets/130B-win,http://wals.info/languoid/lect/wals_code_win,http://wals.info/feature/130B,
Xokleng,Hunter-gatherers,,http://wals.info/valuesets/130B-xok,http://wals.info/languoid/lect/wals_code_xok,http://wals.info/feature/130B,
Yagaria,Full-fledged farmers,,http://wals.info/valuesets/130B-ygr,http://wals.info/languoid/lect/wals_code_ygr,http://wals.info/feature/130B,
Yana,Hunter-gatherers,,http://wals.info/valuesets/130B-yan,http://wals.info/languoid/lect/wals_code_yan,http://wals.info/feature/130B,
Yir Yiront,Hunter-gatherers,,http://wals.info/valuesets/130B-yir,http://wals.info/languoid/lect/wals_code_yir,http://wals.info/feature/130B,
Yukpa,Farmer-foragers,,http://wals.info/valuesets/130B-ykp,http://wals.info/languoid/lect/wals_code_ykp,http://wals.info/feature/130B,
Yukulta,Hunter-gatherers,,http://wals.info/valuesets/130B-yuk,http://wals.info/languoid/lect/wals_code_yuk,http://wals.info/feature/130B,
