LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,Non-zero marking,Hewitt 1979,http://wals.info/valuesets/25B-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/25B,http://wals.info/refdb/record/Hewitt-1979
Acehnese,Non-zero marking,Durie 1985,http://wals.info/valuesets/25B-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/25B,http://wals.info/refdb/record/Durie-1985
Acoma,Non-zero marking,Miller 1965,http://wals.info/valuesets/25B-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/25B,http://wals.info/refdb/record/Miller-1965
Ainu,Non-zero marking,Shibatani 1990;Tamura 2000;Patrie 1982,http://wals.info/valuesets/25B-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/25B,http://wals.info/refdb/record/Shibatani-1990;http://wals.info/refdb/record/Tamura-2000;http://wals.info/refdb/record/Patrie-1982
Alamblak,Non-zero marking,Bruce 1984,http://wals.info/valuesets/25B-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/25B,http://wals.info/refdb/record/Bruce-1984
Ambulas,Non-zero marking,Wilson 1980;Laycock 1965a,http://wals.info/valuesets/25B-amb,http://wals.info/languoid/lect/wals_code_amb,http://wals.info/feature/25B,http://wals.info/refdb/record/Wilson-1980;http://wals.info/refdb/record/Laycock-1965a
Amele,Non-zero marking,Roberts 1987,http://wals.info/valuesets/25B-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/25B,http://wals.info/refdb/record/Roberts-1987
Anêm,Non-zero marking,Thurston 1982,http://wals.info/valuesets/25B-ane,http://wals.info/languoid/lect/wals_code_ane,http://wals.info/feature/25B,http://wals.info/refdb/record/Thurston-1982
Apurinã,Non-zero marking,Facundes 2000,http://wals.info/valuesets/25B-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/25B,http://wals.info/refdb/record/Facundes-2000
Arabic (Egyptian),Non-zero marking,Gary and Gamal-Eldin 1982,http://wals.info/valuesets/25B-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/25B,http://wals.info/refdb/record/Gary-and-Gamal-Eldin-1982
Arapesh (Mountain),Non-zero marking,Conrad and Wogiga 1991,http://wals.info/valuesets/25B-arp,http://wals.info/languoid/lect/wals_code_arp,http://wals.info/feature/25B,http://wals.info/refdb/record/Conrad-and-Wogiga-1991
Arrernte (Mparntwe),Non-zero marking,Wilkins 1989,http://wals.info/valuesets/25B-amp,http://wals.info/languoid/lect/wals_code_amp,http://wals.info/feature/25B,http://wals.info/refdb/record/Wilkins-1989
Asmat,Non-zero marking,Drabbe 1959a;Voorhoeve 1965,http://wals.info/valuesets/25B-asm,http://wals.info/languoid/lect/wals_code_asm,http://wals.info/feature/25B,http://wals.info/refdb/record/Drabbe-1959a;http://wals.info/refdb/record/Voorhoeve-1965
Atakapa,Non-zero marking,Swanton 1929,http://wals.info/valuesets/25B-atk,http://wals.info/languoid/lect/wals_code_atk,http://wals.info/feature/25B,http://wals.info/refdb/record/Swanton-1929
Awa Pit,Non-zero marking,Curnow 1997,http://wals.info/valuesets/25B-awp,http://wals.info/languoid/lect/wals_code_awp,http://wals.info/feature/25B,http://wals.info/refdb/record/Curnow-1997
Awtuw,Non-zero marking,Feldman 1986,http://wals.info/valuesets/25B-awt,http://wals.info/languoid/lect/wals_code_awt,http://wals.info/feature/25B,http://wals.info/refdb/record/Feldman-1986
Aymara,Non-zero marking,Hardman 2001,http://wals.info/valuesets/25B-aym,http://wals.info/languoid/lect/wals_code_aym,http://wals.info/feature/25B,http://wals.info/refdb/record/Hardman-2001
Bagirmi,Non-zero marking,Stevenson 1969,http://wals.info/valuesets/25B-bag,http://wals.info/languoid/lect/wals_code_bag,http://wals.info/feature/25B,http://wals.info/refdb/record/Stevenson-1969
Barasano,Non-zero marking,Jones and Jones 1991;Smith 1973,http://wals.info/valuesets/25B-brs,http://wals.info/languoid/lect/wals_code_brs,http://wals.info/feature/25B,http://wals.info/refdb/record/Jones-and-Jones-1991;http://wals.info/refdb/record/Smith-1973
Basque,Non-zero marking,Lafitte 1962;King 1993b;Saltarelli et al. 1988,http://wals.info/valuesets/25B-bsq,http://wals.info/languoid/lect/wals_code_bsq,http://wals.info/feature/25B,http://wals.info/refdb/record/Lafitte-1962;http://wals.info/refdb/record/King-1993b;http://wals.info/refdb/record/Saltarelli-et-al-1988
Bauzi,Zero-marking,Kuleti 1980,http://wals.info/valuesets/25B-bzi,http://wals.info/languoid/lect/wals_code_bzi,http://wals.info/feature/25B,http://wals.info/refdb/record/Kuleti-1980
Beja,Non-zero marking,Hudson 1974,http://wals.info/valuesets/25B-bej,http://wals.info/languoid/lect/wals_code_bej,http://wals.info/feature/25B,http://wals.info/refdb/record/Hudson-1974
Belhare,Non-zero marking,,http://wals.info/valuesets/25B-bel,http://wals.info/languoid/lect/wals_code_bel,http://wals.info/feature/25B,
