LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Aari,SV,Hayward 1990a[passim],http://wals.info/valuesets/82A-aar,http://wals.info/languoid/lect/wals_code_aar,http://wals.info/feature/82A,http://wals.info/refdb/record/Hayward-1990a[passim]
Abau,SV,Bailey 1975[passim],http://wals.info/valuesets/82A-aba,http://wals.info/languoid/lect/wals_code_aba,http://wals.info/feature/82A,http://wals.info/refdb/record/Bailey-1975[passim]
Abipón,SV,"Najlis 1966[passim 80, 87]",http://wals.info/valuesets/82A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/82A,"http://wals.info/refdb/record/Najlis-1966[passim 80, 87]"
Abkhaz,SV,Hewitt 1979[103],http://wals.info/valuesets/82A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/82A,http://wals.info/refdb/record/Hewitt-1979[103]
Abui,SV,"Kratochvil 2007[ 11, 18]",http://wals.info/valuesets/82A-abv,http://wals.info/languoid/lect/wals_code_abv,http://wals.info/feature/82A,"http://wals.info/refdb/record/Kratochvil-2007[ 11, 18]"
Abun,SV,Berry 1995b[5],http://wals.info/valuesets/82A-abu,http://wals.info/languoid/lect/wals_code_abu,http://wals.info/feature/82A,http://wals.info/refdb/record/Berry-1995b[5]
Acehnese,No dominant order,Durie 1985[passim],http://wals.info/valuesets/82A-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/82A,http://wals.info/refdb/record/Durie-1985[passim]
Achagua,SV,Wilson and Levinsohn 1992[2],http://wals.info/valuesets/82A-acg,http://wals.info/languoid/lect/wals_code_acg,http://wals.info/feature/82A,http://wals.info/refdb/record/Wilson-and-Levinsohn-1992[2]
Achang,SV,Dai and Cui 1985[69],http://wals.info/valuesets/82A-acn,http://wals.info/languoid/lect/wals_code_acn,http://wals.info/feature/82A,http://wals.info/refdb/record/Dai-and-Cui-1985[69]
Acholi,SV,Crazzolara 1955[43],http://wals.info/valuesets/82A-acl,http://wals.info/languoid/lect/wals_code_acl,http://wals.info/feature/82A,http://wals.info/refdb/record/Crazzolara-1955[43]
Achumawi,SV,Olmsted 1977[passim],http://wals.info/valuesets/82A-acm,http://wals.info/languoid/lect/wals_code_acm,http://wals.info/feature/82A,http://wals.info/refdb/record/Olmsted-1977[passim]
Acoma,SV,"Maring 1967[107-111, passim];Miller 1965[175]",http://wals.info/valuesets/82A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/82A,"http://wals.info/refdb/record/Maring-1967[107-111, passim];http://wals.info/refdb/record/Miller-1965[175]"
Adang,SV,Haan 2001[ 220],http://wals.info/valuesets/82A-adg,http://wals.info/languoid/lect/wals_code_adg,http://wals.info/feature/82A,http://wals.info/refdb/record/Haan-2001[ 220]
Adioukrou,SV,"Herault 1978[27-37, 249, 251, 253-255, passim]",http://wals.info/valuesets/82A-adi,http://wals.info/languoid/lect/wals_code_adi,http://wals.info/feature/82A,"http://wals.info/refdb/record/Herault-1978[27-37, 249, 251, 253-255, passim]"
Adyghe (Abzakh),SV,Paris 1989[219-220],http://wals.info/valuesets/82A-ady,http://wals.info/languoid/lect/wals_code_ady,http://wals.info/feature/82A,http://wals.info/refdb/record/Paris-1989[219-220]
Adynyamathanha,SV,"Schebeck 1974[54, 58]",http://wals.info/valuesets/82A-adn,http://wals.info/languoid/lect/wals_code_adn,http://wals.info/feature/82A,"http://wals.info/refdb/record/Schebeck-1974[54, 58]"
Adzera,SV,Holzknecht 1986[ passim],http://wals.info/valuesets/82A-adz,http://wals.info/languoid/lect/wals_code_adz,http://wals.info/feature/82A,http://wals.info/refdb/record/Holzknecht-1986[ passim]
Aekyom,SV,Voorhoeve 1975[390];Horowitz 2008[ 4],http://wals.info/valuesets/82A-awi,http://wals.info/languoid/lect/wals_code_awi,http://wals.info/feature/82A,http://wals.info/refdb/record/Voorhoeve-1975[390];http://wals.info/refdb/record/Horowitz-2008[ 4]
Agarabi,SV,Goddard 1967[15],http://wals.info/valuesets/82A-aga,http://wals.info/languoid/lect/wals_code_aga,http://wals.info/feature/82A,http://wals.info/refdb/record/Goddard-1967[15]
Aghem,SV,Watters 1979[143],http://wals.info/valuesets/82A-agh,http://wals.info/languoid/lect/wals_code_agh,http://wals.info/feature/82A,http://wals.info/refdb/record/Watters-1979[143]
Agta (Central),VS,Healey 1960[35],http://wals.info/valuesets/82A-agc,http://wals.info/languoid/lect/wals_code_agc,http://wals.info/feature/82A,http://wals.info/refdb/record/Healey-1960[35]
Agta (Dupaningan),VS,Robinson 2008[ 211],http://wals.info/valuesets/82A-agd,http://wals.info/languoid/lect/wals_code_agd,http://wals.info/feature/82A,http://wals.info/refdb/record/Robinson-2008[ 211]
Ainu,SV,"Dettmer 1989[913];Shibatani 1990[22];Refsing 1986[144, 268, 270]",http://wals.info/valuesets/82A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/82A,"http://wals.info/refdb/record/Dettmer-1989[913];http://wals.info/refdb/record/Shibatani-1990[22];http://wals.info/refdb/record/Refsing-1986[144, 268, 270]"
Aja,SV,Santandrea 1976[passim],http://wals.info/valuesets/82A-aja,http://wals.info/languoid/lect/wals_code_aja,http://wals.info/feature/82A,http://wals.info/refdb/record/Santandrea-1976[passim]
Ajagbe,SV,Tchitchi 1984[ 140-175],http://wals.info/valuesets/82A-ajg,http://wals.info/languoid/lect/wals_code_ajg,http://wals.info/feature/82A,http://wals.info/refdb/record/Tchitchi-1984[ 140-175]
Akan,SV,Welmers 1946[61];Christaller 1875[36-37],http://wals.info/valuesets/82A-akn,http://wals.info/languoid/lect/wals_code_akn,http://wals.info/feature/82A,http://wals.info/refdb/record/Welmers-1946[61];http://wals.info/refdb/record/Christaller-1875[36-37]
Akha,SV,"Dellinger 1969[8, passim 197]",http://wals.info/valuesets/82A-akh,http://wals.info/languoid/lect/wals_code_akh,http://wals.info/feature/82A,"http://wals.info/refdb/record/Dellinger-1969[8, passim 197]"
Ala'ala,SV,Clunn and Kolia 1977[passim],http://wals.info/valuesets/82A-all,http://wals.info/languoid/lect/wals_code_all,http://wals.info/feature/82A,http://wals.info/refdb/record/Clunn-and-Kolia-1977[passim]
Alamblak,SV,Bruce 1984[188],http://wals.info/valuesets/82A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/82A,http://wals.info/refdb/record/Bruce-1984[188]
Alawa,No dominant order,Sharpe 1972[passim],http://wals.info/valuesets/82A-alw,http://wals.info/languoid/lect/wals_code_alw,http://wals.info/feature/82A,http://wals.info/refdb/record/Sharpe-1972[passim]
Albanian,SV,Newmark et al. 1982[passim],http://wals.info/valuesets/82A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/82A,http://wals.info/refdb/record/Newmark-et-al-1982[passim]
Aleut,SV,"Bergsland 1997[126, 138]",http://wals.info/valuesets/82A-ale,http://wals.info/languoid/lect/wals_code_ale,http://wals.info/feature/82A,"http://wals.info/refdb/record/Bergsland-1997[126, 138]"
Alsea,VS,Frachtenberg 1920[passim],http://wals.info/valuesets/82A-als,http://wals.info/languoid/lect/wals_code_als,http://wals.info/feature/82A,http://wals.info/refdb/record/Frachtenberg-1920[passim]
Alune,SV,Niggemeyer 1951[65],http://wals.info/valuesets/82A-aln,http://wals.info/languoid/lect/wals_code_aln,http://wals.info/feature/82A,http://wals.info/refdb/record/Niggemeyer-1951[65]
Alyawarra,SV,Yallop 1977[129],http://wals.info/valuesets/82A-aly,http://wals.info/languoid/lect/wals_code_aly,http://wals.info/feature/82A,http://wals.info/refdb/record/Yallop-1977[129]
Amahuaca,No dominant order,"Russell 1975[91, 94]",http://wals.info/valuesets/82A-amc,http://wals.info/languoid/lect/wals_code_amc,http://wals.info/feature/82A,"http://wals.info/refdb/record/Russell-1975[91, 94]"
Amanab,SV,Minch 1992[134],http://wals.info/valuesets/82A-amn,http://wals.info/languoid/lect/wals_code_amn,http://wals.info/feature/82A,http://wals.info/refdb/record/Minch-1992[134]
Amara,SV,Thurston 1996[213],http://wals.info/valuesets/82A-ama,http://wals.info/languoid/lect/wals_code_ama,http://wals.info/feature/82A,http://wals.info/refdb/record/Thurston-1996[213]
Ambae (Lolovoli Northeast),SV,Hyslop 2001[57],http://wals.info/valuesets/82A-aml,http://wals.info/languoid/lect/wals_code_aml,http://wals.info/feature/82A,http://wals.info/refdb/record/Hyslop-2001[57]
Ambai,SV,Silzer 1983[174],http://wals.info/valuesets/82A-amq,http://wals.info/languoid/lect/wals_code_amq,http://wals.info/feature/82A,http://wals.info/refdb/record/Silzer-1983[174]
Ambulas,SV,"Wilson 1980[135-147, 185]",http://wals.info/valuesets/82A-amb,http://wals.info/languoid/lect/wals_code_amb,http://wals.info/feature/82A,"http://wals.info/refdb/record/Wilson-1980[135-147, 185]"
