LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Aari,OV and Postpositions,,http://wals.info/valuesets/95A-aar,http://wals.info/languoid/lect/wals_code_aar,http://wals.info/feature/95A,
Abau,OV and Postpositions,,http://wals.info/valuesets/95A-aba,http://wals.info/languoid/lect/wals_code_aba,http://wals.info/feature/95A,
Abipón,VO and Prepositions,,http://wals.info/valuesets/95A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/95A,
Abkhaz,OV and Postpositions,,http://wals.info/valuesets/95A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/95A,
Abun,VO and Prepositions,,http://wals.info/valuesets/95A-abu,http://wals.info/languoid/lect/wals_code_abu,http://wals.info/feature/95A,
Acehnese,Other,,http://wals.info/valuesets/95A-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/95A,
Achagua,VO and Postpositions,,http://wals.info/valuesets/95A-acg,http://wals.info/languoid/lect/wals_code_acg,http://wals.info/feature/95A,
Achang,OV and Postpositions,,http://wals.info/valuesets/95A-acn,http://wals.info/languoid/lect/wals_code_acn,http://wals.info/feature/95A,
Acholi,VO and Prepositions,,http://wals.info/valuesets/95A-acl,http://wals.info/languoid/lect/wals_code_acl,http://wals.info/feature/95A,
Achumawi,VO and Prepositions,,http://wals.info/valuesets/95A-acm,http://wals.info/languoid/lect/wals_code_acm,http://wals.info/feature/95A,
Acoma,Other,,http://wals.info/valuesets/95A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/95A,
Adang,OV and Postpositions,,http://wals.info/valuesets/95A-adg,http://wals.info/languoid/lect/wals_code_adg,http://wals.info/feature/95A,
Adioukrou,VO and Postpositions,,http://wals.info/valuesets/95A-adi,http://wals.info/languoid/lect/wals_code_adi,http://wals.info/feature/95A,
Adyghe (Abzakh),OV and Postpositions,,http://wals.info/valuesets/95A-ady,http://wals.info/languoid/lect/wals_code_ady,http://wals.info/feature/95A,
Adynyamathanha,Other,,http://wals.info/valuesets/95A-adn,http://wals.info/languoid/lect/wals_code_adn,http://wals.info/feature/95A,
Adzera,VO and Prepositions,,http://wals.info/valuesets/95A-adz,http://wals.info/languoid/lect/wals_code_adz,http://wals.info/feature/95A,
Agta (Central),VO and Prepositions,,http://wals.info/valuesets/95A-agc,http://wals.info/languoid/lect/wals_code_agc,http://wals.info/feature/95A,
Ainu,OV and Postpositions,,http://wals.info/valuesets/95A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/95A,
Aja,VO and Prepositions,,http://wals.info/valuesets/95A-aja,http://wals.info/languoid/lect/wals_code_aja,http://wals.info/feature/95A,
Ajagbe,Other,,http://wals.info/valuesets/95A-ajg,http://wals.info/languoid/lect/wals_code_ajg,http://wals.info/feature/95A,
Akan,Other,,http://wals.info/valuesets/95A-akn,http://wals.info/languoid/lect/wals_code_akn,http://wals.info/feature/95A,
Akha,OV and Postpositions,,http://wals.info/valuesets/95A-akh,http://wals.info/languoid/lect/wals_code_akh,http://wals.info/feature/95A,
Ala'ala,Other,,http://wals.info/valuesets/95A-all,http://wals.info/languoid/lect/wals_code_all,http://wals.info/feature/95A,
Alamblak,OV and Postpositions,,http://wals.info/valuesets/95A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/95A,
Alawa,Other,,http://wals.info/valuesets/95A-alw,http://wals.info/languoid/lect/wals_code_alw,http://wals.info/feature/95A,
Albanian,VO and Prepositions,,http://wals.info/valuesets/95A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/95A,
Alsea,VO and Prepositions,,http://wals.info/valuesets/95A-als,http://wals.info/languoid/lect/wals_code_als,http://wals.info/feature/95A,
Alune,VO and Prepositions,,http://wals.info/valuesets/95A-aln,http://wals.info/languoid/lect/wals_code_aln,http://wals.info/feature/95A,
Alyawarra,OV and Postpositions,,http://wals.info/valuesets/95A-aly,http://wals.info/languoid/lect/wals_code_aly,http://wals.info/feature/95A,
Amahuaca,OV and Postpositions,,http://wals.info/valuesets/95A-amc,http://wals.info/languoid/lect/wals_code_amc,http://wals.info/feature/95A,
Amara,VO and Prepositions,,http://wals.info/valuesets/95A-ama,http://wals.info/languoid/lect/wals_code_ama,http://wals.info/feature/95A,
Ambae (Lolovoli Northeast),VO and Prepositions,,http://wals.info/valuesets/95A-aml,http://wals.info/languoid/lect/wals_code_aml,http://wals.info/feature/95A,
Ambai,VO and Prepositions,,http://wals.info/valuesets/95A-amq,http://wals.info/languoid/lect/wals_code_amq,http://wals.info/feature/95A,
Ambulas,OV and Postpositions,,http://wals.info/valuesets/95A-amb,http://wals.info/languoid/lect/wals_code_amb,http://wals.info/feature/95A,
Amdo (Themchen),OV and Postpositions,,http://wals.info/valuesets/95A-amt,http://wals.info/languoid/lect/wals_code_amt,http://wals.info/feature/95A,
Amele,OV and Postpositions,,http://wals.info/valuesets/95A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/95A,
Amharic,Other,,http://wals.info/valuesets/95A-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/95A,
Amis,VO and Prepositions,,http://wals.info/valuesets/95A-ami,http://wals.info/languoid/lect/wals_code_ami,http://wals.info/feature/95A,
Anejom,VO and Prepositions,,http://wals.info/valuesets/95A-anj,http://wals.info/languoid/lect/wals_code_anj,http://wals.info/feature/95A,
Anêm,VO and Prepositions,,http://wals.info/valuesets/95A-ane,http://wals.info/languoid/lect/wals_code_ane,http://wals.info/feature/95A,
Angami,OV and Postpositions,,http://wals.info/valuesets/95A-agm,http://wals.info/languoid/lect/wals_code_agm,http://wals.info/feature/95A,
Angas,VO and Prepositions,,http://wals.info/valuesets/95A-anc,http://wals.info/languoid/lect/wals_code_anc,http://wals.info/feature/95A,
Anggor,OV and Postpositions,,http://wals.info/valuesets/95A-ang,http://wals.info/languoid/lect/wals_code_ang,http://wals.info/feature/95A,
//Ani,Other,,http://wals.info/valuesets/95A-ani,http://wals.info/languoid/lect/wals_code_ani,http://wals.info/feature/95A,
Anindilyakwa,Other,,http://wals.info/valuesets/95A-ann,http://wals.info/languoid/lect/wals_code_ann,http://wals.info/feature/95A,
Anywa,Other,,http://wals.info/valuesets/95A-any,http://wals.info/languoid/lect/wals_code_any,http://wals.info/feature/95A,
Ao,OV and Postpositions,,http://wals.info/valuesets/95A-ao,http://wals.info/languoid/lect/wals_code_ao,http://wals.info/feature/95A,
Apalaí,OV and Postpositions,,http://wals.info/valuesets/95A-apl,http://wals.info/languoid/lect/wals_code_apl,http://wals.info/feature/95A,
Apatani,OV and Postpositions,,http://wals.info/valuesets/95A-apt,http://wals.info/languoid/lect/wals_code_apt,http://wals.info/feature/95A,
Apinayé,OV and Postpositions,,http://wals.info/valuesets/95A-api,http://wals.info/languoid/lect/wals_code_api,http://wals.info/feature/95A,
Apurinã,Other,,http://wals.info/valuesets/95A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/95A,
