LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Aari,OV and NAdj,,http://wals.info/valuesets/97A-aar,http://wals.info/languoid/lect/wals_code_aar,http://wals.info/feature/97A,
Abipón,Other,,http://wals.info/valuesets/97A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/97A,
Abkhaz,OV and NAdj,,http://wals.info/valuesets/97A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/97A,
Abui,OV and NAdj,,http://wals.info/valuesets/97A-abv,http://wals.info/languoid/lect/wals_code_abv,http://wals.info/feature/97A,
Abun,VO and NAdj,,http://wals.info/valuesets/97A-abu,http://wals.info/languoid/lect/wals_code_abu,http://wals.info/feature/97A,
Acehnese,Other,,http://wals.info/valuesets/97A-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/97A,
Achagua,VO and NAdj,,http://wals.info/valuesets/97A-acg,http://wals.info/languoid/lect/wals_code_acg,http://wals.info/feature/97A,
Achang,Other,,http://wals.info/valuesets/97A-acn,http://wals.info/languoid/lect/wals_code_acn,http://wals.info/feature/97A,
Acholi,VO and NAdj,,http://wals.info/valuesets/97A-acl,http://wals.info/languoid/lect/wals_code_acl,http://wals.info/feature/97A,
Acoma,Other,,http://wals.info/valuesets/97A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/97A,
Adang,OV and NAdj,,http://wals.info/valuesets/97A-adg,http://wals.info/languoid/lect/wals_code_adg,http://wals.info/feature/97A,
Adioukrou,VO and NAdj,,http://wals.info/valuesets/97A-adi,http://wals.info/languoid/lect/wals_code_adi,http://wals.info/feature/97A,
Adyghe (Abzakh),OV and NAdj,,http://wals.info/valuesets/97A-ady,http://wals.info/languoid/lect/wals_code_ady,http://wals.info/feature/97A,
Adynyamathanha,Other,,http://wals.info/valuesets/97A-adn,http://wals.info/languoid/lect/wals_code_adn,http://wals.info/feature/97A,
Adzera,VO and NAdj,,http://wals.info/valuesets/97A-adz,http://wals.info/languoid/lect/wals_code_adz,http://wals.info/feature/97A,
Aekyom,OV and NAdj,,http://wals.info/valuesets/97A-awi,http://wals.info/languoid/lect/wals_code_awi,http://wals.info/feature/97A,
Agarabi,OV and AdjN,,http://wals.info/valuesets/97A-aga,http://wals.info/languoid/lect/wals_code_aga,http://wals.info/feature/97A,
Aghem,VO and NAdj,,http://wals.info/valuesets/97A-agh,http://wals.info/languoid/lect/wals_code_agh,http://wals.info/feature/97A,
Agta (Central),VO and AdjN,,http://wals.info/valuesets/97A-agc,http://wals.info/languoid/lect/wals_code_agc,http://wals.info/feature/97A,
Agta (Dupaningan),VO and AdjN,,http://wals.info/valuesets/97A-agd,http://wals.info/languoid/lect/wals_code_agd,http://wals.info/feature/97A,
Ainu,OV and AdjN,,http://wals.info/valuesets/97A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/97A,
Aja,VO and AdjN,,http://wals.info/valuesets/97A-aja,http://wals.info/languoid/lect/wals_code_aja,http://wals.info/feature/97A,
Ajagbe,Other,,http://wals.info/valuesets/97A-ajg,http://wals.info/languoid/lect/wals_code_ajg,http://wals.info/feature/97A,
Akan,VO and NAdj,,http://wals.info/valuesets/97A-akn,http://wals.info/languoid/lect/wals_code_akn,http://wals.info/feature/97A,
Akha,OV and NAdj,,http://wals.info/valuesets/97A-akh,http://wals.info/languoid/lect/wals_code_akh,http://wals.info/feature/97A,
Alamblak,OV and AdjN,,http://wals.info/valuesets/97A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/97A,
Alawa,Other,,http://wals.info/valuesets/97A-alw,http://wals.info/languoid/lect/wals_code_alw,http://wals.info/feature/97A,
Albanian,VO and NAdj,,http://wals.info/valuesets/97A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/97A,
Alsea,VO and AdjN,,http://wals.info/valuesets/97A-als,http://wals.info/languoid/lect/wals_code_als,http://wals.info/feature/97A,
Alune,VO and NAdj,,http://wals.info/valuesets/97A-aln,http://wals.info/languoid/lect/wals_code_aln,http://wals.info/feature/97A,
Alyawarra,OV and NAdj,,http://wals.info/valuesets/97A-aly,http://wals.info/languoid/lect/wals_code_aly,http://wals.info/feature/97A,
Ama,Other,,http://wals.info/valuesets/97A-amm,http://wals.info/languoid/lect/wals_code_amm,http://wals.info/feature/97A,
Amahuaca,OV and NAdj,,http://wals.info/valuesets/97A-amc,http://wals.info/languoid/lect/wals_code_amc,http://wals.info/feature/97A,
Amanab,OV and NAdj,,http://wals.info/valuesets/97A-amn,http://wals.info/languoid/lect/wals_code_amn,http://wals.info/feature/97A,
Amara,VO and NAdj,,http://wals.info/valuesets/97A-ama,http://wals.info/languoid/lect/wals_code_ama,http://wals.info/feature/97A,
Ambae (Lolovoli Northeast),VO and NAdj,,http://wals.info/valuesets/97A-aml,http://wals.info/languoid/lect/wals_code_aml,http://wals.info/feature/97A,
Ambai,VO and NAdj,,http://wals.info/valuesets/97A-amq,http://wals.info/languoid/lect/wals_code_amq,http://wals.info/feature/97A,
Ambulas,OV and AdjN,,http://wals.info/valuesets/97A-amb,http://wals.info/languoid/lect/wals_code_amb,http://wals.info/feature/97A,
Amdo (Themchen),Other,,http://wals.info/valuesets/97A-amt,http://wals.info/languoid/lect/wals_code_amt,http://wals.info/feature/97A,
Amele,OV and NAdj,,http://wals.info/valuesets/97A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/97A,
Amharic,OV and AdjN,,http://wals.info/valuesets/97A-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/97A,
Amis,VO and AdjN,,http://wals.info/valuesets/97A-ami,http://wals.info/languoid/lect/wals_code_ami,http://wals.info/feature/97A,
Amo,VO and NAdj,,http://wals.info/valuesets/97A-amo,http://wals.info/languoid/lect/wals_code_amo,http://wals.info/feature/97A,
Anamuxra,OV and NAdj,,http://wals.info/valuesets/97A-amx,http://wals.info/languoid/lect/wals_code_amx,http://wals.info/feature/97A,
Anejom,VO and NAdj,,http://wals.info/valuesets/97A-anj,http://wals.info/languoid/lect/wals_code_anj,http://wals.info/feature/97A,
Anêm,VO and NAdj,,http://wals.info/valuesets/97A-ane,http://wals.info/languoid/lect/wals_code_ane,http://wals.info/feature/97A,
Angami,OV and NAdj,,http://wals.info/valuesets/97A-agm,http://wals.info/languoid/lect/wals_code_agm,http://wals.info/feature/97A,
Angas,VO and NAdj,,http://wals.info/valuesets/97A-anc,http://wals.info/languoid/lect/wals_code_anc,http://wals.info/feature/97A,
Anggor,OV and NAdj,,http://wals.info/valuesets/97A-ang,http://wals.info/languoid/lect/wals_code_ang,http://wals.info/feature/97A,
Anguthimri,OV and NAdj,,http://wals.info/valuesets/97A-agt,http://wals.info/languoid/lect/wals_code_agt,http://wals.info/feature/97A,
//Ani,Other,,http://wals.info/valuesets/97A-ani,http://wals.info/languoid/lect/wals_code_ani,http://wals.info/feature/97A,
Anong,OV and NAdj,,http://wals.info/valuesets/97A-ano,http://wals.info/languoid/lect/wals_code_ano,http://wals.info/feature/97A,
Anufo,VO and NAdj,,http://wals.info/valuesets/97A-anu,http://wals.info/languoid/lect/wals_code_anu,http://wals.info/feature/97A,
Anyi,VO and NAdj,,http://wals.info/valuesets/97A-ayi,http://wals.info/languoid/lect/wals_code_ayi,http://wals.info/feature/97A,
Anywa,Other,,http://wals.info/valuesets/97A-any,http://wals.info/languoid/lect/wals_code_any,http://wals.info/feature/97A,
