LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abipón,No case,Najlis 1966,http://wals.info/valuesets/21A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/21A,http://wals.info/refdb/record/Najlis-1966
Abkhaz,No case,Gecadze 1979;Hewitt 1979,http://wals.info/valuesets/21A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/21A,http://wals.info/refdb/record/Gecadze-1979;http://wals.info/refdb/record/Hewitt-1979
Acoma,No case,Maring 1967;Miller 1965,http://wals.info/valuesets/21A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/21A,http://wals.info/refdb/record/Maring-1967;http://wals.info/refdb/record/Miller-1965
Alamblak,No case,Bruce 1984,http://wals.info/valuesets/21A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/21A,http://wals.info/refdb/record/Bruce-1984
Amele,No case,Roberts 1987,http://wals.info/valuesets/21A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/21A,http://wals.info/refdb/record/Roberts-1987
Apurinã,No case,Facundes 2000,http://wals.info/valuesets/21A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/21A,http://wals.info/refdb/record/Facundes-2000
Arabic (Egyptian),No case,Mitchell 1956;Gary and Gamal-Eldin 1982;Brustad 2000,http://wals.info/valuesets/21A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/21A,http://wals.info/refdb/record/Mitchell-1956;http://wals.info/refdb/record/Gary-and-Gamal-Eldin-1982;http://wals.info/refdb/record/Brustad-2000
Araona,Monoexponential case,Pitman 1980,http://wals.info/valuesets/21A-ana,http://wals.info/languoid/lect/wals_code_ana,http://wals.info/feature/21A,http://wals.info/refdb/record/Pitman-1980
Arapesh (Mountain),No case,Conrad and Wogiga 1991,http://wals.info/valuesets/21A-arp,http://wals.info/languoid/lect/wals_code_arp,http://wals.info/feature/21A,http://wals.info/refdb/record/Conrad-and-Wogiga-1991
Arrernte (Mparntwe),Monoexponential case,Wilkins 1989,http://wals.info/valuesets/21A-amp,http://wals.info/languoid/lect/wals_code_amp,http://wals.info/feature/21A,http://wals.info/refdb/record/Wilkins-1989
Asmat,No case,Drabbe 1959c;Drabbe 1959a;Voorhoeve 1965;Drabbe 1963,http://wals.info/valuesets/21A-asm,http://wals.info/languoid/lect/wals_code_asm,http://wals.info/feature/21A,http://wals.info/refdb/record/Drabbe-1959c;http://wals.info/refdb/record/Drabbe-1959a;http://wals.info/refdb/record/Voorhoeve-1965;http://wals.info/refdb/record/Drabbe-1963
Atakapa,No case,Swanton 1929,http://wals.info/valuesets/21A-atk,http://wals.info/languoid/lect/wals_code_atk,http://wals.info/feature/21A,http://wals.info/refdb/record/Swanton-1929
