LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abaza,Inflectional optative present,Genko 1995[159],http://wals.info/valuesets/73A-abz,http://wals.info/languoid/lect/wals_code_abz,http://wals.info/feature/73A,http://wals.info/refdb/record/Genko-1995[159]
Abkhaz,Inflectional optative present,Hewitt 1979[190],http://wals.info/valuesets/73A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/73A,http://wals.info/refdb/record/Hewitt-1979[190]
Acoma,Inflectional optative absent,Miller 1965,http://wals.info/valuesets/73A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/73A,http://wals.info/refdb/record/Miller-1965
Adyghe (Temirgoy),Inflectional optative present,Kumaxov 1971[234];Rogava and Kerasheva 1966[179],http://wals.info/valuesets/73A-adt,http://wals.info/languoid/lect/wals_code_adt,http://wals.info/feature/73A,http://wals.info/refdb/record/Kumaxov-1971[234];http://wals.info/refdb/record/Rogava-and-Kerasheva-1966[179]
Aghul,Inflectional optative present,,http://wals.info/valuesets/73A-agl,http://wals.info/languoid/lect/wals_code_agl,http://wals.info/feature/73A,
Ainu,Inflectional optative absent,Refsing 1986,http://wals.info/valuesets/73A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/73A,http://wals.info/refdb/record/Refsing-1986
Akwa,Inflectional optative absent,Aksenova and Toporova 2002,http://wals.info/valuesets/73A-awk,http://wals.info/languoid/lect/wals_code_awk,http://wals.info/feature/73A,http://wals.info/refdb/record/Aksenova-and-Toporova-2002
Alamblak,Inflectional optative absent,Bruce 1984,http://wals.info/valuesets/73A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/73A,http://wals.info/refdb/record/Bruce-1984
Albanian,Inflectional optative present,Newmark et al. 1982[89],http://wals.info/valuesets/73A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/73A,http://wals.info/refdb/record/Newmark-et-al-1982[89]
Altai (Southern),Inflectional optative absent,Dyrenkova 1940,http://wals.info/valuesets/73A-aso,http://wals.info/languoid/lect/wals_code_aso,http://wals.info/feature/73A,http://wals.info/refdb/record/Dyrenkova-1940
Alutor,Inflectional optative absent,Kibrik et al. 2000,http://wals.info/valuesets/73A-alu,http://wals.info/languoid/lect/wals_code_alu,http://wals.info/feature/73A,http://wals.info/refdb/record/Kibrik-et-al-2000
Amele,Inflectional optative absent,Roberts 1987,http://wals.info/valuesets/73A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/73A,http://wals.info/refdb/record/Roberts-1987
Apalaí,Inflectional optative absent,Koehn and Koehn 1986,http://wals.info/valuesets/73A-apl,http://wals.info/languoid/lect/wals_code_apl,http://wals.info/feature/73A,http://wals.info/refdb/record/Koehn-and-Koehn-1986
Apurinã,Inflectional optative absent,Facundes 2000,http://wals.info/valuesets/73A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/73A,http://wals.info/refdb/record/Facundes-2000
Arabic (Egyptian),Inflectional optative absent,Gary and Gamal-Eldin 1982,http://wals.info/valuesets/73A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/73A,http://wals.info/refdb/record/Gary-and-Gamal-Eldin-1982
Arabic (Moroccan),Inflectional optative absent,Caubet 1993,http://wals.info/valuesets/73A-amr,http://wals.info/languoid/lect/wals_code_amr,http://wals.info/feature/73A,http://wals.info/refdb/record/Caubet-1993
