LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abipón,monoexponential TAM,Najlis 1966,http://wals.info/valuesets/21B-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/21B,http://wals.info/refdb/record/Najlis-1966
Abkhaz,monoexponential TAM,Gecadze 1979;Hewitt 1979,http://wals.info/valuesets/21B-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/21B,http://wals.info/refdb/record/Gecadze-1979;http://wals.info/refdb/record/Hewitt-1979
Acoma,TAM+agreement,Miller 1965;Maring 1967,http://wals.info/valuesets/21B-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/21B,http://wals.info/refdb/record/Miller-1965;http://wals.info/refdb/record/Maring-1967
Alamblak,monoexponential TAM,Bruce 1984,http://wals.info/valuesets/21B-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/21B,http://wals.info/refdb/record/Bruce-1984
Amele,monoexponential TAM,Roberts 1987,http://wals.info/valuesets/21B-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/21B,http://wals.info/refdb/record/Roberts-1987
Apurinã,monoexponential TAM,Facundes 2000,http://wals.info/valuesets/21B-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/21B,http://wals.info/refdb/record/Facundes-2000
Arabic (Egyptian),TAM+agreement+diathesis,Brustad 2000;Gary and Gamal-Eldin 1982;Mitchell 1956,http://wals.info/valuesets/21B-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/21B,http://wals.info/refdb/record/Brustad-2000;http://wals.info/refdb/record/Gary-and-Gamal-Eldin-1982;http://wals.info/refdb/record/Mitchell-1956
Araona,monoexponential TAM,Pitman 1980,http://wals.info/valuesets/21B-ana,http://wals.info/languoid/lect/wals_code_ana,http://wals.info/feature/21B,http://wals.info/refdb/record/Pitman-1980
Arapesh (Mountain),monoexponential TAM,Conrad and Wogiga 1991,http://wals.info/valuesets/21B-arp,http://wals.info/languoid/lect/wals_code_arp,http://wals.info/feature/21B,http://wals.info/refdb/record/Conrad-and-Wogiga-1991
Arrernte (Mparntwe),monoexponential TAM,Wilkins 1989,http://wals.info/valuesets/21B-amp,http://wals.info/languoid/lect/wals_code_amp,http://wals.info/feature/21B,http://wals.info/refdb/record/Wilkins-1989
Asmat,monoexponential TAM,Drabbe 1963;Drabbe 1959a;Voorhoeve 1965;Drabbe 1959c,http://wals.info/valuesets/21B-asm,http://wals.info/languoid/lect/wals_code_asm,http://wals.info/feature/21B,http://wals.info/refdb/record/Drabbe-1963;http://wals.info/refdb/record/Drabbe-1959a;http://wals.info/refdb/record/Voorhoeve-1965;http://wals.info/refdb/record/Drabbe-1959c
Atakapa,monoexponential TAM,Swanton 1929,http://wals.info/valuesets/21B-atk,http://wals.info/languoid/lect/wals_code_atk,http://wals.info/feature/21B,http://wals.info/refdb/record/Swanton-1929
Awa Pit,monoexponential TAM,Curnow 1997,http://wals.info/valuesets/21B-awp,http://wals.info/languoid/lect/wals_code_awp,http://wals.info/feature/21B,http://wals.info/refdb/record/Curnow-1997
Aymara,TAM+agreement,Hardman 2001;Hardman de Bautista et al. 1988,http://wals.info/valuesets/21B-aym,http://wals.info/languoid/lect/wals_code_aym,http://wals.info/feature/21B,http://wals.info/refdb/record/Hardman-2001;http://wals.info/refdb/record/Hardman-de-Bautista-et-al-1988
Bagirmi,TAM+agreement,Stevenson 1969;Gaden 1909,http://wals.info/valuesets/21B-bag,http://wals.info/languoid/lect/wals_code_bag,http://wals.info/feature/21B,http://wals.info/refdb/record/Stevenson-1969;http://wals.info/refdb/record/Gaden-1909
Bandjalang,monoexponential TAM,Crowley 1978,http://wals.info/valuesets/21B-bnj,http://wals.info/languoid/lect/wals_code_bnj,http://wals.info/feature/21B,http://wals.info/refdb/record/Crowley-1978
Barasano,monoexponential TAM,Smith 1973;Jones and Jones 1991,http://wals.info/valuesets/21B-brs,http://wals.info/languoid/lect/wals_code_brs,http://wals.info/feature/21B,http://wals.info/refdb/record/Smith-1973;http://wals.info/refdb/record/Jones-and-Jones-1991
Basque,monoexponential TAM,Allières 1979;Saltarelli et al. 1988;King 1993b;Rebuschi 1984;Lafitte 1962,http://wals.info/valuesets/21B-bsq,http://wals.info/languoid/lect/wals_code_bsq,http://wals.info/feature/21B,http://wals.info/refdb/record/Allieres-1979;http://wals.info/refdb/record/Saltarelli-et-al-1988;http://wals.info/refdb/record/King-1993b;http://wals.info/refdb/record/Rebuschi-1984;http://wals.info/refdb/record/Lafitte-1962
Beja,monoexponential TAM,Hudson 1974,http://wals.info/valuesets/21B-bej,http://wals.info/languoid/lect/wals_code_bej,http://wals.info/feature/21B,http://wals.info/refdb/record/Hudson-1974
Belhare,monoexponential TAM,Bickel 2003,http://wals.info/valuesets/21B-bel,http://wals.info/languoid/lect/wals_code_bel,http://wals.info/feature/21B,http://wals.info/refdb/record/Bickel-2003
Berber (Middle Atlas),monoexponential TAM,Penchoen 1973b,http://wals.info/valuesets/21B-bma,http://wals.info/languoid/lect/wals_code_bma,http://wals.info/feature/21B,http://wals.info/refdb/record/Penchoen-1973b
Bininj Gun-Wok,monoexponential TAM,Oates 1964a,http://wals.info/valuesets/21B-bbw,http://wals.info/languoid/lect/wals_code_bbw,http://wals.info/feature/21B,http://wals.info/refdb/record/Oates-1964a
Bororo,no TAM,Rodrigues 1999b;Crowell 1979,http://wals.info/valuesets/21B-brr,http://wals.info/languoid/lect/wals_code_brr,http://wals.info/feature/21B,http://wals.info/refdb/record/Rodrigues-1999b;http://wals.info/refdb/record/Crowell-1979
Brahui,TAM+agreement,Andronov 1980;Steever 1998a;Bray 1909,http://wals.info/valuesets/21B-brh,http://wals.info/languoid/lect/wals_code_brh,http://wals.info/feature/21B,http://wals.info/refdb/record/Andronov-1980;http://wals.info/refdb/record/Steever-1998a;http://wals.info/refdb/record/Bray-1909
Burmese,monoexponential TAM,Okell 1969,http://wals.info/valuesets/21B-brm,http://wals.info/languoid/lect/wals_code_brm,http://wals.info/feature/21B,http://wals.info/refdb/record/Okell-1969
Burushaski,monoexponential TAM,Lorimer 1935;Berger 1974,http://wals.info/valuesets/21B-bur,http://wals.info/languoid/lect/wals_code_bur,http://wals.info/feature/21B,http://wals.info/refdb/record/Lorimer-1935;http://wals.info/refdb/record/Berger-1974
Canela-Krahô,monoexponential TAM,Rodrigues 1999b;Popjes and Popjes 1986,http://wals.info/valuesets/21B-ckr,http://wals.info/languoid/lect/wals_code_ckr,http://wals.info/feature/21B,http://wals.info/refdb/record/Rodrigues-1999b;http://wals.info/refdb/record/Popjes-and-Popjes-1986
Cayuvava,monoexponential TAM,Key 1967,http://wals.info/valuesets/21B-cyv,http://wals.info/languoid/lect/wals_code_cyv,http://wals.info/feature/21B,http://wals.info/refdb/record/Key-1967
Chamorro,TAM+agreement,Topping 1973;Chung 1983;Costenoble 1940,http://wals.info/valuesets/21B-cha,http://wals.info/languoid/lect/wals_code_cha,http://wals.info/feature/21B,http://wals.info/refdb/record/Topping-1973;http://wals.info/refdb/record/Chung-1983;http://wals.info/refdb/record/Costenoble-1940
Chinook (Upper),monoexponential TAM,Dyk 1933,http://wals.info/valuesets/21B-cku,http://wals.info/languoid/lect/wals_code_cku,http://wals.info/feature/21B,http://wals.info/refdb/record/Dyk-1933
Chontal (Highland),monoexponential TAM,Turner and Turner 1971,http://wals.info/valuesets/21B-cho,http://wals.info/languoid/lect/wals_code_cho,http://wals.info/feature/21B,http://wals.info/refdb/record/Turner-and-Turner-1971
Chukchi,monoexponential TAM,Bogoras 1922;Kampfe and Volodin 1995;Skorik 1961;Dunn 1999,http://wals.info/valuesets/21B-chk,http://wals.info/languoid/lect/wals_code_chk,http://wals.info/feature/21B,http://wals.info/refdb/record/Bogoras-1922;http://wals.info/refdb/record/Kampfe-and-Volodin-1995;http://wals.info/refdb/record/Skorik-1961;http://wals.info/refdb/record/Dunn-1999
Cree (Plains),monoexponential TAM,Wolfart and Carroll 1981;Wolfart 1973;Dahlstrom 1991;Russell 1999,http://wals.info/valuesets/21B-cre,http://wals.info/languoid/lect/wals_code_cre,http://wals.info/feature/21B,http://wals.info/refdb/record/Wolfart-and-Carroll-1981;http://wals.info/refdb/record/Wolfart-1973;http://wals.info/refdb/record/Dahlstrom-1991;http://wals.info/refdb/record/Russell-1999
Daga,TAM+agreement,Murane 1974,http://wals.info/valuesets/21B-dag,http://wals.info/languoid/lect/wals_code_dag,http://wals.info/feature/21B,http://wals.info/refdb/record/Murane-1974
