LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Ainu,Unrelated,"Tamura 2000[48, 93]",http://wals.info/valuesets/43A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/43A,"http://wals.info/refdb/record/Tamura-2000[48, 93]"
Alamblak,Related by gender markers,"Bruce 1984[75, 81]",http://wals.info/valuesets/43A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/43A,"http://wals.info/refdb/record/Bruce-1984[75, 81]"
Aleut,Related for all demonstratives,Bergsland 1997[57],http://wals.info/valuesets/43A-ale,http://wals.info/languoid/lect/wals_code_ale,http://wals.info/feature/43A,http://wals.info/refdb/record/Bergsland-1997[57]
Ambulas,Related for all demonstratives,"Wilson 1980[53, 55]",http://wals.info/valuesets/43A-amb,http://wals.info/languoid/lect/wals_code_amb,http://wals.info/feature/43A,"http://wals.info/refdb/record/Wilson-1980[53, 55]"
Amele,Unrelated,"Roberts 1987[214, 313]",http://wals.info/valuesets/43A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/43A,"http://wals.info/refdb/record/Roberts-1987[214, 313]"
Angami,Unrelated,Giridhar 1980[31-2],http://wals.info/valuesets/43A-agm,http://wals.info/languoid/lect/wals_code_agm,http://wals.info/feature/43A,http://wals.info/refdb/record/Giridhar-1980[31-2]
Apurinã,Related by gender markers,"Facundes 2000[350, 361]",http://wals.info/valuesets/43A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/43A,"http://wals.info/refdb/record/Facundes-2000[350, 361]"
Arabic (Egyptian),Related by gender markers,"Mitchell 1956[26, 54]",http://wals.info/valuesets/43A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/43A,"http://wals.info/refdb/record/Mitchell-1956[26, 54]"
Arapesh (Mountain),Related to non-remote demonstratives,"Conrad and Wogiga 1991[11, 14]",http://wals.info/valuesets/43A-arp,http://wals.info/languoid/lect/wals_code_arp,http://wals.info/feature/43A,"http://wals.info/refdb/record/Conrad-and-Wogiga-1991[11, 14]"
Armenian (Eastern),Related to remote demonstratives,"Kozintseva 1995[12, 13]",http://wals.info/valuesets/43A-arm,http://wals.info/languoid/lect/wals_code_arm,http://wals.info/feature/43A,"http://wals.info/refdb/record/Kozintseva-1995[12, 13]"
Arrernte (Mparntwe),Unrelated,"Wilkins 1989[110, 123]",http://wals.info/valuesets/43A-amp,http://wals.info/languoid/lect/wals_code_amp,http://wals.info/feature/43A,"http://wals.info/refdb/record/Wilkins-1989[110, 123]"
Asmat,Related to non-remote demonstratives,"Voorhoeve 1965[142, 155]",http://wals.info/valuesets/43A-asm,http://wals.info/languoid/lect/wals_code_asm,http://wals.info/feature/43A,"http://wals.info/refdb/record/Voorhoeve-1965[142, 155]"
Athpare,Related to remote demonstratives,"Ebert 1997b[84, 88]",http://wals.info/valuesets/43A-ath,http://wals.info/languoid/lect/wals_code_ath,http://wals.info/feature/43A,"http://wals.info/refdb/record/Ebert-1997b[84, 88]"
Awa Pit,Related for non-human reference,"Curnow 1997[86, 87]",http://wals.info/valuesets/43A-awp,http://wals.info/languoid/lect/wals_code_awp,http://wals.info/feature/43A,"http://wals.info/refdb/record/Curnow-1997[86, 87]"
