LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abipón,Initial subordinator word,Najlis 1966[88],http://wals.info/valuesets/94A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/94A,http://wals.info/refdb/record/Najlis-1966[88]
Abkhaz,Subordinating suffix,Hewitt 1979[231-233],http://wals.info/valuesets/94A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/94A,http://wals.info/refdb/record/Hewitt-1979[231-233]
Abun,Mixed,"Berry 1995b[8];Berry 1995a[120ff., 137, 139]",http://wals.info/valuesets/94A-abu,http://wals.info/languoid/lect/wals_code_abu,http://wals.info/feature/94A,"http://wals.info/refdb/record/Berry-1995b[8];http://wals.info/refdb/record/Berry-1995a[120ff., 137, 139]"
Acehnese,Initial subordinator word,Durie 1985[258],http://wals.info/valuesets/94A-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/94A,http://wals.info/refdb/record/Durie-1985[258]
Acholi,Initial subordinator word,Crazzolara 1955[passim],http://wals.info/valuesets/94A-acl,http://wals.info/languoid/lect/wals_code_acl,http://wals.info/feature/94A,http://wals.info/refdb/record/Crazzolara-1955[passim]
Acoma,Initial subordinator word,"Maring 1967[128, passim]",http://wals.info/valuesets/94A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/94A,"http://wals.info/refdb/record/Maring-1967[128, passim]"
Adioukrou,Mixed,"Herault 1978[395, 402, 404]",http://wals.info/valuesets/94A-adi,http://wals.info/languoid/lect/wals_code_adi,http://wals.info/feature/94A,"http://wals.info/refdb/record/Herault-1978[395, 402, 404]"
Adynyamathanha,Initial subordinator word,Schebeck 1974[45],http://wals.info/valuesets/94A-adn,http://wals.info/languoid/lect/wals_code_adn,http://wals.info/feature/94A,http://wals.info/refdb/record/Schebeck-1974[45]
Ainu,Final subordinator word,Refsing 1986[passim 246-258];Shibatani 1990[22],http://wals.info/valuesets/94A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/94A,http://wals.info/refdb/record/Refsing-1986[passim 246-258];http://wals.info/refdb/record/Shibatani-1990[22]
Akan,Mixed,"Welmers 1946[62, 72];Christaller 1875[91ff]",http://wals.info/valuesets/94A-akn,http://wals.info/languoid/lect/wals_code_akn,http://wals.info/feature/94A,"http://wals.info/refdb/record/Welmers-1946[62, 72];http://wals.info/refdb/record/Christaller-1875[91ff]"
Akha,Final subordinator word,"Dellinger 1969[passim 44, 197-198]",http://wals.info/valuesets/94A-akh,http://wals.info/languoid/lect/wals_code_akh,http://wals.info/feature/94A,"http://wals.info/refdb/record/Dellinger-1969[passim 44, 197-198]"
Ala'ala,Initial subordinator word,Symonds 1989[60],http://wals.info/valuesets/94A-all,http://wals.info/languoid/lect/wals_code_all,http://wals.info/feature/94A,http://wals.info/refdb/record/Symonds-1989[60]
