LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Alyawarra,Inclusive and exclusive differentiated,,http://wals.info/valuesets/39B-aly,http://wals.info/languoid/lect/wals_code_aly,http://wals.info/feature/39B,
Anguthimri,Inclusive and exclusive differentiated,,http://wals.info/valuesets/39B-agt,http://wals.info/languoid/lect/wals_code_agt,http://wals.info/feature/39B,
Arabana,Inclusive and exclusive differentiated,,http://wals.info/valuesets/39B-abn,http://wals.info/languoid/lect/wals_code_abn,http://wals.info/feature/39B,
Arrernte,No inclusive/exclusive opposition,,http://wals.info/valuesets/39B-arr,http://wals.info/languoid/lect/wals_code_arr,http://wals.info/feature/39B,
Arrernte (Mparntwe),No inclusive/exclusive opposition,,http://wals.info/valuesets/39B-amp,http://wals.info/languoid/lect/wals_code_amp,http://wals.info/feature/39B,
Balyku,Inclusive and exclusive differentiated,,http://wals.info/valuesets/39B-bly,http://wals.info/languoid/lect/wals_code_bly,http://wals.info/feature/39B,
Bayungu,No inclusive/exclusive opposition,,http://wals.info/valuesets/39B-bxj,http://wals.info/languoid/lect/wals_code_bxj,http://wals.info/feature/39B,
Biri,No inclusive/exclusive opposition,,http://wals.info/valuesets/39B-bii,http://wals.info/languoid/lect/wals_code_bii,http://wals.info/feature/39B,
Dhalandji,Inclusive and exclusive differentiated,,http://wals.info/valuesets/39B-dhl,http://wals.info/languoid/lect/wals_code_dhl,http://wals.info/feature/39B,
Dhargari,Inclusive and exclusive differentiated,,http://wals.info/valuesets/39B-dhr,http://wals.info/languoid/lect/wals_code_dhr,http://wals.info/feature/39B,
Diyari,Inclusive and exclusive differentiated,,http://wals.info/valuesets/39B-diy,http://wals.info/languoid/lect/wals_code_diy,http://wals.info/feature/39B,
Djabugay,No inclusive/exclusive opposition,,http://wals.info/valuesets/39B-dja,http://wals.info/languoid/lect/wals_code_dja,http://wals.info/feature/39B,
Djapu,Inclusive and exclusive differentiated,,http://wals.info/valuesets/39B-djp,http://wals.info/languoid/lect/wals_code_djp,http://wals.info/feature/39B,
Djaru,Inclusive and exclusive differentiated,,http://wals.info/valuesets/39B-djr,http://wals.info/languoid/lect/wals_code_djr,http://wals.info/feature/39B,
Dyirbal,No inclusive/exclusive opposition,,http://wals.info/valuesets/39B-dyi,http://wals.info/languoid/lect/wals_code_dyi,http://wals.info/feature/39B,
Gidabal,No inclusive/exclusive opposition,,http://wals.info/valuesets/39B-gid,http://wals.info/languoid/lect/wals_code_gid,http://wals.info/feature/39B,
Gugadj,Inclusive and exclusive differentiated,,http://wals.info/valuesets/39B-ggd,http://wals.info/languoid/lect/wals_code_ggd,http://wals.info/feature/39B,
Gumbaynggir,Inclusive and exclusive differentiated,,http://wals.info/valuesets/39B-gum,http://wals.info/languoid/lect/wals_code_gum,http://wals.info/feature/39B,
Gunya,No inclusive/exclusive opposition,,http://wals.info/valuesets/39B-gny,http://wals.info/languoid/lect/wals_code_gny,http://wals.info/feature/39B,
