LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,Marked by mixed or other strategies,Lomtatidze 1967b[111],http://wals.info/valuesets/54A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/54A,http://wals.info/refdb/record/Lomtatidze-1967b[111]
Afrikaans,No distributive numerals,,http://wals.info/valuesets/54A-afr,http://wals.info/languoid/lect/wals_code_afr,http://wals.info/feature/54A,
Aghul,Marked by mixed or other strategies,Magometov 1970[100],http://wals.info/valuesets/54A-agl,http://wals.info/languoid/lect/wals_code_agl,http://wals.info/feature/54A,http://wals.info/refdb/record/Magometov-1970[100]
Ainu,Marked by following word,Refsing 1986[176-177],http://wals.info/valuesets/54A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/54A,http://wals.info/refdb/record/Refsing-1986[176-177]
Akan,Marked by reduplication,"Christaller 1875[53, cited in Moravcsik 1978:318]",http://wals.info/valuesets/54A-akn,http://wals.info/languoid/lect/wals_code_akn,http://wals.info/feature/54A,"http://wals.info/refdb/record/Christaller-1875[53, cited in Moravcsik 1978:318]"
Alas,Marked by reduplication,"Akbar et al. 1985[25, 54]",http://wals.info/valuesets/54A-alx,http://wals.info/languoid/lect/wals_code_alx,http://wals.info/feature/54A,"http://wals.info/refdb/record/Akbar-et-al-1985[25, 54]"
Albanian,Marked by preceding word,,http://wals.info/valuesets/54A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/54A,
Aleut,Marked by suffix,Bergsland 1997[66],http://wals.info/valuesets/54A-ale,http://wals.info/languoid/lect/wals_code_ale,http://wals.info/feature/54A,http://wals.info/refdb/record/Bergsland-1997[66]
Ambae (Lolovoli Northeast),Marked by reduplication,Hyslop 2001,http://wals.info/valuesets/54A-aml,http://wals.info/languoid/lect/wals_code_aml,http://wals.info/feature/54A,http://wals.info/refdb/record/Hyslop-2001
Amele,No distributive numerals,Roberts 1987,http://wals.info/valuesets/54A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/54A,http://wals.info/refdb/record/Roberts-1987
Amharic,Marked by reduplication,Leslau 1995[147-151],http://wals.info/valuesets/54A-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/54A,http://wals.info/refdb/record/Leslau-1995[147-151]
Amis,No distributive numerals,,http://wals.info/valuesets/54A-ami,http://wals.info/languoid/lect/wals_code_ami,http://wals.info/feature/54A,
Andi,Marked by reduplication,Cercvadze 1967[285],http://wals.info/valuesets/54A-anx,http://wals.info/languoid/lect/wals_code_anx,http://wals.info/feature/54A,http://wals.info/refdb/record/Cercvadze-1967[285]
Angami,Marked by reduplication,Giridhar 1980,http://wals.info/valuesets/54A-agm,http://wals.info/languoid/lect/wals_code_agm,http://wals.info/feature/54A,http://wals.info/refdb/record/Giridhar-1980
Arabic (Egyptian),No distributive numerals,,http://wals.info/valuesets/54A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/54A,
Arabic (Kormakiti),No distributive numerals,,http://wals.info/valuesets/54A-ako,http://wals.info/languoid/lect/wals_code_ako,http://wals.info/feature/54A,
Arabic (San'ani),No distributive numerals,,http://wals.info/valuesets/54A-ars,http://wals.info/languoid/lect/wals_code_ars,http://wals.info/feature/54A,
Armenian (Eastern),Marked by mixed or other strategies,Kozintseva 1995[12],http://wals.info/valuesets/54A-arm,http://wals.info/languoid/lect/wals_code_arm,http://wals.info/feature/54A,http://wals.info/refdb/record/Kozintseva-1995[12]
Assamese,Marked by reduplication,,http://wals.info/valuesets/54A-ass,http://wals.info/languoid/lect/wals_code_ass,http://wals.info/feature/54A,
Atayal,No distributive numerals,,http://wals.info/valuesets/54A-ata,http://wals.info/languoid/lect/wals_code_ata,http://wals.info/feature/54A,
Bagvalal,Marked by reduplication,Kibrik 2001[157-158],http://wals.info/valuesets/54A-bgv,http://wals.info/languoid/lect/wals_code_bgv,http://wals.info/feature/54A,http://wals.info/refdb/record/Kibrik-2001[157-158]
Balinese,Marked by reduplication,,http://wals.info/valuesets/54A-bal,http://wals.info/languoid/lect/wals_code_bal,http://wals.info/feature/54A,
Bashkir,Marked by suffix,Poppe 1964[66];Juldashev 1966[181],http://wals.info/valuesets/54A-bsk,http://wals.info/languoid/lect/wals_code_bsk,http://wals.info/feature/54A,http://wals.info/refdb/record/Poppe-1964[66];http://wals.info/refdb/record/Juldashev-1966[181]
Basque,Marked by suffix,Saltarelli et al. 1988[253],http://wals.info/valuesets/54A-bsq,http://wals.info/languoid/lect/wals_code_bsq,http://wals.info/feature/54A,http://wals.info/refdb/record/Saltarelli-et-al-1988[253]
Batak,Marked by mixed or other strategies,Llamzon 1978[114],http://wals.info/valuesets/54A-bat,http://wals.info/languoid/lect/wals_code_bat,http://wals.info/feature/54A,http://wals.info/refdb/record/Llamzon-1978[114]
Batak (Karo),No distributive numerals,Woollams 1996,http://wals.info/valuesets/54A-bkr,http://wals.info/languoid/lect/wals_code_bkr,http://wals.info/feature/54A,http://wals.info/refdb/record/Woollams-1996
Begak-Ida'an,No distributive numerals,,http://wals.info/valuesets/54A-beg,http://wals.info/languoid/lect/wals_code_beg,http://wals.info/feature/54A,
Bengali,Marked by reduplication,Abbi 1992[79],http://wals.info/valuesets/54A-ben,http://wals.info/languoid/lect/wals_code_ben,http://wals.info/feature/54A,http://wals.info/refdb/record/Abbi-1992[79]
Bezhta,Marked by reduplication,Bokarev 1967a[462],http://wals.info/valuesets/54A-bez,http://wals.info/languoid/lect/wals_code_bez,http://wals.info/feature/54A,http://wals.info/refdb/record/Bokarev-1967a[462]
Bilaan,Marked by prefix,Llamzon 1978[139],http://wals.info/valuesets/54A-biq,http://wals.info/languoid/lect/wals_code_biq,http://wals.info/feature/54A,http://wals.info/refdb/record/Llamzon-1978[139]
Binukid,Marked by prefix,Llamzon 1978[119],http://wals.info/valuesets/54A-bkd,http://wals.info/languoid/lect/wals_code_bkd,http://wals.info/feature/54A,http://wals.info/refdb/record/Llamzon-1978[119]
Boko,Marked by reduplication,Jones 1998b[126],http://wals.info/valuesets/54A-bok,http://wals.info/languoid/lect/wals_code_bok,http://wals.info/feature/54A,http://wals.info/refdb/record/Jones-1998b[126]
Bontok,Marked by mixed or other strategies,Llamzon 1978[63],http://wals.info/valuesets/54A-btk,http://wals.info/languoid/lect/wals_code_btk,http://wals.info/feature/54A,http://wals.info/refdb/record/Llamzon-1978[63]
Brahui,Marked by reduplication,Andronov 1980;Bray 1909,http://wals.info/valuesets/54A-brh,http://wals.info/languoid/lect/wals_code_brh,http://wals.info/feature/54A,http://wals.info/refdb/record/Andronov-1980;http://wals.info/refdb/record/Bray-1909
Bugis,Marked by prefix,Sirk 1975[65],http://wals.info/valuesets/54A-bug,http://wals.info/languoid/lect/wals_code_bug,http://wals.info/feature/54A,http://wals.info/refdb/record/Sirk-1975[65]
Bulgarian,Marked by preceding word,,http://wals.info/valuesets/54A-bul,http://wals.info/languoid/lect/wals_code_bul,http://wals.info/feature/54A,
Bura-Pabir,Marked by reduplication,Gil 1982[14],http://wals.info/valuesets/54A-bpa,http://wals.info/languoid/lect/wals_code_bpa,http://wals.info/feature/54A,http://wals.info/refdb/record/Gil-1982[14]
Buriat,Marked by suffix,Poppe 1960[94],http://wals.info/valuesets/54A-but,http://wals.info/languoid/lect/wals_code_but,http://wals.info/feature/54A,http://wals.info/refdb/record/Poppe-1960[94]
Burmese,Marked by suffix,Okell 1969[406-407],http://wals.info/valuesets/54A-brm,http://wals.info/languoid/lect/wals_code_brm,http://wals.info/feature/54A,http://wals.info/refdb/record/Okell-1969[406-407]
Burushaski,Marked by reduplication,Klimov and Edelman 1970[47],http://wals.info/valuesets/54A-bur,http://wals.info/languoid/lect/wals_code_bur,http://wals.info/feature/54A,http://wals.info/refdb/record/Klimov-and-Edelman-1970[47]
Cahuilla,Marked by reduplication,Seiler 1977[335],http://wals.info/valuesets/54A-cah,http://wals.info/languoid/lect/wals_code_cah,http://wals.info/feature/54A,http://wals.info/refdb/record/Seiler-1977[335]
Cantonese,No distributive numerals,,http://wals.info/valuesets/54A-cnt,http://wals.info/languoid/lect/wals_code_cnt,http://wals.info/feature/54A,
Cayuvava,Marked by suffix,Nichols 1992[61];Key 1967[61],http://wals.info/valuesets/54A-cyv,http://wals.info/languoid/lect/wals_code_cyv,http://wals.info/feature/54A,http://wals.info/refdb/record/Nichols-1992[61];http://wals.info/refdb/record/Key-1967[61]
Chamorro,Marked by mixed or other strategies,Topping 1973[168-169],http://wals.info/valuesets/54A-cha,http://wals.info/languoid/lect/wals_code_cha,http://wals.info/feature/54A,http://wals.info/refdb/record/Topping-1973[168-169]
Chontal (Huamelultec Oaxaca),No distributive numerals,,http://wals.info/valuesets/54A-chx,http://wals.info/languoid/lect/wals_code_chx,http://wals.info/feature/54A,
Chukchi,Marked by mixed or other strategies,Skorik 1961[397-399],http://wals.info/valuesets/54A-chk,http://wals.info/languoid/lect/wals_code_chk,http://wals.info/feature/54A,http://wals.info/refdb/record/Skorik-1961[397-399]
Chuvash,Marked by suffix,Krueger 1961[175],http://wals.info/valuesets/54A-chv,http://wals.info/languoid/lect/wals_code_chv,http://wals.info/feature/54A,http://wals.info/refdb/record/Krueger-1961[175]
Comanche,Marked by reduplication,Charney 1993,http://wals.info/valuesets/54A-cmn,http://wals.info/languoid/lect/wals_code_cmn,http://wals.info/feature/54A,http://wals.info/refdb/record/Charney-1993
Czech,Marked by preceding word,,http://wals.info/valuesets/54A-cze,http://wals.info/languoid/lect/wals_code_cze,http://wals.info/feature/54A,
Dargwa,Marked by reduplication,van den Berg 2001[31],http://wals.info/valuesets/54A-drg,http://wals.info/languoid/lect/wals_code_drg,http://wals.info/feature/54A,http://wals.info/refdb/record/van-den-Berg-2001[31]
Dogri,Marked by reduplication,Abbi 1992[79],http://wals.info/valuesets/54A-dgi,http://wals.info/languoid/lect/wals_code_dgi,http://wals.info/feature/54A,http://wals.info/refdb/record/Abbi-1992[79]
Dutch,No distributive numerals,,http://wals.info/valuesets/54A-dut,http://wals.info/languoid/lect/wals_code_dut,http://wals.info/feature/54A,
Dutch (Brabantic),No distributive numerals,,http://wals.info/valuesets/54A-dbr,http://wals.info/languoid/lect/wals_code_dbr,http://wals.info/feature/54A,
Dutch (Limburg),No distributive numerals,,http://wals.info/valuesets/54A-dli,http://wals.info/languoid/lect/wals_code_dli,http://wals.info/feature/54A,
Dutch (Zeeuws),No distributive numerals,,http://wals.info/valuesets/54A-duz,http://wals.info/languoid/lect/wals_code_duz,http://wals.info/feature/54A,
English,No distributive numerals,,http://wals.info/valuesets/54A-eng,http://wals.info/languoid/lect/wals_code_eng,http://wals.info/feature/54A,
Erromangan,Marked by suffix,Crowley 1998a,http://wals.info/valuesets/54A-err,http://wals.info/languoid/lect/wals_code_err,http://wals.info/feature/54A,http://wals.info/refdb/record/Crowley-1998a
Evenki,Marked by suffix,Nedjalkov 1997[283],http://wals.info/valuesets/54A-eve,http://wals.info/languoid/lect/wals_code_eve,http://wals.info/feature/54A,http://wals.info/refdb/record/Nedjalkov-1997[283]
Fijian,Marked by prefix,Schütz 1985[222],http://wals.info/valuesets/54A-fij,http://wals.info/languoid/lect/wals_code_fij,http://wals.info/feature/54A,http://wals.info/refdb/record/Schutz-1985[222]
Finnish,No distributive numerals,,http://wals.info/valuesets/54A-fin,http://wals.info/languoid/lect/wals_code_fin,http://wals.info/feature/54A,
Fox,Marked by reduplication,Jones and Michelson 1911,http://wals.info/valuesets/54A-fox,http://wals.info/languoid/lect/wals_code_fox,http://wals.info/feature/54A,http://wals.info/refdb/record/Jones-and-Michelson-1911
French,No distributive numerals,,http://wals.info/valuesets/54A-fre,http://wals.info/languoid/lect/wals_code_fre,http://wals.info/feature/54A,
Fula (Mauritanian),No distributive numerals,,http://wals.info/valuesets/54A-fma,http://wals.info/languoid/lect/wals_code_fma,http://wals.info/feature/54A,
Futuna (East),Marked by prefix,,http://wals.info/valuesets/54A-fue,http://wals.info/languoid/lect/wals_code_fue,http://wals.info/feature/54A,
Gã,Marked by reduplication,,http://wals.info/valuesets/54A-ga,http://wals.info/languoid/lect/wals_code_ga,http://wals.info/feature/54A,
Gagauz,Marked by suffix,Pokrovskaja 1966[119],http://wals.info/valuesets/54A-gag,http://wals.info/languoid/lect/wals_code_gag,http://wals.info/feature/54A,http://wals.info/refdb/record/Pokrovskaja-1966[119]
