LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abipón,Moderately small,Najlis 1966,http://wals.info/valuesets/145A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/145A,http://wals.info/refdb/record/Najlis-1966
Abkhaz,Large,Hewitt 1979,http://wals.info/valuesets/145A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/145A,http://wals.info/refdb/record/Hewitt-1979
Aché,Small,Susnik 1974,http://wals.info/valuesets/145A-ach,http://wals.info/languoid/lect/wals_code_ach,http://wals.info/feature/145A,http://wals.info/refdb/record/Susnik-1974
Achumawi,Moderately small,Olmsted 1964;Olmsted 1966,http://wals.info/valuesets/145A-acm,http://wals.info/languoid/lect/wals_code_acm,http://wals.info/feature/145A,http://wals.info/refdb/record/Olmsted-1964;http://wals.info/refdb/record/Olmsted-1966
Acoma,Large,Miller 1966,http://wals.info/valuesets/145A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/145A,http://wals.info/refdb/record/Miller-1966
Bodo,Moderately small,Bhat 1968,http://wals.info/valuesets/145A-bod,http://wals.info/languoid/lect/wals_code_bod,http://wals.info/feature/145A,http://wals.info/refdb/record/Bhat-1968
Bororo,Small,Crowell 1979,http://wals.info/valuesets/145A-brr,http://wals.info/languoid/lect/wals_code_brr,http://wals.info/feature/145A,http://wals.info/refdb/record/Crowell-1979
Brahui,Average,De Armond 1975;Emeneau 1937;Emeneau 1962,http://wals.info/valuesets/145A-brh,http://wals.info/languoid/lect/wals_code_brh,http://wals.info/feature/145A,http://wals.info/refdb/record/De-Armond-1975;http://wals.info/refdb/record/Emeneau-1937;http://wals.info/refdb/record/Emeneau-1962
Brao,Average,Keller 1976,http://wals.info/valuesets/145A-bra,http://wals.info/languoid/lect/wals_code_bra,http://wals.info/feature/145A,http://wals.info/refdb/record/Keller-1976
