LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,Verbal constructions,Hewitt 1979[197],http://wals.info/valuesets/75A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/75A,http://wals.info/refdb/record/Hewitt-1979[197]
Acehnese,Verbal constructions,"Durie 1985[159, 164]",http://wals.info/valuesets/75A-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/75A,"http://wals.info/refdb/record/Durie-1985[159, 164]"
Acoma,Affixes on verbs,"Maring 1967[45, 133];Miller 1965[141f.]",http://wals.info/valuesets/75A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/75A,"http://wals.info/refdb/record/Maring-1967[45, 133];http://wals.info/refdb/record/Miller-1965[141f.]"
Ainu,Other,"Tamura 2000[114f., 147];Refsing 1986[207]",http://wals.info/valuesets/75A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/75A,"http://wals.info/refdb/record/Tamura-2000[114f., 147];http://wals.info/refdb/record/Refsing-1986[207]"
Akan,Other,"Christaller 1875[89, 138]",http://wals.info/valuesets/75A-akn,http://wals.info/languoid/lect/wals_code_akn,http://wals.info/feature/75A,"http://wals.info/refdb/record/Christaller-1875[89, 138]"
Albanian,Verbal constructions,"Buchholz and Fiedler 1987[85, 160]",http://wals.info/valuesets/75A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/75A,"http://wals.info/refdb/record/Buchholz-and-Fiedler-1987[85, 160]"
Amele,Other,"Roberts 1987[54, 266];Roberts 1990[376]",http://wals.info/valuesets/75A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/75A,"http://wals.info/refdb/record/Roberts-1987[54, 266];http://wals.info/refdb/record/Roberts-1990[376]"
Amharic,Verbal constructions,Leslau 1995[380f.],http://wals.info/valuesets/75A-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/75A,http://wals.info/refdb/record/Leslau-1995[380f.]
Apurinã,Affixes on verbs,Facundes 2000[329],http://wals.info/valuesets/75A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/75A,http://wals.info/refdb/record/Facundes-2000[329]
Arabic (Egyptian),Verbal constructions,Gary and Gamal-Eldin 1982;Mitchell and Al-Hassan 1994[44-50],http://wals.info/valuesets/75A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/75A,http://wals.info/refdb/record/Gary-and-Gamal-Eldin-1982;http://wals.info/refdb/record/Mitchell-and-Al-Hassan-1994[44-50]
Arabic (Gulf),Verbal constructions,Holes 1990[201f.],http://wals.info/valuesets/75A-arg,http://wals.info/languoid/lect/wals_code_arg,http://wals.info/feature/75A,http://wals.info/refdb/record/Holes-1990[201f.]
Arabic (Moroccan),Verbal constructions,Caubet 1993[108-112],http://wals.info/valuesets/75A-amr,http://wals.info/languoid/lect/wals_code_amr,http://wals.info/feature/75A,http://wals.info/refdb/record/Caubet-1993[108-112]
Araona,Affixes on verbs,"Pitman 1980[41, 180f.]",http://wals.info/valuesets/75A-ana,http://wals.info/languoid/lect/wals_code_ana,http://wals.info/feature/75A,"http://wals.info/refdb/record/Pitman-1980[41, 180f.]"
Armenian (Eastern),Other,Kozintseva 1995[38],http://wals.info/valuesets/75A-arm,http://wals.info/languoid/lect/wals_code_arm,http://wals.info/feature/75A,http://wals.info/refdb/record/Kozintseva-1995[38]
Asmat,Affixes on verbs,Drabbe 1963[46],http://wals.info/valuesets/75A-asm,http://wals.info/languoid/lect/wals_code_asm,http://wals.info/feature/75A,http://wals.info/refdb/record/Drabbe-1963[46]
Awa Pit,Affixes on verbs,Curnow 1997[242f.],http://wals.info/valuesets/75A-awp,http://wals.info/languoid/lect/wals_code_awp,http://wals.info/feature/75A,http://wals.info/refdb/record/Curnow-1997[242f.]
Aymara,Other,"Hardman 2001[109f., 116];Hardman de Bautista 1974[222]",http://wals.info/valuesets/75A-aym,http://wals.info/languoid/lect/wals_code_aym,http://wals.info/feature/75A,"http://wals.info/refdb/record/Hardman-2001[109f., 116];http://wals.info/refdb/record/Hardman-de-Bautista-1974[222]"
Babungo,Other,Schaub 1985[229],http://wals.info/valuesets/75A-bab,http://wals.info/languoid/lect/wals_code_bab,http://wals.info/feature/75A,http://wals.info/refdb/record/Schaub-1985[229]
Balinese,Other,"Barber 1977[227, 257, 329]",http://wals.info/valuesets/75A-bal,http://wals.info/languoid/lect/wals_code_bal,http://wals.info/feature/75A,"http://wals.info/refdb/record/Barber-1977[227, 257, 329]"
Bambara,Verbal constructions,,http://wals.info/valuesets/75A-bam,http://wals.info/languoid/lect/wals_code_bam,http://wals.info/feature/75A,
Barasano,Other,"Jones and Jones 1991[47, 117]",http://wals.info/valuesets/75A-brs,http://wals.info/languoid/lect/wals_code_brs,http://wals.info/feature/75A,"http://wals.info/refdb/record/Jones-and-Jones-1991[47, 117]"
Basque,Affixes on verbs,Saltarelli et al. 1988[236];King 1993b[380],http://wals.info/valuesets/75A-bsq,http://wals.info/languoid/lect/wals_code_bsq,http://wals.info/feature/75A,http://wals.info/refdb/record/Saltarelli-et-al-1988[236];http://wals.info/refdb/record/King-1993b[380]
Batak (Karo),Other,Woollams 1996[302],http://wals.info/valuesets/75A-bkr,http://wals.info/languoid/lect/wals_code_bkr,http://wals.info/feature/75A,http://wals.info/refdb/record/Woollams-1996[302]
Batak (Toba),Other,"Cumming 1984[19, 33]",http://wals.info/valuesets/75A-bto,http://wals.info/languoid/lect/wals_code_bto,http://wals.info/feature/75A,"http://wals.info/refdb/record/Cumming-1984[19, 33]"
Beja,Other,Almkvist 1881[270f],http://wals.info/valuesets/75A-bej,http://wals.info/languoid/lect/wals_code_bej,http://wals.info/feature/75A,http://wals.info/refdb/record/Almkvist-1881[270f]
Bété,Verbal constructions,Koopman 1984[44],http://wals.info/valuesets/75A-bet,http://wals.info/languoid/lect/wals_code_bet,http://wals.info/feature/75A,http://wals.info/refdb/record/Koopman-1984[44]
Brahui,Affixes on verbs,"Elfenbein 1998[401];Bray 1909[124, 126];Andronov 1980",http://wals.info/valuesets/75A-brh,http://wals.info/languoid/lect/wals_code_brh,http://wals.info/feature/75A,"http://wals.info/refdb/record/Elfenbein-1998[401];http://wals.info/refdb/record/Bray-1909[124, 126];http://wals.info/refdb/record/Andronov-1980"
Bribri,Affixes on verbs,Constenla Umaña and Margery Peña 1979[107],http://wals.info/valuesets/75A-bri,http://wals.info/languoid/lect/wals_code_bri,http://wals.info/feature/75A,http://wals.info/refdb/record/Constenla-Umana-and-Margery-Pena-1979[107]
Burmese,Other,"Okell 1969[32-40, 266f.]",http://wals.info/valuesets/75A-brm,http://wals.info/languoid/lect/wals_code_brm,http://wals.info/feature/75A,"http://wals.info/refdb/record/Okell-1969[32-40, 266f.]"
Burushaski,Affixes on verbs,Lorimer 1935[315],http://wals.info/valuesets/75A-bur,http://wals.info/languoid/lect/wals_code_bur,http://wals.info/feature/75A,http://wals.info/refdb/record/Lorimer-1935[315]
Cahuilla,Other,"Sauvel and Munro 1981[96, 106]",http://wals.info/valuesets/75A-cah,http://wals.info/languoid/lect/wals_code_cah,http://wals.info/feature/75A,"http://wals.info/refdb/record/Sauvel-and-Munro-1981[96, 106]"
Canela-Krahô,Other,Popjes and Popjes 1986[184f.],http://wals.info/valuesets/75A-ckr,http://wals.info/languoid/lect/wals_code_ckr,http://wals.info/feature/75A,http://wals.info/refdb/record/Popjes-and-Popjes-1986[184f.]
Cantonese,Other,Matthews and Yip 1994[231],http://wals.info/valuesets/75A-cnt,http://wals.info/languoid/lect/wals_code_cnt,http://wals.info/feature/75A,http://wals.info/refdb/record/Matthews-and-Yip-1994[231]
Catalan,Verbal constructions,Hualde 1992[325],http://wals.info/valuesets/75A-ctl,http://wals.info/languoid/lect/wals_code_ctl,http://wals.info/feature/75A,http://wals.info/refdb/record/Hualde-1992[325]
Cayuvava,Affixes on verbs,Key 1967[29],http://wals.info/valuesets/75A-cyv,http://wals.info/languoid/lect/wals_code_cyv,http://wals.info/feature/75A,http://wals.info/refdb/record/Key-1967[29]
Chamorro,Other,Topping 1980a[152],http://wals.info/valuesets/75A-cha,http://wals.info/languoid/lect/wals_code_cha,http://wals.info/feature/75A,http://wals.info/refdb/record/Topping-1980a[152]
Chukchi,Other,Dunn 1999[188],http://wals.info/valuesets/75A-chk,http://wals.info/languoid/lect/wals_code_chk,http://wals.info/feature/75A,http://wals.info/refdb/record/Dunn-1999[188]
Chuvash,Affixes on verbs,Clark 1998a[445],http://wals.info/valuesets/75A-chv,http://wals.info/languoid/lect/wals_code_chv,http://wals.info/feature/75A,http://wals.info/refdb/record/Clark-1998a[445]
Comanche,Affixes on verbs,"Charney 1993[8, 183]",http://wals.info/valuesets/75A-cmn,http://wals.info/languoid/lect/wals_code_cmn,http://wals.info/feature/75A,"http://wals.info/refdb/record/Charney-1993[8, 183]"
Coos (Hanis),Other,Frachtenberg 1922a[385],http://wals.info/valuesets/75A-coo,http://wals.info/languoid/lect/wals_code_coo,http://wals.info/feature/75A,http://wals.info/refdb/record/Frachtenberg-1922a[385]
Cree (Plains),Affixes on verbs,Wolfart 1996[405];Wolfart 1973[44],http://wals.info/valuesets/75A-cre,http://wals.info/languoid/lect/wals_code_cre,http://wals.info/feature/75A,http://wals.info/refdb/record/Wolfart-1996[405];http://wals.info/refdb/record/Wolfart-1973[44]
Daga,Affixes on verbs,Murane 1974[58],http://wals.info/valuesets/75A-dag,http://wals.info/languoid/lect/wals_code_dag,http://wals.info/feature/75A,http://wals.info/refdb/record/Murane-1974[58]
Dani (Lower Grand Valley),Affixes on verbs,"Bromley 1981[53-55, 242]",http://wals.info/valuesets/75A-dni,http://wals.info/languoid/lect/wals_code_dni,http://wals.info/feature/75A,"http://wals.info/refdb/record/Bromley-1981[53-55, 242]"
Danish,Verbal constructions,Allan et al. 1995[291-294],http://wals.info/valuesets/75A-dsh,http://wals.info/languoid/lect/wals_code_dsh,http://wals.info/feature/75A,http://wals.info/refdb/record/Allan-et-al-1995[291-294]
Diegueño (Mesa Grande),Affixes on verbs,"Langdon 1970[160, 184f.]",http://wals.info/valuesets/75A-die,http://wals.info/languoid/lect/wals_code_die,http://wals.info/feature/75A,"http://wals.info/refdb/record/Langdon-1970[160, 184f.]"
Drehu,Other,,http://wals.info/valuesets/75A-dre,http://wals.info/languoid/lect/wals_code_dre,http://wals.info/feature/75A,
Dutch,Verbal constructions,Haeseryn et al. 1997[1616-1618],http://wals.info/valuesets/75A-dut,http://wals.info/languoid/lect/wals_code_dut,http://wals.info/feature/75A,http://wals.info/refdb/record/Haeseryn-et-al-1997[1616-1618]
Ekari,Affixes on verbs,Drabbe 1952[53f.],http://wals.info/valuesets/75A-eka,http://wals.info/languoid/lect/wals_code_eka,http://wals.info/feature/75A,http://wals.info/refdb/record/Drabbe-1952[53f.]
English,Verbal constructions,Leech and Svartvik 1994[145f.],http://wals.info/valuesets/75A-eng,http://wals.info/languoid/lect/wals_code_eng,http://wals.info/feature/75A,http://wals.info/refdb/record/Leech-and-Svartvik-1994[145f.]
Epena Pedee,Affixes on verbs,"Harms 1994[101, 117]",http://wals.info/valuesets/75A-epe,http://wals.info/languoid/lect/wals_code_epe,http://wals.info/feature/75A,"http://wals.info/refdb/record/Harms-1994[101, 117]"
Evenki,Affixes on verbs,Nedjalkov 1997[265],http://wals.info/valuesets/75A-eve,http://wals.info/languoid/lect/wals_code_eve,http://wals.info/feature/75A,http://wals.info/refdb/record/Nedjalkov-1997[265]
Ewe,Verbal constructions,,http://wals.info/valuesets/75A-ewe,http://wals.info/languoid/lect/wals_code_ewe,http://wals.info/feature/75A,
Faroese,Verbal constructions,"Barnes 1994[205, 210f.]",http://wals.info/valuesets/75A-far,http://wals.info/languoid/lect/wals_code_far,http://wals.info/feature/75A,"http://wals.info/refdb/record/Barnes-1994[205, 210f.]"
Fijian,Other,Churchward 1941[24];Milner 1972[35],http://wals.info/valuesets/75A-fij,http://wals.info/languoid/lect/wals_code_fij,http://wals.info/feature/75A,http://wals.info/refdb/record/Churchward-1941[24];http://wals.info/refdb/record/Milner-1972[35]
Finnish,Verbal constructions,Kangasniemi 1992[153-159];Sulkala and Karjalainen 1992[322],http://wals.info/valuesets/75A-fin,http://wals.info/languoid/lect/wals_code_fin,http://wals.info/feature/75A,http://wals.info/refdb/record/Kangasniemi-1992[153-159];http://wals.info/refdb/record/Sulkala-and-Karjalainen-1992[322]
French,Verbal constructions,L'Huillier 1999[280f.],http://wals.info/valuesets/75A-fre,http://wals.info/languoid/lect/wals_code_fre,http://wals.info/feature/75A,http://wals.info/refdb/record/LHuillier-1999[280f.]
Fula (Cameroonian),Affixes on verbs,Arnott 1970[274f.],http://wals.info/valuesets/75A-fua,http://wals.info/languoid/lect/wals_code_fua,http://wals.info/feature/75A,http://wals.info/refdb/record/Arnott-1970[274f.]
Fur,Affixes on verbs,Beaton 1968[88],http://wals.info/valuesets/75A-fur,http://wals.info/languoid/lect/wals_code_fur,http://wals.info/feature/75A,http://wals.info/refdb/record/Beaton-1968[88]
Garo,Affixes on verbs,Burling 1961[27f.],http://wals.info/valuesets/75A-gar,http://wals.info/languoid/lect/wals_code_gar,http://wals.info/feature/75A,http://wals.info/refdb/record/Burling-1961[27f.]
Georgian,Other,Hewitt 1995[631],http://wals.info/valuesets/75A-geo,http://wals.info/languoid/lect/wals_code_geo,http://wals.info/feature/75A,http://wals.info/refdb/record/Hewitt-1995[631]
German,Verbal constructions,Zifonun et al. 1997[1888],http://wals.info/valuesets/75A-ger,http://wals.info/languoid/lect/wals_code_ger,http://wals.info/feature/75A,http://wals.info/refdb/record/Zifonun-et-al-1997[1888]
Gooniyandi,Affixes on verbs,McGregor 1990[193],http://wals.info/valuesets/75A-goo,http://wals.info/languoid/lect/wals_code_goo,http://wals.info/feature/75A,http://wals.info/refdb/record/McGregor-1990[193]
Grebo,Verbal constructions,"Innes 1966[117, 151]",http://wals.info/valuesets/75A-grb,http://wals.info/languoid/lect/wals_code_grb,http://wals.info/feature/75A,"http://wals.info/refdb/record/Innes-1966[117, 151]"
Greek (Modern),Verbal constructions,Joseph and Philippaki-Warburton 1987[184];Palmer 1986[19],http://wals.info/valuesets/75A-grk,http://wals.info/languoid/lect/wals_code_grk,http://wals.info/feature/75A,http://wals.info/refdb/record/Joseph-and-Philippaki-Warburton-1987[184];http://wals.info/refdb/record/Palmer-1986[19]
Greenlandic (West),Affixes on verbs,Fortescue 1984[293],http://wals.info/valuesets/75A-grw,http://wals.info/languoid/lect/wals_code_grw,http://wals.info/feature/75A,http://wals.info/refdb/record/Fortescue-1984[293]
Haida,Affixes on verbs,Swanton 1911b[242],http://wals.info/valuesets/75A-hai,http://wals.info/languoid/lect/wals_code_hai,http://wals.info/feature/75A,http://wals.info/refdb/record/Swanton-1911b[242]
Hamtai,Affixes on verbs,Oates and Oates 1968[82f.],http://wals.info/valuesets/75A-ham,http://wals.info/languoid/lect/wals_code_ham,http://wals.info/feature/75A,http://wals.info/refdb/record/Oates-and-Oates-1968[82f.]
Hausa,Verbal constructions,,http://wals.info/valuesets/75A-hau,http://wals.info/languoid/lect/wals_code_hau,http://wals.info/feature/75A,
Hawaiian,Other,"Elbert and Pukui 1979[61, 100-102]",http://wals.info/valuesets/75A-haw,http://wals.info/languoid/lect/wals_code_haw,http://wals.info/feature/75A,"http://wals.info/refdb/record/Elbert-and-Pukui-1979[61, 100-102]"
Hebrew (Modern),Verbal constructions,"Kopelovich 1982[67, 201-205]",http://wals.info/valuesets/75A-heb,http://wals.info/languoid/lect/wals_code_heb,http://wals.info/feature/75A,"http://wals.info/refdb/record/Kopelovich-1982[67, 201-205]"
Hindi,Verbal constructions,,http://wals.info/valuesets/75A-hin,http://wals.info/languoid/lect/wals_code_hin,http://wals.info/feature/75A,
Hixkaryana,Other,Derbyshire 1979[143f.],http://wals.info/valuesets/75A-hix,http://wals.info/languoid/lect/wals_code_hix,http://wals.info/feature/75A,http://wals.info/refdb/record/Derbyshire-1979[143f.]
Hungarian,Verbal constructions,Kenesei et al. 1998[316],http://wals.info/valuesets/75A-hun,http://wals.info/languoid/lect/wals_code_hun,http://wals.info/feature/75A,http://wals.info/refdb/record/Kenesei-et-al-1998[316]
Hunzib,Other,"van den Berg 1995[86, 133]",http://wals.info/valuesets/75A-hzb,http://wals.info/languoid/lect/wals_code_hzb,http://wals.info/feature/75A,"http://wals.info/refdb/record/van-den-Berg-1995[86, 133]"
Icelandic,Verbal constructions,Pétursson 1978[110],http://wals.info/valuesets/75A-ice,http://wals.info/languoid/lect/wals_code_ice,http://wals.info/feature/75A,http://wals.info/refdb/record/Petursson-1978[110]
Igbo,Verbal constructions,Onumajuru 1985[231],http://wals.info/valuesets/75A-igb,http://wals.info/languoid/lect/wals_code_igb,http://wals.info/feature/75A,http://wals.info/refdb/record/Onumajuru-1985[231]
Ika,Affixes on verbs,Frank 1990[60],http://wals.info/valuesets/75A-ika,http://wals.info/languoid/lect/wals_code_ika,http://wals.info/feature/75A,http://wals.info/refdb/record/Frank-1990[60]
Imonda,Affixes on verbs,Seiler 1985[178],http://wals.info/valuesets/75A-imo,http://wals.info/languoid/lect/wals_code_imo,http://wals.info/feature/75A,http://wals.info/refdb/record/Seiler-1985[178]
Indonesian,Other,,http://wals.info/valuesets/75A-ind,http://wals.info/languoid/lect/wals_code_ind,http://wals.info/feature/75A,
Iraqw,Other,Mous 1992[217],http://wals.info/valuesets/75A-irq,http://wals.info/languoid/lect/wals_code_irq,http://wals.info/feature/75A,http://wals.info/refdb/record/Mous-1992[217]
Irish,Verbal constructions,"Ó Siadhail 1989[289f., 292f.]",http://wals.info/valuesets/75A-iri,http://wals.info/languoid/lect/wals_code_iri,http://wals.info/feature/75A,"http://wals.info/refdb/record/O-Siadhail-1989[289f., 292f.]"
Italian,Verbal constructions,Maiden and Robustelli 2000[336f.],http://wals.info/valuesets/75A-ita,http://wals.info/languoid/lect/wals_code_ita,http://wals.info/feature/75A,http://wals.info/refdb/record/Maiden-and-Robustelli-2000[336f.]
