LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,Absent,,http://wals.info/valuesets/55A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/55A,
Abun,Obligatory,Berry and Berry 1999[92-93],http://wals.info/valuesets/55A-abu,http://wals.info/languoid/lect/wals_code_abu,http://wals.info/feature/55A,http://wals.info/refdb/record/Berry-and-Berry-1999[92-93]
Acoma,Absent,Nichols 1992[299],http://wals.info/valuesets/55A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/55A,http://wals.info/refdb/record/Nichols-1992[299]
Ainu,Optional,Nichols 1992[295];Refsing 1986[115-116],http://wals.info/valuesets/55A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/55A,http://wals.info/refdb/record/Nichols-1992[295];http://wals.info/refdb/record/Refsing-1986[115-116]
Alagwa,Absent,,http://wals.info/valuesets/55A-agw,http://wals.info/languoid/lect/wals_code_agw,http://wals.info/feature/55A,
Alamblak,Absent,Nichols 1992[297],http://wals.info/valuesets/55A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/55A,http://wals.info/refdb/record/Nichols-1992[297]
Albanian,Absent,,http://wals.info/valuesets/55A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/55A,
Alune,Obligatory,,http://wals.info/valuesets/55A-aln,http://wals.info/languoid/lect/wals_code_aln,http://wals.info/feature/55A,
Amarakaeri,Absent,Derbyshire and Payne 1990[260],http://wals.info/valuesets/55A-amk,http://wals.info/languoid/lect/wals_code_amk,http://wals.info/feature/55A,http://wals.info/refdb/record/Derbyshire-and-Payne-1990[260]
Ambae (Lolovoli Northeast),Absent,Hyslop 2001,http://wals.info/valuesets/55A-aml,http://wals.info/languoid/lect/wals_code_aml,http://wals.info/feature/55A,http://wals.info/refdb/record/Hyslop-2001
Ambulas,Absent,Nichols 1992[297],http://wals.info/valuesets/55A-amb,http://wals.info/languoid/lect/wals_code_amb,http://wals.info/feature/55A,http://wals.info/refdb/record/Nichols-1992[297]
Amele,Absent,Nichols 1992[297],http://wals.info/valuesets/55A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/55A,http://wals.info/refdb/record/Nichols-1992[297]
Amharic,Absent,Nichols 1992[295],http://wals.info/valuesets/55A-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/55A,http://wals.info/refdb/record/Nichols-1992[295]
Amis,Absent,,http://wals.info/valuesets/55A-ami,http://wals.info/languoid/lect/wals_code_ami,http://wals.info/feature/55A,
