LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abaza,Impossible,Lomtatidze and Klychev 1989,http://wals.info/valuesets/120A-abz,http://wals.info/languoid/lect/wals_code_abz,http://wals.info/feature/120A,http://wals.info/refdb/record/Lomtatidze-and-Klychev-1989
Abkhaz,Impossible,Hewitt 1979,http://wals.info/valuesets/120A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/120A,http://wals.info/refdb/record/Hewitt-1979
Acehnese,Possible,Durie 1985,http://wals.info/valuesets/120A-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/120A,http://wals.info/refdb/record/Durie-1985
Acholi,Possible,Crazzolara 1955,http://wals.info/valuesets/120A-acl,http://wals.info/languoid/lect/wals_code_acl,http://wals.info/feature/120A,http://wals.info/refdb/record/Crazzolara-1955
Achumawi,Impossible,de Angulo and Freeland 1931,http://wals.info/valuesets/120A-acm,http://wals.info/languoid/lect/wals_code_acm,http://wals.info/feature/120A,http://wals.info/refdb/record/de-Angulo-and-Freeland-1931
Acoma,Impossible,Maring 1967,http://wals.info/valuesets/120A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/120A,http://wals.info/refdb/record/Maring-1967
Adyghe (Abzakh),Impossible,Paris 1989,http://wals.info/valuesets/120A-ady,http://wals.info/languoid/lect/wals_code_ady,http://wals.info/feature/120A,http://wals.info/refdb/record/Paris-1989
Aghu,Possible,Drabbe 1957,http://wals.info/valuesets/120A-ahu,http://wals.info/languoid/lect/wals_code_ahu,http://wals.info/feature/120A,http://wals.info/refdb/record/Drabbe-1957
Ainu,Impossible,Refsing 1986,http://wals.info/valuesets/120A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/120A,http://wals.info/refdb/record/Refsing-1986
Akan,Impossible,Balmer and Grant 1929,http://wals.info/valuesets/120A-akn,http://wals.info/languoid/lect/wals_code_akn,http://wals.info/feature/120A,http://wals.info/refdb/record/Balmer-and-Grant-1929
