LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,Balanced/deranked,Hewitt 1987[37-9],http://wals.info/valuesets/125A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/125A,http://wals.info/refdb/record/Hewitt-1987[37-9]
Abun,Deranked,Berry and Berry 1999[204-5],http://wals.info/valuesets/125A-abu,http://wals.info/languoid/lect/wals_code_abu,http://wals.info/feature/125A,http://wals.info/refdb/record/Berry-and-Berry-1999[204-5]
Acehnese,Balanced,Durie 1985[241-3],http://wals.info/valuesets/125A-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/125A,http://wals.info/refdb/record/Durie-1985[241-3]
Ainu,Balanced,Refsing 1986,http://wals.info/valuesets/125A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/125A,http://wals.info/refdb/record/Refsing-1986
Akan,Balanced/deranked,"Balmer and Grant 1929[115-9, 128-31]",http://wals.info/valuesets/125A-akn,http://wals.info/languoid/lect/wals_code_akn,http://wals.info/feature/125A,"http://wals.info/refdb/record/Balmer-and-Grant-1929[115-9, 128-31]"
Alamblak,Deranked,Bruce 1984[289-90],http://wals.info/valuesets/125A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/125A,http://wals.info/refdb/record/Bruce-1984[289-90]
Amele,Balanced/deranked,Roberts 1987[58-9],http://wals.info/valuesets/125A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/125A,http://wals.info/refdb/record/Roberts-1987[58-9]
Anywa,Balanced/deranked,Reh 1996[419-21],http://wals.info/valuesets/125A-any,http://wals.info/languoid/lect/wals_code_any,http://wals.info/feature/125A,http://wals.info/refdb/record/Reh-1996[419-21]
Arabic (Gulf),Balanced/deranked,"Holes 1990[1-2, 26, 32-4, 190-91]",http://wals.info/valuesets/125A-arg,http://wals.info/languoid/lect/wals_code_arg,http://wals.info/feature/125A,"http://wals.info/refdb/record/Holes-1990[1-2, 26, 32-4, 190-91]"
Arapesh (Mountain),Balanced,"Fortune 1942[75, 79]",http://wals.info/valuesets/125A-arp,http://wals.info/languoid/lect/wals_code_arp,http://wals.info/feature/125A,"http://wals.info/refdb/record/Fortune-1942[75, 79]"
Awa Pit,Deranked,"Curnow 1997[268-70, 280]",http://wals.info/valuesets/125A-awp,http://wals.info/languoid/lect/wals_code_awp,http://wals.info/feature/125A,"http://wals.info/refdb/record/Curnow-1997[268-70, 280]"
Barasano,Deranked,Jones and Jones 1991[155],http://wals.info/valuesets/125A-brs,http://wals.info/languoid/lect/wals_code_brs,http://wals.info/feature/125A,http://wals.info/refdb/record/Jones-and-Jones-1991[155]
Basque,Deranked,Saltarelli et al. 1988[46],http://wals.info/valuesets/125A-bsq,http://wals.info/languoid/lect/wals_code_bsq,http://wals.info/feature/125A,http://wals.info/refdb/record/Saltarelli-et-al-1988[46]
Batak (Karo),Balanced,"Woollams 1996[325, 334-5]",http://wals.info/valuesets/125A-bkr,http://wals.info/languoid/lect/wals_code_bkr,http://wals.info/feature/125A,"http://wals.info/refdb/record/Woollams-1996[325, 334-5]"
Bawm,Deranked,"Reichle 1981[124, 126-8]",http://wals.info/valuesets/125A-baw,http://wals.info/languoid/lect/wals_code_baw,http://wals.info/feature/125A,"http://wals.info/refdb/record/Reichle-1981[124, 126-8]"
Berber (Middle Atlas),Balanced/deranked,"Penchoen 1973b[71, 76]",http://wals.info/valuesets/125A-bma,http://wals.info/languoid/lect/wals_code_bma,http://wals.info/feature/125A,"http://wals.info/refdb/record/Penchoen-1973b[71, 76]"
Berbice Dutch Creole,Deranked,Kouwenberg 1994[346-50],http://wals.info/valuesets/125A-bdc,http://wals.info/languoid/lect/wals_code_bdc,http://wals.info/feature/125A,http://wals.info/refdb/record/Kouwenberg-1994[346-50]
Brahui,Balanced/deranked,Andronov 1980[100-1],http://wals.info/valuesets/125A-brh,http://wals.info/languoid/lect/wals_code_brh,http://wals.info/feature/125A,http://wals.info/refdb/record/Andronov-1980[100-1]
Burushaski,Deranked,"Lorimer 1935[365, 385-7]",http://wals.info/valuesets/125A-bur,http://wals.info/languoid/lect/wals_code_bur,http://wals.info/feature/125A,"http://wals.info/refdb/record/Lorimer-1935[365, 385-7]"
Cahuilla,Deranked,Seiler 1977[247],http://wals.info/valuesets/125A-cah,http://wals.info/languoid/lect/wals_code_cah,http://wals.info/feature/125A,http://wals.info/refdb/record/Seiler-1977[247]
