LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,Productive full and partial reduplication,Hewitt 1979[265],http://wals.info/valuesets/27A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/27A,http://wals.info/refdb/record/Hewitt-1979[265]
Aghul,No productive reduplication,,http://wals.info/valuesets/27A-agl,http://wals.info/languoid/lect/wals_code_agl,http://wals.info/feature/27A,
Agta (Central),Productive full and partial reduplication,Healey 1960,http://wals.info/valuesets/27A-agc,http://wals.info/languoid/lect/wals_code_agc,http://wals.info/feature/27A,http://wals.info/refdb/record/Healey-1960
Ainu,Full reduplication only,Refsing 1986,http://wals.info/valuesets/27A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/27A,http://wals.info/refdb/record/Refsing-1986
Akan,Productive full and partial reduplication,Christaller 1875[46];Obeng 2001,http://wals.info/valuesets/27A-akn,http://wals.info/languoid/lect/wals_code_akn,http://wals.info/feature/27A,http://wals.info/refdb/record/Christaller-1875[46];http://wals.info/refdb/record/Obeng-2001
Alabama,Productive full and partial reduplication,Lupardus 1982,http://wals.info/valuesets/27A-abm,http://wals.info/languoid/lect/wals_code_abm,http://wals.info/feature/27A,http://wals.info/refdb/record/Lupardus-1982
Alamblak,Productive full and partial reduplication,Bruce 1984,http://wals.info/valuesets/27A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/27A,http://wals.info/refdb/record/Bruce-1984
Alawa,Productive full and partial reduplication,Sharpe 1972[53],http://wals.info/valuesets/27A-alw,http://wals.info/languoid/lect/wals_code_alw,http://wals.info/feature/27A,http://wals.info/refdb/record/Sharpe-1972[53]
Alyawarra,Productive full and partial reduplication,Fabricius 1998,http://wals.info/valuesets/27A-aly,http://wals.info/languoid/lect/wals_code_aly,http://wals.info/feature/27A,http://wals.info/refdb/record/Fabricius-1998
Amele,Productive full and partial reduplication,Roberts 1993,http://wals.info/valuesets/27A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/27A,http://wals.info/refdb/record/Roberts-1993
Amharic,Productive full and partial reduplication,Devens 2001a,http://wals.info/valuesets/27A-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/27A,http://wals.info/refdb/record/Devens-2001a
Andoke,No productive reduplication,Landaburu 1979,http://wals.info/valuesets/27A-adk,http://wals.info/languoid/lect/wals_code_adk,http://wals.info/feature/27A,http://wals.info/refdb/record/Landaburu-1979
Apalaí,Productive full and partial reduplication,Koehn and Koehn 1986,http://wals.info/valuesets/27A-apl,http://wals.info/languoid/lect/wals_code_apl,http://wals.info/feature/27A,http://wals.info/refdb/record/Koehn-and-Koehn-1986
Apinayé,Productive full and partial reduplication,Callow 1962,http://wals.info/valuesets/27A-api,http://wals.info/languoid/lect/wals_code_api,http://wals.info/feature/27A,http://wals.info/refdb/record/Callow-1962
Apurinã,No productive reduplication,Facundes 2000,http://wals.info/valuesets/27A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/27A,http://wals.info/refdb/record/Facundes-2000
Arabic (Egyptian),Productive full and partial reduplication,Moravcsik 1978,http://wals.info/valuesets/27A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/27A,http://wals.info/refdb/record/Moravcsik-1978
