LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,Verbal constructions,Hewitt 1979[194],http://wals.info/valuesets/74A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/74A,http://wals.info/refdb/record/Hewitt-1979[194]
Acehnese,Verbal constructions,"Durie 1985[66, 247]",http://wals.info/valuesets/74A-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/74A,"http://wals.info/refdb/record/Durie-1985[66, 247]"
Acoma,Affixes on verbs,Miller 1965[118],http://wals.info/valuesets/74A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/74A,http://wals.info/refdb/record/Miller-1965[118]
Ainu,Verbal constructions,Refsing 1986[207f.],http://wals.info/valuesets/74A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/74A,http://wals.info/refdb/record/Refsing-1986[207f.]
Akan,Verbal constructions,"Christaller 1875[70, 158]",http://wals.info/valuesets/74A-akn,http://wals.info/languoid/lect/wals_code_akn,http://wals.info/feature/74A,"http://wals.info/refdb/record/Christaller-1875[70, 158]"
Albanian,Verbal constructions,"Buchholz and Fiedler 1987[85, 160];Hetzer 1991[214]",http://wals.info/valuesets/74A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/74A,"http://wals.info/refdb/record/Buchholz-and-Fiedler-1987[85, 160];http://wals.info/refdb/record/Hetzer-1991[214]"
Amele,Other kinds of markers,Roberts 1987[265];Roberts 1990[377],http://wals.info/valuesets/74A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/74A,http://wals.info/refdb/record/Roberts-1987[265];http://wals.info/refdb/record/Roberts-1990[377]
Amharic,Verbal constructions,Leslau 1995[674f.],http://wals.info/valuesets/74A-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/74A,http://wals.info/refdb/record/Leslau-1995[674f.]
Apurinã,Verbal constructions,"Facundes 2000[87, 606]",http://wals.info/valuesets/74A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/74A,"http://wals.info/refdb/record/Facundes-2000[87, 606]"
Arabic (Egyptian),Verbal constructions,Mitchell and Al-Hassan 1994[44-50];Gary and Gamal-Eldin 1982,http://wals.info/valuesets/74A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/74A,http://wals.info/refdb/record/Mitchell-and-Al-Hassan-1994[44-50];http://wals.info/refdb/record/Gary-and-Gamal-Eldin-1982
Arabic (Gulf),Verbal constructions,Holes 1990[201],http://wals.info/valuesets/74A-arg,http://wals.info/languoid/lect/wals_code_arg,http://wals.info/feature/74A,http://wals.info/refdb/record/Holes-1990[201]
Arabic (Moroccan),Verbal constructions,"Caubet 1993[131-136, 142f.]",http://wals.info/valuesets/74A-amr,http://wals.info/languoid/lect/wals_code_amr,http://wals.info/feature/74A,"http://wals.info/refdb/record/Caubet-1993[131-136, 142f.]"
Araona,Affixes on verbs,Pitman 1980[37],http://wals.info/valuesets/74A-ana,http://wals.info/languoid/lect/wals_code_ana,http://wals.info/feature/74A,http://wals.info/refdb/record/Pitman-1980[37]
Armenian (Eastern),Verbal constructions,Kozintseva 1995[23],http://wals.info/valuesets/74A-arm,http://wals.info/languoid/lect/wals_code_arm,http://wals.info/feature/74A,http://wals.info/refdb/record/Kozintseva-1995[23]
Asmat,Affixes on verbs,"Voorhoeve 1965[55, 74f.]",http://wals.info/valuesets/74A-asm,http://wals.info/languoid/lect/wals_code_asm,http://wals.info/feature/74A,"http://wals.info/refdb/record/Voorhoeve-1965[55, 74f.]"
