LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abipón,None,Najlis 1966,http://wals.info/valuesets/11A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/11A,http://wals.info/refdb/record/Najlis-1966
Abkhaz,None,Hewitt 1979,http://wals.info/valuesets/11A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/11A,http://wals.info/refdb/record/Hewitt-1979
Aché,None,Susnik 1974,http://wals.info/valuesets/11A-ach,http://wals.info/languoid/lect/wals_code_ach,http://wals.info/feature/11A,http://wals.info/refdb/record/Susnik-1974
Achumawi,None,Olmsted 1964;Olmsted 1966,http://wals.info/valuesets/11A-acm,http://wals.info/languoid/lect/wals_code_acm,http://wals.info/feature/11A,http://wals.info/refdb/record/Olmsted-1964;http://wals.info/refdb/record/Olmsted-1966
Acoma,None,Miller 1966,http://wals.info/valuesets/11A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/11A,http://wals.info/refdb/record/Miller-1966
Adzera,None,Holzknecht 1973,http://wals.info/valuesets/11A-adz,http://wals.info/languoid/lect/wals_code_adz,http://wals.info/feature/11A,http://wals.info/refdb/record/Holzknecht-1973
Aghem,None,Hyman 1979,http://wals.info/valuesets/11A-agh,http://wals.info/languoid/lect/wals_code_agh,http://wals.info/feature/11A,http://wals.info/refdb/record/Hyman-1979
Ahtna,None,Kari 1990,http://wals.info/valuesets/11A-aht,http://wals.info/languoid/lect/wals_code_aht,http://wals.info/feature/11A,http://wals.info/refdb/record/Kari-1990
Aikaná,High and mid,Hanke 1956;Aikhenvald and Dixon 1999[362-363],http://wals.info/valuesets/11A-aik,http://wals.info/languoid/lect/wals_code_aik,http://wals.info/feature/11A,http://wals.info/refdb/record/Hanke-1956;http://wals.info/refdb/record/Aikhenvald-and-Dixon-1999[362-363]
Ainu,None,Patrie 1982;Simeon 1969,http://wals.info/valuesets/11A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/11A,http://wals.info/refdb/record/Patrie-1982;http://wals.info/refdb/record/Simeon-1969
Aizi,None,Herault 1971,http://wals.info/valuesets/11A-aiz,http://wals.info/languoid/lect/wals_code_aiz,http://wals.info/feature/11A,http://wals.info/refdb/record/Herault-1971
Akan,None,Dolphyne 1988;Ladefoged 1964;Schachter and Fromkin 1968;Stewart 1967;Welmers 1946,http://wals.info/valuesets/11A-akn,http://wals.info/languoid/lect/wals_code_akn,http://wals.info/feature/11A,http://wals.info/refdb/record/Dolphyne-1988;http://wals.info/refdb/record/Ladefoged-1964;http://wals.info/refdb/record/Schachter-and-Fromkin-1968;http://wals.info/refdb/record/Stewart-1967;http://wals.info/refdb/record/Welmers-1946
Akawaio,None,Edwards 1978,http://wals.info/valuesets/11A-akw,http://wals.info/languoid/lect/wals_code_akw,http://wals.info/feature/11A,http://wals.info/refdb/record/Edwards-1978
Alabama,None,Rand 1968,http://wals.info/valuesets/11A-abm,http://wals.info/languoid/lect/wals_code_abm,http://wals.info/feature/11A,http://wals.info/refdb/record/Rand-1968
Alamblak,None,Bruce 1984,http://wals.info/valuesets/11A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/11A,http://wals.info/refdb/record/Bruce-1984
Alawa,None,Sharpe 1972,http://wals.info/valuesets/11A-alw,http://wals.info/languoid/lect/wals_code_alw,http://wals.info/feature/11A,http://wals.info/refdb/record/Sharpe-1972
Albanian,High only,Newmark 1957,http://wals.info/valuesets/11A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/11A,http://wals.info/refdb/record/Newmark-1957
