LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abipón,Complex,Najlis 1966,http://wals.info/valuesets/12A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/12A,http://wals.info/refdb/record/Najlis-1966
Abkhaz,Complex,Hewitt 1979,http://wals.info/valuesets/12A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/12A,http://wals.info/refdb/record/Hewitt-1979
Aché,Simple,Susnik 1974,http://wals.info/valuesets/12A-ach,http://wals.info/languoid/lect/wals_code_ach,http://wals.info/feature/12A,http://wals.info/refdb/record/Susnik-1974
Acoma,Moderately complex,Miller 1966,http://wals.info/valuesets/12A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/12A,http://wals.info/refdb/record/Miller-1966
Aghem,Moderately complex,Hyman 1979,http://wals.info/valuesets/12A-agh,http://wals.info/languoid/lect/wals_code_agh,http://wals.info/feature/12A,http://wals.info/refdb/record/Hyman-1979
Ahtna,Complex,Kari 1990,http://wals.info/valuesets/12A-aht,http://wals.info/languoid/lect/wals_code_aht,http://wals.info/feature/12A,http://wals.info/refdb/record/Kari-1990
Aikaná,Moderately complex,Hanke 1956;Aikhenvald and Dixon 1999[362-363],http://wals.info/valuesets/12A-aik,http://wals.info/languoid/lect/wals_code_aik,http://wals.info/feature/12A,http://wals.info/refdb/record/Hanke-1956;http://wals.info/refdb/record/Aikhenvald-and-Dixon-1999[362-363]
Ainu,Moderately complex,Patrie 1982;Simeon 1969,http://wals.info/valuesets/12A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/12A,http://wals.info/refdb/record/Patrie-1982;http://wals.info/refdb/record/Simeon-1969
Aizi,Complex,Herault 1971,http://wals.info/valuesets/12A-aiz,http://wals.info/languoid/lect/wals_code_aiz,http://wals.info/feature/12A,http://wals.info/refdb/record/Herault-1971
Akan,Moderately complex,Dolphyne 1988;Ladefoged 1964;Schachter and Fromkin 1968;Stewart 1967;Welmers 1946,http://wals.info/valuesets/12A-akn,http://wals.info/languoid/lect/wals_code_akn,http://wals.info/feature/12A,http://wals.info/refdb/record/Dolphyne-1988;http://wals.info/refdb/record/Ladefoged-1964;http://wals.info/refdb/record/Schachter-and-Fromkin-1968;http://wals.info/refdb/record/Stewart-1967;http://wals.info/refdb/record/Welmers-1946
Akawaio,Moderately complex,Edwards 1978,http://wals.info/valuesets/12A-akw,http://wals.info/languoid/lect/wals_code_akw,http://wals.info/feature/12A,http://wals.info/refdb/record/Edwards-1978
Alamblak,Complex,Bruce 1984,http://wals.info/valuesets/12A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/12A,http://wals.info/refdb/record/Bruce-1984
Alawa,Complex,Sharpe 1972,http://wals.info/valuesets/12A-alw,http://wals.info/languoid/lect/wals_code_alw,http://wals.info/feature/12A,http://wals.info/refdb/record/Sharpe-1972
Albanian,Complex,Newmark 1957,http://wals.info/valuesets/12A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/12A,http://wals.info/refdb/record/Newmark-1957
Aleut (Eastern),Complex,Rozelle 1997;Bergsland 1956;Bergsland 1959;Bergsland 1994;Cho et al. 1997;Jacobson 1944;Menovshchikov 1968,http://wals.info/valuesets/12A-aea,http://wals.info/languoid/lect/wals_code_aea,http://wals.info/feature/12A,http://wals.info/refdb/record/Rozelle-1997;http://wals.info/refdb/record/Bergsland-1956;http://wals.info/refdb/record/Bergsland-1959;http://wals.info/refdb/record/Bergsland-1994;http://wals.info/refdb/record/Cho-et-al-1997;http://wals.info/refdb/record/Jacobson-1944;http://wals.info/refdb/record/Menovshchikov-1968
Alladian,Moderately complex,Dumestre and Duponchel 1971;Duponchel 1971,http://wals.info/valuesets/12A-ald,http://wals.info/languoid/lect/wals_code_ald,http://wals.info/feature/12A,http://wals.info/refdb/record/Dumestre-and-Duponchel-1971;http://wals.info/refdb/record/Duponchel-1971
Amele,Moderately complex,Roberts 1987,http://wals.info/valuesets/12A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/12A,http://wals.info/refdb/record/Roberts-1987
Amharic,Moderately complex,Hayward and Hayward 1999,http://wals.info/valuesets/12A-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/12A,http://wals.info/refdb/record/Hayward-and-Hayward-1999
