LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Aari,No question particle,Hayward 1990a[478-479],http://wals.info/valuesets/92A-aar,http://wals.info/languoid/lect/wals_code_aar,http://wals.info/feature/92A,http://wals.info/refdb/record/Hayward-1990a[478-479]
Abkhaz,No question particle,Hewitt 1979[8],http://wals.info/valuesets/92A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/92A,http://wals.info/refdb/record/Hewitt-1979[8]
Abun,Final,"Berry 1995b[85, 144]",http://wals.info/valuesets/92A-abu,http://wals.info/languoid/lect/wals_code_abu,http://wals.info/feature/92A,"http://wals.info/refdb/record/Berry-1995b[85, 144]"
Acehnese,In either of two positions,Durie 1985[261],http://wals.info/valuesets/92A-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/92A,http://wals.info/refdb/record/Durie-1985[261]
Achang,Final,Dai and Cui 1985[58],http://wals.info/valuesets/92A-acn,http://wals.info/languoid/lect/wals_code_acn,http://wals.info/feature/92A,http://wals.info/refdb/record/Dai-and-Cui-1985[58]
Achuar,No question particle,Fast and Fast 1981[19],http://wals.info/valuesets/92A-acu,http://wals.info/languoid/lect/wals_code_acu,http://wals.info/feature/92A,http://wals.info/refdb/record/Fast-and-Fast-1981[19]
Adioukrou,Final,Herault 1978[48-49],http://wals.info/valuesets/92A-adi,http://wals.info/languoid/lect/wals_code_adi,http://wals.info/feature/92A,http://wals.info/refdb/record/Herault-1978[48-49]
Adzera,No question particle,Holzknecht 1986[ 141],http://wals.info/valuesets/92A-adz,http://wals.info/languoid/lect/wals_code_adz,http://wals.info/feature/92A,http://wals.info/refdb/record/Holzknecht-1986[ 141]
Agarabi,No question particle,Goddard 1967[19],http://wals.info/valuesets/92A-aga,http://wals.info/languoid/lect/wals_code_aga,http://wals.info/feature/92A,http://wals.info/refdb/record/Goddard-1967[19]
Agta (Central),Initial,Healey 1960[93],http://wals.info/valuesets/92A-agc,http://wals.info/languoid/lect/wals_code_agc,http://wals.info/feature/92A,http://wals.info/refdb/record/Healey-1960[93]
Agta (Dupaningan),Second position,Robinson 2008[ 223],http://wals.info/valuesets/92A-agd,http://wals.info/languoid/lect/wals_code_agd,http://wals.info/feature/92A,http://wals.info/refdb/record/Robinson-2008[ 223]
Ainu,Final,"Shibatani 1990[24, 82];Refsing 1986[228-229];Dettmer 1989[861-863]",http://wals.info/valuesets/92A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/92A,"http://wals.info/refdb/record/Shibatani-1990[24, 82];http://wals.info/refdb/record/Refsing-1986[228-229];http://wals.info/refdb/record/Dettmer-1989[861-863]"
Ajagbe,Final,Tchitchi 1984[ 241],http://wals.info/valuesets/92A-ajg,http://wals.info/languoid/lect/wals_code_ajg,http://wals.info/feature/92A,http://wals.info/refdb/record/Tchitchi-1984[ 241]
Akan,In either of two positions,Christaller 1875[94];Welmers 1946[42-43],http://wals.info/valuesets/92A-akn,http://wals.info/languoid/lect/wals_code_akn,http://wals.info/feature/92A,http://wals.info/refdb/record/Christaller-1875[94];http://wals.info/refdb/record/Welmers-1946[42-43]
Akha,Final,"Hansson 2003[ 251];Dellinger 1969[11, 165]",http://wals.info/valuesets/92A-akh,http://wals.info/languoid/lect/wals_code_akh,http://wals.info/feature/92A,"http://wals.info/refdb/record/Hansson-2003[ 251];http://wals.info/refdb/record/Dellinger-1969[11, 165]"
Ala'ala,Initial,Ross 2002d[ 359],http://wals.info/valuesets/92A-all,http://wals.info/languoid/lect/wals_code_all,http://wals.info/feature/92A,http://wals.info/refdb/record/Ross-2002d[ 359]
Alamblak,No question particle,"Bruce 1984[71-72, 188]",http://wals.info/valuesets/92A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/92A,"http://wals.info/refdb/record/Bruce-1984[71-72, 188]"
Albanian,Initial,Newmark et al. 1982[319],http://wals.info/valuesets/92A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/92A,http://wals.info/refdb/record/Newmark-et-al-1982[319]
Amahuaca,Second position,"Russell 1975[34, 20-21]",http://wals.info/valuesets/92A-amc,http://wals.info/languoid/lect/wals_code_amc,http://wals.info/feature/92A,"http://wals.info/refdb/record/Russell-1975[34, 20-21]"
Amanab,In either of two positions,Minch 1992[140],http://wals.info/valuesets/92A-amn,http://wals.info/languoid/lect/wals_code_amn,http://wals.info/feature/92A,http://wals.info/refdb/record/Minch-1992[140]
Ambae (Lolovoli Northeast),No question particle,Hyslop 2001[ 49],http://wals.info/valuesets/92A-aml,http://wals.info/languoid/lect/wals_code_aml,http://wals.info/feature/92A,http://wals.info/refdb/record/Hyslop-2001[ 49]
Ambai,Final,Silzer 1983[223],http://wals.info/valuesets/92A-amq,http://wals.info/languoid/lect/wals_code_amq,http://wals.info/feature/92A,http://wals.info/refdb/record/Silzer-1983[223]
Amele,Final,Roberts 1987[17-18],http://wals.info/valuesets/92A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/92A,http://wals.info/refdb/record/Roberts-1987[17-18]
Amo,Final,Di Luzio 1972[43],http://wals.info/valuesets/92A-amo,http://wals.info/languoid/lect/wals_code_amo,http://wals.info/feature/92A,http://wals.info/refdb/record/Di-Luzio-1972[43]
Anejom,Final,Lynch 2000[134],http://wals.info/valuesets/92A-anj,http://wals.info/languoid/lect/wals_code_anj,http://wals.info/feature/92A,http://wals.info/refdb/record/Lynch-2000[134]
Angami,Final,Giridhar 1980[82-83],http://wals.info/valuesets/92A-agm,http://wals.info/languoid/lect/wals_code_agm,http://wals.info/feature/92A,http://wals.info/refdb/record/Giridhar-1980[82-83]
Angas,Final,Burquest 1973[33],http://wals.info/valuesets/92A-anc,http://wals.info/languoid/lect/wals_code_anc,http://wals.info/feature/92A,http://wals.info/refdb/record/Burquest-1973[33]
Anggor,No question particle,Litteral 1980[72],http://wals.info/valuesets/92A-ang,http://wals.info/languoid/lect/wals_code_ang,http://wals.info/feature/92A,http://wals.info/refdb/record/Litteral-1980[72]
//Ani,Final,Heine 1999a[65],http://wals.info/valuesets/92A-ani,http://wals.info/languoid/lect/wals_code_ani,http://wals.info/feature/92A,http://wals.info/refdb/record/Heine-1999a[65]
Anong,No question particle,Sun 1988[ 61],http://wals.info/valuesets/92A-ano,http://wals.info/languoid/lect/wals_code_ano,http://wals.info/feature/92A,http://wals.info/refdb/record/Sun-1988[ 61]
Anufo,Final,Smye 2004[ 101],http://wals.info/valuesets/92A-anu,http://wals.info/languoid/lect/wals_code_anu,http://wals.info/feature/92A,http://wals.info/refdb/record/Smye-2004[ 101]
Ao,Final,Gowda 1975[56];Coupe 2007[149],http://wals.info/valuesets/92A-ao,http://wals.info/languoid/lect/wals_code_ao,http://wals.info/feature/92A,http://wals.info/refdb/record/Gowda-1975[56];http://wals.info/refdb/record/Coupe-2007[149]
Apache (Western),No question particle,Edgerton 1963[137],http://wals.info/valuesets/92A-apw,http://wals.info/languoid/lect/wals_code_apw,http://wals.info/feature/92A,http://wals.info/refdb/record/Edgerton-1963[137]
Apalaí,No question particle,Koehn and Koehn 1986[55-56],http://wals.info/valuesets/92A-apl,http://wals.info/languoid/lect/wals_code_apl,http://wals.info/feature/92A,http://wals.info/refdb/record/Koehn-and-Koehn-1986[55-56]
Apatani,Final,Abraham 1985[103],http://wals.info/valuesets/92A-apt,http://wals.info/languoid/lect/wals_code_apt,http://wals.info/feature/92A,http://wals.info/refdb/record/Abraham-1985[103]
Apinayé,Initial,"Callow 1962[102, 184]",http://wals.info/valuesets/92A-api,http://wals.info/languoid/lect/wals_code_api,http://wals.info/feature/92A,"http://wals.info/refdb/record/Callow-1962[102, 184]"
Apurinã,No question particle,Facundes 2000[540],http://wals.info/valuesets/92A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/92A,http://wals.info/refdb/record/Facundes-2000[540]
Arabic (Egyptian),Initial,Gary and Gamal-Eldin 1982[4],http://wals.info/valuesets/92A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/92A,http://wals.info/refdb/record/Gary-and-Gamal-Eldin-1982[4]
Arabic (Gulf),No question particle,Holes 1990[2-3],http://wals.info/valuesets/92A-arg,http://wals.info/languoid/lect/wals_code_arg,http://wals.info/feature/92A,http://wals.info/refdb/record/Holes-1990[2-3]
Arabic (Modern Standard),Initial,Cowan 1958[11],http://wals.info/valuesets/92A-ams,http://wals.info/languoid/lect/wals_code_ams,http://wals.info/feature/92A,http://wals.info/refdb/record/Cowan-1958[11]
Arabic (Moroccan),Initial,Harrell 1962[151],http://wals.info/valuesets/92A-amr,http://wals.info/languoid/lect/wals_code_amr,http://wals.info/feature/92A,http://wals.info/refdb/record/Harrell-1962[151]
