LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Navajo,NegSOV/SNegOV/SONegV,Young and Morgan 1980[ 352];Reichard 1951[ 307];Sapir and Hoijer 1967[ 109],http://wals.info/valuesets/144M-nav,http://wals.info/languoid/lect/wals_code_nav,http://wals.info/feature/144M,http://wals.info/refdb/record/Young-and-Morgan-1980[ 352];http://wals.info/refdb/record/Reichard-1951[ 307];http://wals.info/refdb/record/Sapir-and-Hoijer-1967[ 109]
Newar (Dolakha),SO[Neg-V]/SOVwithNegInfix,Genetti 1990[ 259],http://wals.info/valuesets/144M-nwd,http://wals.info/languoid/lect/wals_code_nwd,http://wals.info/feature/144M,http://wals.info/refdb/record/Genetti-1990[ 259]
Ngiti,NegSOV/SNegOV/NegSVO/SVNegO,"Kutsch Lojenga 1994[ 242, 391]",http://wals.info/valuesets/144M-nti,http://wals.info/languoid/lect/wals_code_nti,http://wals.info/feature/144M,"http://wals.info/refdb/record/Kutsch-Lojenga-1994[ 242, 391]"
Orokaiva,SOV & NegV/[Neg-V],Healey et al. 1969[ 53],http://wals.info/valuesets/144M-oro,http://wals.info/languoid/lect/wals_code_oro,http://wals.info/feature/144M,http://wals.info/refdb/record/Healey-et-al-1969[ 53]
Pawaian,SOVNeg/SO[V-Neg],"Trefry 1969[ 48, 52]",http://wals.info/valuesets/144M-paw,http://wals.info/languoid/lect/wals_code_paw,http://wals.info/feature/144M,"http://wals.info/refdb/record/Trefry-1969[ 48, 52]"
Pima Bajo,NegSOV/SNegOV/SONegV,"Estrada Fernández 1996[ says first or preverbal, but there are SNegOV egs]",http://wals.info/valuesets/144M-pba,http://wals.info/languoid/lect/wals_code_pba,http://wals.info/feature/144M,"http://wals.info/refdb/record/Estrada-Fernandez-1996[ says first or preverbal, but there are SNegOV egs]"
Pitjantjatjara,SV & OV & VNeg/[V-Neg],Bowe 1990[ passim],http://wals.info/valuesets/144M-pit,http://wals.info/languoid/lect/wals_code_pit,http://wals.info/feature/144M,http://wals.info/refdb/record/Bowe-1990[ passim]
Prasuni,SOV & NegV/[V-Neg],Morgenstierne 1949[ passim],http://wals.info/valuesets/144M-pra,http://wals.info/languoid/lect/wals_code_pra,http://wals.info/feature/144M,http://wals.info/refdb/record/Morgenstierne-1949[ passim]
Pumi,SO[Neg-V]/SO[V-Neg],Lu 1983[ 50],http://wals.info/valuesets/144M-pum,http://wals.info/languoid/lect/wals_code_pum,http://wals.info/feature/144M,http://wals.info/refdb/record/Lu-1983[ 50]
Quechua (Imbabura),NegSOV/SNegOV/SONegV,Cole 1982[ 85],http://wals.info/valuesets/144M-qim,http://wals.info/languoid/lect/wals_code_qim,http://wals.info/feature/144M,http://wals.info/refdb/record/Cole-1982[ 85]
Rama,SNegOV/SONegV/SO[V-Neg],Grinevald 1988[ 181-190],http://wals.info/valuesets/144M-ram,http://wals.info/languoid/lect/wals_code_ram,http://wals.info/feature/144M,http://wals.info/refdb/record/Grinevald-1988[ 181-190]
Sare,SO[Neg-V]/SO[V-Neg],Sumbuk 2002,http://wals.info/valuesets/144M-sar,http://wals.info/languoid/lect/wals_code_sar,http://wals.info/feature/144M,http://wals.info/refdb/record/Sumbuk-2002
Tibetan (Modern Literary),SOV & NegV/VNeg (a),"Goldstein 1991[ 127-130, 283]",http://wals.info/valuesets/144M-tmo,http://wals.info/languoid/lect/wals_code_tmo,http://wals.info/feature/144M,"http://wals.info/refdb/record/Goldstein-1991[ 127-130, 283]"
Tiwa (Northern),SO[Neg-V]/S[Neg-V]O,Trager 1946[ 202],http://wals.info/valuesets/144M-twn,http://wals.info/languoid/lect/wals_code_twn,http://wals.info/feature/144M,http://wals.info/refdb/record/Trager-1946[ 202]
Tonkawa,SO[V-Neg]/S[V-Neg]O/,Hoijer 1933-1938[ 82];Troike 1967[ 329],http://wals.info/valuesets/144M-ton,http://wals.info/languoid/lect/wals_code_ton,http://wals.info/feature/144M,http://wals.info/refdb/record/Hoijer-1933-1938[ 82];http://wals.info/refdb/record/Troike-1967[ 329]
Trumai,SOVNeg/SVNegO,"Monod-Becquelin 1975[ 179, 199, 211];Guirardello 1999a[ 233]",http://wals.info/valuesets/144M-tru,http://wals.info/languoid/lect/wals_code_tru,http://wals.info/feature/144M,"http://wals.info/refdb/record/Monod-Becquelin-1975[ 179, 199, 211];http://wals.info/refdb/record/Guirardello-1999a[ 233]"
Ubykh,SO[Neg-V]/SO[V-Neg],"Charachidze 1989[ 384, passim]",http://wals.info/valuesets/144M-uby,http://wals.info/languoid/lect/wals_code_uby,http://wals.info/feature/144M,"http://wals.info/refdb/record/Charachidze-1989[ 384, passim]"
Wichita,NegSOV/NegOVS,Rood 1976[ 157-158];Rood 1996[ 600],http://wals.info/valuesets/144M-wic,http://wals.info/languoid/lect/wals_code_wic,http://wals.info/feature/144M,http://wals.info/refdb/record/Rood-1976[ 157-158];http://wals.info/refdb/record/Rood-1996[ 600]
