LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,Neither type of system,"Hewitt 1979[176, 189, 198]",http://wals.info/valuesets/72A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/72A,"http://wals.info/refdb/record/Hewitt-1979[176, 189, 198]"
Achuar,Maximal system,"Fast and Fast 1981[18, 75, 87]",http://wals.info/valuesets/72A-acu,http://wals.info/languoid/lect/wals_code_acu,http://wals.info/feature/72A,"http://wals.info/refdb/record/Fast-and-Fast-1981[18, 75, 87]"
Acoma,Neither type of system,Miller 1965[123],http://wals.info/valuesets/72A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/72A,http://wals.info/refdb/record/Miller-1965[123]
Ainu,Neither type of system,"Refsing 1986[138-139, 202];Tamura 2000[241-248]",http://wals.info/valuesets/72A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/72A,"http://wals.info/refdb/record/Refsing-1986[138-139, 202];http://wals.info/refdb/record/Tamura-2000[241-248]"
Alamblak,Maximal system,Bruce 1984[137-139],http://wals.info/valuesets/72A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/72A,http://wals.info/refdb/record/Bruce-1984[137-139]
Albanian,Maximal system,"Newmark et al. 1982[56-57, 81, 318]",http://wals.info/valuesets/72A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/72A,"http://wals.info/refdb/record/Newmark-et-al-1982[56-57, 81, 318]"
Aleut (Eastern),Maximal system,Golovko 2001[301-305],http://wals.info/valuesets/72A-aea,http://wals.info/languoid/lect/wals_code_aea,http://wals.info/feature/72A,http://wals.info/refdb/record/Golovko-2001[301-305]
Amele,Maximal system,"Roberts 1987[39, 267, p.c.]",http://wals.info/valuesets/72A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/72A,"http://wals.info/refdb/record/Roberts-1987[39, 267, p.c.]"
Amharic,Neither type of system,Bentolila and Shimelis 1998[173],http://wals.info/valuesets/72A-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/72A,http://wals.info/refdb/record/Bentolila-and-Shimelis-1998[173]
Anufo,Minimal system,"Stanford and Stanford 1970[29, 31]",http://wals.info/valuesets/72A-anu,http://wals.info/languoid/lect/wals_code_anu,http://wals.info/feature/72A,"http://wals.info/refdb/record/Stanford-and-Stanford-1970[29, 31]"
Apalaí,Neither type of system,"Koehn and Koehn 1986[61-62, 106-107]",http://wals.info/valuesets/72A-apl,http://wals.info/languoid/lect/wals_code_apl,http://wals.info/feature/72A,"http://wals.info/refdb/record/Koehn-and-Koehn-1986[61-62, 106-107]"
Apurinã,Neither type of system,Facundes 2000[545-546],http://wals.info/valuesets/72A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/72A,http://wals.info/refdb/record/Facundes-2000[545-546]
